time/ms;Fluo/V;P700 deltaI/I x10³;
-180.9000;0.3940;1.5408;
-180.6000;0.3932;1.5408;
-180.3000;0.3948;1.6119;
-180.0000;0.3932;1.5645;
-179.7000;0.3932;1.4934;
-179.4000;0.3948;1.5882;
-179.1000;0.3932;1.4934;
-178.8000;0.3940;1.4934;
-178.5000;0.3940;1.5171;
-178.2000;0.3940;1.4934;
-177.9000;0.3932;1.4697;
-177.6000;0.3948;1.4697;
-177.3000;0.3948;1.4697;
-177.0000;0.3948;1.5171;
-176.7000;0.3940;1.4934;
-176.4000;0.3956;1.5408;
-176.1000;0.3940;1.4934;
-175.8000;0.3940;1.4934;
-175.5000;0.3940;1.4934;
-175.2000;0.3940;1.4697;
-174.9000;0.3932;1.4697;
-174.6000;0.3948;1.5408;
-174.3000;0.3948;1.5171;
-174.0000;0.3932;1.4934;
-173.7000;0.3923;1.5171;
-173.4000;0.3956;1.5645;
-173.1000;0.3940;1.4934;
-172.8000;0.3948;1.4934;
-172.5000;0.3940;1.4697;
-172.2000;0.3940;1.4697;
-171.9000;0.3940;1.4934;
-171.6000;0.3932;1.4697;
-171.3000;0.3948;1.5408;
-171.0000;0.3940;1.5408;
-170.7000;0.3948;1.5408;
-170.4000;0.3948;1.5645;
-170.1000;0.3940;1.5408;
-169.8000;0.3948;1.5882;
-169.5000;0.3940;1.5171;
-169.2000;0.3964;1.5645;
-168.9000;0.3932;1.4934;
-168.6000;0.3948;1.5645;
-168.3000;0.3948;1.5408;
-168.0000;0.3948;1.4934;
-167.7000;0.3940;1.4697;
-167.4000;0.3956;1.5171;
-167.1000;0.3932;1.4460;
-166.8000;0.3940;1.5171;
-166.5000;0.3940;1.4697;
-166.2000;0.3940;1.5171;
-165.9000;0.3932;1.4460;
-165.6000;0.3940;1.4697;
-165.3000;0.3948;1.4460;
-165.0000;0.3940;1.4934;
-164.7000;0.3940;1.4934;
-164.4000;0.3956;1.5408;
-164.1000;0.3948;1.4697;
-163.8000;0.3940;1.5171;
-163.5000;0.3948;1.5171;
-163.2000;0.3948;1.5171;
-162.9000;0.3940;1.5171;
-162.6000;0.3940;1.5171;
-162.3000;0.3932;1.5408;
-162.0000;0.3948;1.5645;
-161.7000;0.3940;1.5408;
-161.4000;0.3948;1.5408;
-161.1000;0.3923;1.5408;
-160.8000;0.3940;1.5408;
-160.5000;0.3932;1.5171;
-160.2000;0.3948;1.5408;
-159.9000;0.3932;1.4934;
-159.6000;0.3948;1.5408;
-159.3000;0.3948;1.4934;
-159.0000;0.3956;1.5171;
-158.7000;0.3932;1.4934;
-158.4000;0.3948;1.4934;
-158.1000;0.3923;1.4460;
-157.8000;0.3948;1.4697;
-157.5000;0.3932;1.4460;
-157.2000;0.3948;1.4697;
-156.9000;0.3932;1.4697;
-156.6000;0.3956;1.5408;
-156.3000;0.3940;1.5171;
-156.0000;0.3956;1.5408;
-155.7000;0.3948;1.5171;
-155.4000;0.3956;1.5408;
-155.1000;0.3940;1.4934;
-154.8000;0.3932;1.4934;
-154.5000;0.3940;1.4697;
-154.2000;0.3948;1.3986;
-153.9000;0.3940;1.3986;
-153.6000;0.3948;1.4697;
-153.3000;0.3948;1.3986;
-153.0000;0.3956;1.4697;
-152.7000;0.3932;1.4460;
-152.4000;0.3948;1.4934;
-152.1000;0.3932;1.4697;
-151.8000;0.3948;1.4697;
-151.5000;0.3940;1.4460;
-151.2000;0.3940;1.4460;
-150.9000;0.3948;1.4934;
-150.6000;0.3948;1.5408;
-150.3000;0.3940;1.4934;
-150.0000;0.3956;1.5171;
-149.7000;0.3923;1.4697;
-149.4000;0.3915;1.4934;
-149.1000;0.3899;1.4460;
-148.8000;0.3907;1.5171;
-148.5000;0.3907;1.4460;
-148.2000;0.3891;1.5171;
-147.9000;0.3891;1.5408;
-147.6000;0.3907;1.5171;
-147.3000;0.3899;1.4934;
-147.0000;0.3899;1.5171;
-146.7000;0.3875;1.5171;
-146.4000;0.3899;1.5408;
-146.1000;0.3891;1.4697;
-145.8000;0.3891;1.4934;
-145.5000;0.3883;1.4934;
-145.2000;0.3907;1.5171;
-144.9000;0.3891;1.4934;
-144.6000;0.3899;1.5171;
-144.3000;0.3875;1.5171;
-144.0000;0.3891;1.5408;
-143.7000;0.3891;1.5408;
-143.4000;0.3891;1.5882;
-143.1000;0.3883;1.5408;
-142.8000;0.3899;1.5645;
-142.5000;0.3883;1.4934;
-142.2000;0.3899;1.5408;
-141.9000;0.3891;1.5408;
-141.6000;0.3899;1.5408;
-141.3000;0.3883;1.4934;
-141.0000;0.3891;1.4934;
-140.7000;0.3883;1.4697;
-140.4000;0.3899;1.4934;
-140.1000;0.3875;1.4223;
-139.8000;0.3891;1.4934;
-139.5000;0.3883;1.4460;
-139.2000;0.3907;1.5408;
-138.9000;0.3899;1.4934;
-138.6000;0.3899;1.5171;
-138.3000;0.3899;1.5645;
-138.0000;0.3891;1.5171;
-137.7000;0.3891;1.4934;
-137.4000;0.3899;1.5408;
-137.1000;0.3883;1.4460;
-136.8000;0.3907;1.5408;
-136.5000;0.3883;1.4934;
-136.2000;0.3899;1.5408;
-135.9000;0.3891;1.4934;
-135.6000;0.3899;1.5171;
-135.3000;0.3899;1.5171;
-135.0000;0.3891;1.4460;
-134.7000;0.3891;1.4460;
-134.4000;0.3899;1.4460;
-134.1000;0.3867;1.4934;
-133.8000;0.3899;1.5408;
-133.5000;0.3883;1.5408;
-133.2000;0.3899;1.5171;
-132.9000;0.3891;1.5171;
-132.6000;0.3891;1.5171;
-132.3000;0.3875;1.4697;
-132.0000;0.3891;1.4697;
-131.7000;0.3891;1.4934;
-131.4000;0.3899;1.4697;
-131.1000;0.3891;1.3986;
-130.8000;0.3907;1.4934;
-130.5000;0.3891;1.4460;
-130.2000;0.3899;1.4697;
-129.9000;0.3899;1.4697;
-129.6000;0.3907;1.4697;
-129.3000;0.3875;1.4460;
-129.0000;0.3883;1.4460;
-128.7000;0.3883;1.4934;
-128.4000;0.3907;1.4934;
-128.1000;0.3875;1.4934;
-127.8000;0.3907;1.5408;
-127.5000;0.3891;1.5408;
-127.2000;0.3907;1.5408;
-126.9000;0.3883;1.5408;
-126.6000;0.3891;1.5171;
-126.3000;0.3907;1.5645;
-126.0000;0.3891;1.5171;
-125.7000;0.3899;1.5408;
-125.4000;0.3891;1.5171;
-125.1000;0.3875;1.4934;
-124.8000;0.3899;1.5645;
-124.5000;0.3883;1.5171;
-124.2000;0.3907;1.5171;
-123.9000;0.3891;1.5408;
-123.6000;0.3907;1.5408;
-123.3000;0.3883;1.4460;
-123.0000;0.3883;1.4460;
-122.7000;0.3899;1.4460;
-122.4000;0.3891;1.4697;
-122.1000;0.3883;1.4223;
-121.8000;0.3907;1.5171;
-121.5000;0.3891;1.4223;
-121.2000;0.3907;1.4934;
-120.9000;0.3891;1.4223;
-120.6000;0.3907;1.4934;
-120.3000;0.3875;1.4223;
-120.0000;0.3891;1.4697;
-119.7000;0.3899;1.4934;
-119.4000;0.3891;1.4697;
-119.1000;0.3883;1.4934;
-118.8000;0.3907;1.5171;
-118.5000;0.3891;1.4934;
-118.2000;0.3891;1.5171;
-117.9000;0.3891;1.5171;
-117.6000;0.3899;1.5645;
-117.3000;0.3883;1.4934;
-117.0000;0.3875;1.4934;
-116.7000;0.3899;1.4697;
-116.4000;0.3891;1.4697;
-116.1000;0.3883;1.4697;
-115.8000;0.3907;1.4934;
-115.5000;0.3899;1.4697;
-115.2000;0.3891;1.4460;
-114.9000;0.3891;1.4697;
-114.6000;0.3891;1.4460;
-114.3000;0.3899;1.4697;
-114.0000;0.3883;1.4460;
-113.7000;0.3899;1.4697;
-113.4000;0.3883;1.4697;
-113.1000;0.3899;1.4934;
-112.8000;0.3915;1.5171;
-112.5000;0.3891;1.4934;
-112.2000;0.3891;1.5171;
-111.9000;0.3899;1.5882;
-111.6000;0.3883;1.5171;
-111.3000;0.3899;1.5171;
-111.0000;0.3899;1.4934;
-110.7000;0.3907;1.5408;
-110.4000;0.3883;1.5408;
-110.1000;0.3899;1.5645;
-109.8000;0.3899;1.5645;
-109.5000;0.3907;1.5408;
-109.2000;0.3899;1.5408;
-108.9000;0.3891;1.5171;
-108.6000;0.3907;1.5882;
-108.3000;0.3883;1.4697;
-108.0000;0.3899;1.5171;
-107.7000;0.3899;1.5408;
-107.4000;0.3891;1.5171;
-107.1000;0.3907;1.5645;
-106.8000;0.3899;1.5645;
-106.5000;0.3891;1.4934;
-106.2000;0.3899;1.5408;
-105.9000;0.3907;1.5408;
-105.6000;0.3899;1.4934;
-105.3000;0.3899;1.4934;
-105.0000;0.3891;1.4697;
-104.7000;0.3899;1.5408;
-104.4000;0.3891;1.4697;
-104.1000;0.3907;1.4934;
-103.8000;0.3899;1.4697;
-103.5000;0.3891;1.4697;
-103.2000;0.3891;1.4697;
-102.9000;0.3891;1.4697;
-102.6000;0.3899;1.5171;
-102.3000;0.3883;1.4934;
-102.0000;0.3883;1.4934;
-101.7000;0.3899;1.5645;
-101.4000;0.3883;1.4934;
-101.1000;0.3899;1.5408;
-100.8000;0.3899;1.5408;
-100.5000;0.3883;1.4934;
-100.2000;0.3891;1.5171;
-99.9000;0.3883;1.5408;
-99.6000;0.3883;1.5408;
-99.3000;0.3858;1.4934;
-99.0000;0.3834;1.4697;
-98.7000;0.3858;1.5171;
-98.4000;0.3818;1.4223;
-98.1000;0.3850;1.4460;
-97.8000;0.3842;1.4460;
-97.5000;0.3826;1.3986;
-97.2000;0.3826;1.4460;
-96.9000;0.3834;1.4934;
-96.6000;0.3826;1.4460;
-96.3000;0.3818;1.4460;
-96.0000;0.3818;1.4223;
-95.7000;0.3834;1.4697;
-95.4000;0.3818;1.4223;
-95.1000;0.3842;1.5408;
-94.8000;0.3834;1.5171;
-94.5000;0.3826;1.4460;
-94.2000;0.3834;1.4934;
-93.9000;0.3810;1.4697;
-93.6000;0.3826;1.4697;
-93.3000;0.3826;1.4697;
-93.0000;0.3810;1.4460;
-92.7000;0.3834;1.5408;
-92.4000;0.3826;1.4934;
-92.1000;0.3834;1.5645;
-91.8000;0.3826;1.5171;
-91.5000;0.3834;1.5171;
-91.2000;0.3826;1.5171;
-90.9000;0.3834;1.5645;
-90.6000;0.3818;1.4697;
-90.3000;0.3818;1.5171;
-90.0000;0.3810;1.5171;
-89.7000;0.3834;1.5645;
-89.4000;0.3810;1.4934;
-89.1000;0.3834;1.5645;
-88.8000;0.3826;1.5408;
-88.5000;0.3834;1.5408;
-88.2000;0.3818;1.4934;
-87.9000;0.3842;1.5645;
-87.6000;0.3826;1.4697;
-87.3000;0.3818;1.4697;
-87.0000;0.3818;1.4460;
-86.7000;0.3842;1.5645;
-86.4000;0.3818;1.3986;
-86.1000;0.3842;1.4460;
-85.8000;0.3826;1.4460;
-85.5000;0.3818;1.4223;
-85.2000;0.3818;1.4460;
-84.9000;0.3826;1.4223;
-84.6000;0.3826;1.4697;
-84.3000;0.3818;1.4223;
-84.0000;0.3810;1.3749;
-83.7000;0.3834;1.4934;
-83.4000;0.3818;1.4460;
-83.1000;0.3842;1.5408;
-82.8000;0.3834;1.4934;
-82.5000;0.3826;1.5408;
-82.2000;0.3826;1.4934;
-81.9000;0.3834;1.4697;
-81.6000;0.3834;1.4934;
-81.3000;0.3818;1.4697;
-81.0000;0.3818;1.4697;
-80.7000;0.3850;1.5171;
-80.4000;0.3826;1.4697;
-80.1000;0.3834;1.5171;
-79.8000;0.3826;1.4934;
-79.5000;0.3842;1.4460;
-79.2000;0.3818;1.4460;
-78.9000;0.3826;1.4934;
-78.6000;0.3834;1.5171;
-78.3000;0.3826;1.5171;
-78.0000;0.3818;1.5171;
-77.7000;0.3842;1.5645;
-77.4000;0.3818;1.5171;
-77.1000;0.3834;1.5645;
-76.8000;0.3818;1.4934;
-76.5000;0.3834;1.5645;
-76.2000;0.3818;1.5171;
-75.9000;0.3826;1.5645;
-75.6000;0.3826;1.5408;
-75.3000;0.3818;1.5171;
-75.0000;0.3826;1.5171;
-74.7000;0.3834;1.5171;
-74.4000;0.3826;1.4697;
-74.1000;0.3834;1.5645;
-73.8000;0.3818;1.5171;
-73.5000;0.3842;1.5645;
-73.2000;0.3826;1.4934;
-72.9000;0.3826;1.5408;
-72.6000;0.3826;1.5408;
-72.3000;0.3834;1.5645;
-72.0000;0.3842;1.5645;
-71.7000;0.3842;1.6357;
-71.4000;0.3834;1.5408;
-71.1000;0.3842;1.5882;
-70.8000;0.3818;1.5171;
-70.5000;0.3834;1.5408;
-70.2000;0.3818;1.4934;
-69.9000;0.3842;1.5408;
-69.6000;0.3826;1.4697;
-69.3000;0.3818;1.4460;
-69.0000;0.3826;1.4934;
-68.7000;0.3842;1.5408;
-68.4000;0.3818;1.5171;
-68.1000;0.3834;1.5408;
-67.8000;0.3834;1.5171;
-67.5000;0.3834;1.4934;
-67.2000;0.3810;1.4697;
-66.9000;0.3834;1.5645;
-66.6000;0.3826;1.4934;
-66.3000;0.3810;1.4460;
-66.0000;0.3842;1.4697;
-65.7000;0.3834;1.5408;
-65.4000;0.3826;1.4223;
-65.1000;0.3826;1.4934;
-64.8000;0.3818;1.4934;
-64.5000;0.3834;1.4697;
-64.2000;0.3810;1.4460;
-63.9000;0.3826;1.5408;
-63.6000;0.3818;1.4934;
-63.3000;0.3834;1.5408;
-63.0000;0.3834;1.5408;
-62.7000;0.3834;1.5408;
-62.4000;0.3818;1.5408;
-62.1000;0.3834;1.5408;
-61.8000;0.3818;1.4697;
-61.5000;0.3834;1.5645;
-61.2000;0.3818;1.5171;
-60.9000;0.3842;1.5408;
-60.6000;0.3818;1.4697;
-60.3000;0.3810;1.4460;
-60.0000;0.3826;1.5408;
-59.7000;0.3834;1.5408;
-59.4000;0.3826;1.4697;
-59.1000;0.3826;1.5408;
-58.8000;0.3818;1.4934;
-58.5000;0.3826;1.4697;
-58.2000;0.3818;1.4460;
-57.9000;0.3826;1.4934;
-57.6000;0.3818;1.4223;
-57.3000;0.3834;1.4460;
-57.0000;0.3834;1.4223;
-56.7000;0.3834;1.3749;
-56.4000;0.3818;1.3986;
-56.1000;0.3842;1.4697;
-55.8000;0.3818;1.4697;
-55.5000;0.3826;1.4697;
-55.2000;0.3801;1.4460;
-54.9000;0.3834;1.5171;
-54.6000;0.3810;1.4460;
-54.3000;0.3826;1.4934;
-54.0000;0.3834;1.4934;
-53.7000;0.3826;1.5171;
-53.4000;0.3818;1.4697;
-53.1000;0.3826;1.5408;
-52.8000;0.3826;1.4697;
-52.5000;0.3826;1.4697;
-52.2000;0.3826;1.4934;
-51.9000;0.3826;1.4934;
-51.6000;0.3834;1.5171;
-51.3000;0.3818;1.4697;
-51.0000;0.3826;1.5408;
-50.7000;0.3834;1.5408;
-50.4000;0.3818;1.4934;
-50.1000;0.3834;1.4934;
-49.8000;0.3834;1.4697;
-49.5000;0.3858;1.4697;
-49.2000;0.3875;1.3986;
-48.9000;0.3891;1.4697;
-48.6000;0.3883;1.4697;
-48.3000;0.3915;1.4934;
-48.0000;0.3907;1.5171;
-47.7000;0.3907;1.4934;
-47.4000;0.3899;1.4697;
-47.1000;0.3915;1.4934;
-46.8000;0.3915;1.4223;
-46.5000;0.3915;1.4697;
-46.2000;0.3907;1.4460;
-45.9000;0.3907;1.4460;
-45.6000;0.3915;1.4934;
-45.3000;0.3907;1.4460;
-45.0000;0.3940;1.5171;
-44.7000;0.3923;1.5408;
-44.4000;0.3923;1.4697;
-44.1000;0.3923;1.4934;
-43.8000;0.3907;1.4697;
-43.5000;0.3915;1.4697;
-43.2000;0.3907;1.4934;
-42.9000;0.3915;1.5171;
-42.6000;0.3923;1.5408;
-42.3000;0.3907;1.4460;
-42.0000;0.3915;1.5171;
-41.7000;0.3923;1.4934;
-41.4000;0.3915;1.4934;
-41.1000;0.3923;1.5171;
-40.8000;0.3915;1.4460;
-40.5000;0.3907;1.4697;
-40.2000;0.3907;1.4697;
-39.9000;0.3923;1.5171;
-39.6000;0.3907;1.4934;
-39.3000;0.3923;1.5408;
-39.0000;0.3923;1.4934;
-38.7000;0.3915;1.4460;
-38.4000;0.3923;1.4934;
-38.1000;0.3923;1.5171;
-37.8000;0.3915;1.4934;
-37.5000;0.3923;1.4934;
-37.2000;0.3907;1.4460;
-36.9000;0.3915;1.5171;
-36.6000;0.3923;1.5408;
-36.3000;0.3915;1.4934;
-36.0000;0.3923;1.5645;
-35.7000;0.3915;1.5645;
-35.4000;0.3923;1.5408;
-35.1000;0.3923;1.4934;
-34.8000;0.3907;1.4460;
-34.5000;0.3907;1.5171;
-34.2000;0.3907;1.4697;
-33.9000;0.3923;1.5645;
-33.6000;0.3915;1.4934;
-33.3000;0.3932;1.5408;
-33.0000;0.3923;1.4934;
-32.7000;0.3915;1.4934;
-32.4000;0.3923;1.5171;
-32.1000;0.3915;1.4934;
-31.8000;0.3923;1.5171;
-31.5000;0.3915;1.4934;
-31.2000;0.3915;1.5171;
-30.9000;0.3932;1.5408;
-30.6000;0.3915;1.4460;
-30.3000;0.3932;1.4697;
-30.0000;0.3932;1.5408;
-29.7000;0.3915;1.5171;
-29.4000;0.3915;1.5645;
-29.1000;0.3915;1.4697;
-28.8000;0.3923;1.5171;
-28.5000;0.3915;1.5171;
-28.2000;0.3907;1.5645;
-27.9000;0.3932;1.5645;
-27.6000;0.3899;1.4697;
-27.3000;0.3907;1.4934;
-27.0000;0.3932;1.5645;
-26.7000;0.3915;1.4697;
-26.4000;0.3915;1.4934;
-26.1000;0.3915;1.4460;
-25.8000;0.3923;1.4460;
-25.5000;0.3915;1.4934;
-25.2000;0.3923;1.5171;
-24.9000;0.3907;1.4934;
-24.6000;0.3932;1.4934;
-24.3000;0.3923;1.4934;
-24.0000;0.3932;1.5645;
-23.7000;0.3915;1.4934;
-23.4000;0.3923;1.4697;
-23.1000;0.3932;1.5171;
-22.8000;0.3915;1.4934;
-22.5000;0.3915;1.4934;
-22.2000;0.3915;1.5171;
-21.9000;0.3932;1.6119;
-21.6000;0.3915;1.4934;
-21.3000;0.3923;1.5171;
-21.0000;0.3940;1.5645;
-20.7000;0.3915;1.5171;
-20.4000;0.3923;1.5171;
-20.1000;0.3915;1.4460;
-19.8000;0.3932;1.4934;
-19.5000;0.3915;1.4223;
-19.2000;0.3923;1.4934;
-18.9000;0.3915;1.4697;
-18.6000;0.3923;1.4934;
-18.3000;0.3923;1.4934;
-18.0000;0.3932;1.5645;
-17.7000;0.3907;1.4934;
-17.4000;0.3932;1.5408;
-17.1000;0.3907;1.4934;
-16.8000;0.3923;1.5408;
-16.5000;0.3899;1.4697;
-16.2000;0.3923;1.5408;
-15.9000;0.3940;1.5171;
-15.6000;0.3915;1.4460;
-15.3000;0.3907;1.5171;
-15.0000;0.3932;1.5645;
-14.7000;0.3915;1.4934;
-14.4000;0.3923;1.5408;
-14.1000;0.3907;1.4460;
-13.8000;0.3923;1.4697;
-13.5000;0.3907;1.4460;
-13.2000;0.3923;1.4697;
-12.9000;0.3915;1.4460;
-12.6000;0.3915;1.4460;
-12.3000;0.3915;1.3986;
-12.0000;0.3940;1.4934;
-11.7000;0.3915;1.4460;
-11.4000;0.3923;1.4934;
-11.1000;0.3907;1.4460;
-10.8000;0.3923;1.4697;
-10.5000;0.3907;1.4460;
-10.2000;0.3923;1.4697;
-9.9000;0.3932;1.4697;
-9.6000;0.3915;1.3986;
-9.3000;0.3923;1.4223;
-9.0000;0.3932;1.4934;
-8.7000;0.3907;1.4460;
-8.4000;0.3923;1.5171;
-8.1000;0.3915;1.4460;
-7.8000;0.3923;1.4697;
-7.5000;0.3915;1.4223;
-7.2000;0.3940;1.5171;
-6.9000;0.3923;1.5408;
-6.6000;0.3907;1.4697;
-6.3000;0.3915;1.5171;
-6.0000;0.3940;1.4934;
-5.7000;0.3907;1.4697;
-5.4000;0.3923;1.4460;
-5.1000;0.3915;1.4934;
-4.8000;0.3932;1.4460;
-4.5000;0.3907;1.3749;
-4.2000;0.3932;1.4934;
-3.9000;0.3915;1.4223;
-3.6000;0.3915;1.4697;
-3.3000;0.3923;1.5408;
-3.0000;0.3940;1.5645;
-2.7000;0.3907;1.4934;
-2.4000;0.3923;1.5171;
-2.1000;0.3915;1.4934;
-1.8000;0.3923;1.4934;
-1.5000;0.3891;1.4460;
-1.2000;0.3940;1.5645;
-0.9000;0.3923;1.5408;
-0.6000;0.3915;1.4934;
-0.3000;0.3907;1.5645;
0.0000;0.3907;1.6119;
0.3000;0.4249;1.8253;
0.6000;0.4868;2.3942;
0.9000;0.5348;2.9157;
1.2000;0.5747;3.3187;
1.5000;0.6015;3.6980;
1.8000;0.6300;4.1010;
2.1000;0.6479;4.2669;
2.4000;0.6626;4.3854;
2.7000;0.6756;4.5277;
3.0000;0.6862;4.7173;
3.3000;0.6943;4.7647;
3.6000;0.7057;4.8358;
3.9000;0.7131;4.8358;
4.2000;0.7204;4.8833;
4.5000;0.7236;4.9307;
4.8000;0.7302;5.0492;
5.1000;0.7359;5.0492;
5.4000;0.7432;5.0018;
5.7000;0.7505;5.0729;
6.0000;0.7521;5.0492;
6.3000;0.7538;5.0018;
6.6000;0.7570;5.0966;
6.9000;0.7562;5.0729;
7.2000;0.7603;5.0966;
7.5000;0.7619;5.0492;
7.8000;0.7676;5.0966;
8.1000;0.7700;5.0255;
8.4000;0.7700;5.0018;
8.7000;0.7725;5.0018;
9.0000;0.7749;5.0255;
9.3000;0.7725;5.0018;
9.6000;0.7741;5.0492;
9.9000;0.7766;5.0255;
10.2000;0.7782;5.0729;
10.5000;0.7806;5.0018;
10.8000;0.7863;5.0492;
11.1000;0.7847;5.0018;
11.4000;0.7847;5.0018;
11.7000;0.7855;5.0018;
12.0000;0.7863;5.0729;
12.3000;0.7847;5.0255;
12.6000;0.7863;5.0492;
12.9000;0.7880;4.9781;
13.2000;0.7912;4.9307;
13.5000;0.7920;4.9070;
13.8000;0.7937;4.9781;
14.1000;0.7912;4.9781;
14.4000;0.7912;5.0018;
14.7000;0.7896;4.9781;
15.0000;0.7904;5.0018;
15.3000;0.7920;4.8833;
15.6000;0.7945;4.8833;
15.9000;0.7953;4.8595;
16.2000;0.7985;4.9070;
16.5000;0.7969;4.8595;
16.8000;0.7993;4.9781;
17.1000;0.7977;4.9307;
17.4000;0.7953;4.8595;
17.7000;0.7985;4.9307;
18.0000;0.8002;4.8833;
18.3000;0.8034;4.8595;
18.6000;0.8034;4.8595;
18.9000;0.8034;4.8595;
19.2000;0.8026;4.9070;
19.5000;0.7993;4.9070;
19.8000;0.8018;4.9544;
20.1000;0.7993;4.9070;
20.4000;0.8018;4.8833;
20.7000;0.8010;4.8595;
21.0000;0.8026;4.8833;
21.3000;0.8034;4.8358;
21.6000;0.8042;4.8595;
21.9000;0.8042;4.8833;
22.2000;0.8034;4.9544;
22.5000;0.8010;4.8833;
22.8000;0.8042;4.8595;
23.1000;0.8042;4.8121;
23.4000;0.8050;4.7173;
23.7000;0.8091;4.7884;
24.0000;0.8091;4.7410;
24.3000;0.8075;4.7647;
24.6000;0.8059;4.7647;
24.9000;0.8059;4.8121;
25.2000;0.8050;4.7884;
25.5000;0.8026;4.7647;
25.8000;0.8059;4.7410;
26.1000;0.8083;4.6699;
26.4000;0.8099;4.7173;
26.7000;0.8091;4.5988;
27.0000;0.8091;4.6225;
27.3000;0.8099;4.6699;
27.6000;0.8091;4.6699;
27.9000;0.8099;4.6936;
28.2000;0.8083;4.7410;
28.5000;0.8099;4.6936;
28.8000;0.8116;4.6699;
29.1000;0.8132;4.6225;
29.4000;0.8140;4.5514;
29.7000;0.8148;4.6225;
30.0000;0.8140;4.5988;
30.3000;0.8091;4.5751;
30.6000;0.8083;4.6462;
30.9000;0.8083;4.6462;
31.2000;0.8083;4.6225;
31.5000;0.8091;4.5751;
31.8000;0.8140;4.5751;
32.1000;0.8124;4.5514;
32.4000;0.8132;4.5514;
32.7000;0.8124;4.6225;
33.0000;0.8091;4.6699;
33.3000;0.8099;4.6699;
33.6000;0.8099;4.6699;
33.9000;0.8099;4.6462;
34.2000;0.8091;4.5751;
34.5000;0.8099;4.5514;
34.8000;0.8132;4.5514;
35.1000;0.8124;4.4803;
35.4000;0.8132;4.5514;
35.7000;0.8116;4.5277;
36.0000;0.8091;4.5040;
36.3000;0.8083;4.5040;
36.6000;0.8091;4.4803;
36.9000;0.8132;4.5040;
37.2000;0.8132;4.4566;
37.5000;0.8148;4.4566;
37.8000;0.8148;4.4566;
38.1000;0.8156;4.4329;
38.4000;0.8140;4.4329;
38.7000;0.8148;4.5277;
39.0000;0.8124;4.5040;
39.3000;0.8124;4.5040;
39.6000;0.8124;4.4566;
39.9000;0.8164;4.4803;
40.2000;0.8156;4.3854;
40.5000;0.8173;4.3854;
40.8000;0.8173;4.4092;
41.1000;0.8156;4.4092;
41.4000;0.8173;4.5277;
41.7000;0.8148;4.5040;
42.0000;0.8116;4.4329;
42.3000;0.8164;4.4329;
42.6000;0.8173;4.3617;
42.9000;0.8205;4.3854;
43.2000;0.8197;4.3143;
43.5000;0.8205;4.3143;
43.8000;0.8197;4.3854;
44.1000;0.8189;4.4092;
44.4000;0.8148;4.3854;
44.7000;0.8156;4.4566;
45.0000;0.8140;4.3617;
45.3000;0.8164;4.3854;
45.6000;0.8164;4.3380;
45.9000;0.8205;4.3617;
46.2000;0.8197;4.3143;
46.5000;0.8197;4.2906;
46.8000;0.8197;4.3143;
47.1000;0.8173;4.2906;
47.4000;0.8181;4.3380;
47.7000;0.8164;4.3380;
48.0000;0.8148;4.2432;
48.3000;0.8156;4.3143;
48.6000;0.8189;4.2906;
48.9000;0.8205;4.3380;
49.2000;0.8197;4.3143;
49.5000;0.8205;4.3143;
49.8000;0.8197;4.3143;
50.1000;0.8181;4.3380;
