time/ms;Fluo/V;P700 deltaI/I x10³;
-136.2000;0.2735;2.8843;
-135.9000;0.2719;2.8374;
-135.6000;0.2743;2.8843;
-135.3000;0.2711;2.8140;
-135.0000;0.2743;2.8609;
-134.7000;0.2727;2.8843;
-134.4000;0.2743;2.9312;
-134.1000;0.2735;2.9312;
-133.8000;0.2735;2.9078;
-133.5000;0.2751;2.9547;
-133.2000;0.2719;2.9312;
-132.9000;0.2727;2.9312;
-132.6000;0.2727;2.9312;
-132.3000;0.2727;2.8374;
-132.0000;0.2711;2.7905;
-131.7000;0.2743;2.8843;
-131.4000;0.2727;2.8140;
-131.1000;0.2727;2.8843;
-130.8000;0.2719;2.8843;
-130.5000;0.2735;2.9312;
-130.2000;0.2719;2.9078;
-129.9000;0.2719;2.8609;
-129.6000;0.2727;2.9078;
-129.3000;0.2719;2.8609;
-129.0000;0.2735;2.8843;
-128.7000;0.2719;2.8843;
-128.4000;0.2743;2.9078;
-128.1000;0.2743;2.8609;
-127.8000;0.2719;2.9312;
-127.5000;0.2735;2.9312;
-127.2000;0.2719;2.8374;
-126.9000;0.2735;2.8609;
-126.6000;0.2735;2.8140;
-126.3000;0.2719;2.8609;
-126.0000;0.2711;2.8374;
-125.7000;0.2751;2.9078;
-125.4000;0.2727;2.8609;
-125.1000;0.2735;2.9312;
-124.8000;0.2727;2.9078;
-124.5000;0.2751;2.9547;
-124.2000;0.2719;2.9312;
-123.9000;0.2735;2.8843;
-123.6000;0.2735;2.9078;
-123.3000;0.2719;2.8843;
-123.0000;0.2735;2.9312;
-122.7000;0.2727;2.9312;
-122.4000;0.2735;2.9781;
-122.1000;0.2735;3.0250;
-121.8000;0.2719;2.9547;
-121.5000;0.2743;3.0485;
-121.2000;0.2719;2.9078;
-120.9000;0.2719;2.9547;
-120.6000;0.2735;2.9781;
-120.3000;0.2727;2.9078;
-120.0000;0.2719;2.8843;
-119.7000;0.2735;2.9312;
-119.4000;0.2727;2.8843;
-119.1000;0.2743;2.9547;
-118.8000;0.2727;2.9078;
-118.5000;0.2735;2.9781;
-118.2000;0.2727;2.9078;
-117.9000;0.2735;2.8843;
-117.6000;0.2727;2.9078;
-117.3000;0.2727;2.9312;
-117.0000;0.2735;2.9547;
-116.7000;0.2727;2.9312;
-116.4000;0.2735;2.9547;
-116.1000;0.2735;2.9078;
-115.8000;0.2727;2.8843;
-115.5000;0.2743;2.9312;
-115.2000;0.2719;2.9312;
-114.9000;0.2727;2.9312;
-114.6000;0.2727;2.9312;
-114.3000;0.2727;2.9078;
-114.0000;0.2735;2.9312;
-113.7000;0.2735;2.9078;
-113.4000;0.2727;2.9312;
-113.1000;0.2743;2.9547;
-112.8000;0.2735;2.8843;
-112.5000;0.2743;2.9312;
-112.2000;0.2727;2.8609;
-111.9000;0.2719;2.8374;
-111.6000;0.2727;2.8609;
-111.3000;0.2735;2.8609;
-111.0000;0.2719;2.8843;
-110.7000;0.2743;2.8843;
-110.4000;0.2735;2.9078;
-110.1000;0.2735;2.9547;
-109.8000;0.2727;2.8843;
-109.5000;0.2743;2.9312;
-109.2000;0.2719;2.9078;
-108.9000;0.2727;2.9312;
-108.6000;0.2735;2.9547;
-108.3000;0.2735;2.9078;
-108.0000;0.2735;2.9312;
-107.7000;0.2727;2.9547;
-107.4000;0.2727;2.9078;
-107.1000;0.2735;2.9781;
-106.8000;0.2727;2.9078;
-106.5000;0.2751;2.9312;
-106.2000;0.2719;2.8609;
-105.9000;0.2743;2.9078;
-105.6000;0.2743;2.9078;
-105.3000;0.2768;2.9781;
-105.0000;0.2768;2.9078;
-104.7000;0.2776;2.9547;
-104.4000;0.2768;2.9078;
-104.1000;0.2776;2.9312;
-103.8000;0.2776;2.8609;
-103.5000;0.2784;2.8609;
-103.2000;0.2768;2.8374;
-102.9000;0.2792;2.9078;
-102.6000;0.2768;2.8843;
-102.3000;0.2800;2.9312;
-102.0000;0.2800;2.9312;
-101.7000;0.2784;2.9547;
-101.4000;0.2784;2.8609;
-101.1000;0.2792;2.9078;
-100.8000;0.2776;2.8843;
-100.5000;0.2784;2.9547;
-100.2000;0.2768;2.9078;
-99.9000;0.2792;3.0016;
-99.6000;0.2784;2.9547;
-99.3000;0.2792;2.9781;
-99.0000;0.2776;2.9547;
-98.7000;0.2792;2.9547;
-98.4000;0.2776;2.9547;
-98.1000;0.2792;2.9312;
-97.8000;0.2776;2.9078;
-97.5000;0.2792;2.9547;
-97.2000;0.2768;2.8374;
-96.9000;0.2792;2.9547;
-96.6000;0.2784;2.9078;
-96.3000;0.2800;2.9547;
-96.0000;0.2776;2.9078;
-95.7000;0.2792;2.9078;
-95.4000;0.2776;2.9547;
-95.1000;0.2776;2.9312;
-94.8000;0.2784;2.9312;
-94.5000;0.2784;2.9547;
-94.2000;0.2768;2.8374;
-93.9000;0.2800;2.9312;
-93.6000;0.2784;2.9078;
-93.3000;0.2800;2.9312;
-93.0000;0.2784;2.9078;
-92.7000;0.2776;2.9312;
-92.4000;0.2792;2.9781;
-92.1000;0.2784;2.9547;
-91.8000;0.2784;2.9312;
-91.5000;0.2784;2.8843;
-91.2000;0.2768;2.8374;
-90.9000;0.2800;2.8843;
-90.6000;0.2776;2.8374;
-90.3000;0.2800;2.8609;
-90.0000;0.2784;2.8609;
-89.7000;0.2784;2.8843;
-89.4000;0.2792;2.8843;
-89.1000;0.2784;2.8609;
-88.8000;0.2784;2.9078;
-88.5000;0.2792;2.9078;
-88.2000;0.2768;2.8374;
-87.9000;0.2800;2.8843;
-87.6000;0.2784;2.8843;
-87.3000;0.2792;2.9078;
-87.0000;0.2792;2.9078;
-86.7000;0.2800;2.9078;
-86.4000;0.2784;2.8843;
-86.1000;0.2784;2.9078;
-85.8000;0.2784;2.9547;
-85.5000;0.2800;2.9312;
-85.2000;0.2768;2.8609;
-84.9000;0.2800;2.9547;
-84.6000;0.2776;2.9078;
-84.3000;0.2800;2.9312;
-84.0000;0.2792;2.9078;
-83.7000;0.2792;2.8843;
-83.4000;0.2784;2.9078;
-83.1000;0.2784;2.9312;
-82.8000;0.2792;2.9781;
-82.5000;0.2784;2.9312;
-82.2000;0.2768;2.8843;
-81.9000;0.2800;2.9312;
-81.6000;0.2776;2.8843;
-81.3000;0.2792;2.9312;
-81.0000;0.2784;2.9547;
-80.7000;0.2784;2.9547;
-80.4000;0.2800;2.9547;
-80.1000;0.2792;2.9078;
-79.8000;0.2792;2.9312;
-79.5000;0.2792;2.9547;
-79.2000;0.2768;2.8609;
-78.9000;0.2800;3.0016;
-78.6000;0.2784;2.9312;
-78.3000;0.2800;2.9547;
-78.0000;0.2792;2.9078;
-77.7000;0.2784;2.9078;
-77.4000;0.2776;2.9312;
-77.1000;0.2784;2.9312;
-76.8000;0.2784;2.9312;
-76.5000;0.2800;2.9312;
-76.2000;0.2776;2.8609;
-75.9000;0.2800;2.9312;
-75.6000;0.2792;2.8843;
-75.3000;0.2792;2.9781;
-75.0000;0.2792;2.9312;
-74.7000;0.2800;2.8843;
-74.4000;0.2792;2.9078;
-74.1000;0.2784;2.9312;
-73.8000;0.2792;2.9078;
-73.5000;0.2784;2.9078;
-73.2000;0.2776;2.8609;
-72.9000;0.2792;2.9312;
-72.6000;0.2784;2.8843;
-72.3000;0.2800;2.9547;
-72.0000;0.2792;2.9078;
-71.7000;0.2784;2.8374;
-71.4000;0.2792;2.8843;
-71.1000;0.2784;2.9078;
-70.8000;0.2792;2.9312;
-70.5000;0.2784;2.9547;
-70.2000;0.2784;2.9078;
-69.9000;0.2800;2.9547;
-69.6000;0.2784;2.9547;
-69.3000;0.2800;2.9781;
-69.0000;0.2792;3.0016;
-68.7000;0.2792;3.0016;
-68.4000;0.2784;2.9547;
-68.1000;0.2800;2.9547;
-67.8000;0.2792;2.9781;
-67.5000;0.2784;2.9078;
-67.2000;0.2776;2.8843;
-66.9000;0.2800;3.0016;
-66.6000;0.2776;2.9312;
-66.3000;0.2792;2.9078;
-66.0000;0.2792;2.9078;
-65.7000;0.2784;2.9078;
-65.4000;0.2792;2.9781;
-65.1000;0.2776;2.9312;
-64.8000;0.2800;2.9312;
-64.5000;0.2784;2.9078;
-64.2000;0.2768;2.8843;
-63.9000;0.2808;2.9781;
-63.6000;0.2776;2.9312;
-63.3000;0.2784;2.9547;
-63.0000;0.2784;2.9078;
-62.7000;0.2792;2.9078;
-62.4000;0.2800;2.9312;
-62.1000;0.2792;2.8843;
-61.8000;0.2792;2.8843;
-61.5000;0.2792;2.8609;
-61.2000;0.2792;2.8609;
-60.9000;0.2816;2.9312;
-60.6000;0.2784;2.8843;
-60.3000;0.2784;2.9078;
-60.0000;0.2800;2.9312;
-59.7000;0.2776;2.9312;
-59.4000;0.2792;2.9547;
-59.1000;0.2792;2.9781;
-58.8000;0.2784;2.9312;
-58.5000;0.2784;2.8843;
-58.2000;0.2776;2.8843;
-57.9000;0.2800;2.9547;
-57.6000;0.2792;2.8609;
-57.3000;0.2792;2.9547;
-57.0000;0.2776;2.8609;
-56.7000;0.2800;2.9547;
-56.4000;0.2792;2.9078;
-56.1000;0.2792;2.8843;
-55.8000;0.2800;2.9547;
-55.5000;0.2759;2.8374;
-55.2000;0.2751;2.9078;
-54.9000;0.2776;2.9312;
-54.6000;0.2751;2.8374;
-54.3000;0.2759;2.8843;
-54.0000;0.2743;2.8374;
-53.7000;0.2759;2.9547;
-53.4000;0.2743;2.8374;
-53.1000;0.2751;2.8609;
-52.8000;0.2751;2.9781;
-52.5000;0.2751;2.8843;
-52.2000;0.2751;2.9078;
-51.9000;0.2759;2.9547;
-51.6000;0.2743;2.8843;
-51.3000;0.2743;2.8843;
-51.0000;0.2759;2.9078;
-50.7000;0.2735;2.8609;
-50.4000;0.2751;2.9312;
-50.1000;0.2727;2.9078;
-49.8000;0.2751;2.9312;
-49.5000;0.2719;2.9078;
-49.2000;0.2751;2.9547;
-48.9000;0.2751;2.9312;
-48.6000;0.2743;2.8843;
-48.3000;0.2743;2.9312;
-48.0000;0.2743;2.9547;
-47.7000;0.2751;3.0016;
-47.4000;0.2735;2.9547;
-47.1000;0.2735;2.9547;
-46.8000;0.2735;2.9781;
-46.5000;0.2735;2.8843;
-46.2000;0.2759;2.9547;
-45.9000;0.2759;2.9312;
-45.6000;0.2743;2.9312;
-45.3000;0.2751;2.9312;
-45.0000;0.2768;3.0016;
-44.7000;0.2727;2.9078;
-44.4000;0.2743;2.9312;
-44.1000;0.2735;2.9312;
-43.8000;0.2759;2.9312;
-43.5000;0.2727;2.8843;
-43.2000;0.2751;2.9312;
-42.9000;0.2743;2.9312;
-42.6000;0.2751;2.9312;
-42.3000;0.2743;2.9312;
-42.0000;0.2735;2.8843;
-41.7000;0.2751;2.9312;
-41.4000;0.2735;2.8609;
-41.1000;0.2743;2.8609;
-40.8000;0.2751;2.8843;
-40.5000;0.2743;2.8843;
-40.2000;0.2759;2.9547;
-39.9000;0.2751;2.9547;
-39.6000;0.2743;2.9312;
-39.3000;0.2735;2.9547;
-39.0000;0.2759;3.0016;
-38.7000;0.2743;2.9078;
-38.4000;0.2743;3.0016;
-38.1000;0.2727;2.8609;
-37.8000;0.2759;2.9312;
-37.5000;0.2727;2.9547;
-37.2000;0.2759;3.0250;
-36.9000;0.2759;3.0016;
-36.6000;0.2751;3.0016;
-36.3000;0.2735;2.9547;
-36.0000;0.2735;3.0016;
-35.7000;0.2776;3.0485;
-35.4000;0.2743;2.9078;
-35.1000;0.2735;2.9078;
-34.8000;0.2751;3.0016;
-34.5000;0.2735;2.9312;
-34.2000;0.2759;2.9781;
-33.9000;0.2759;2.9312;
-33.6000;0.2751;2.9312;
-33.3000;0.2751;2.9078;
-33.0000;0.2768;2.9547;
-32.7000;0.2743;2.8609;
-32.4000;0.2751;2.8843;
-32.1000;0.2743;2.8374;
-31.8000;0.2751;2.9547;
-31.5000;0.2735;2.8609;
-31.2000;0.2759;2.9312;
-30.9000;0.2751;2.9312;
-30.6000;0.2743;2.8609;
-30.3000;0.2743;2.9078;
-30.0000;0.2743;2.9078;
-29.7000;0.2759;2.9547;
-29.4000;0.2743;2.9078;
-29.1000;0.2735;2.8843;
-28.8000;0.2751;2.9547;
-28.5000;0.2727;2.8843;
-28.2000;0.2759;2.9547;
-27.9000;0.2743;3.0016;
-27.6000;0.2751;3.0016;
-27.3000;0.2735;3.0016;
-27.0000;0.2751;3.0250;
-26.7000;0.2735;2.9312;
-26.4000;0.2735;2.9312;
-26.1000;0.2743;2.9312;
-25.8000;0.2759;2.9781;
-25.5000;0.2735;2.8609;
-25.2000;0.2759;2.9547;
-24.9000;0.2751;2.9312;
-24.6000;0.2751;2.9547;
-24.3000;0.2735;2.9781;
-24.0000;0.2743;2.9781;
-23.7000;0.2743;3.0016;
-23.4000;0.2727;2.9312;
-23.1000;0.2735;2.9312;
-22.8000;0.2751;2.9547;
-22.5000;0.2743;2.8843;
-22.2000;0.2751;2.9078;
-21.9000;0.2751;2.9312;
-21.6000;0.2759;2.9547;
-21.3000;0.2751;2.9312;
-21.0000;0.2759;2.9781;
-20.7000;0.2743;2.9078;
-20.4000;0.2743;2.9078;
-20.1000;0.2751;2.9547;
-19.8000;0.2759;3.0016;
-19.5000;0.2735;2.9078;
-19.2000;0.2743;2.9547;
-18.9000;0.2751;2.9547;
-18.6000;0.2751;2.9547;
-18.3000;0.2759;3.0016;
-18.0000;0.2743;2.9078;
-17.7000;0.2751;2.9312;
-17.4000;0.2735;2.8609;
-17.1000;0.2743;2.8609;
-16.8000;0.2759;2.9078;
-16.5000;0.2727;2.8609;
-16.2000;0.2743;2.9078;
-15.9000;0.2743;2.9078;
-15.6000;0.2751;2.9078;
-15.3000;0.2727;2.8609;
-15.0000;0.2751;2.9547;
-14.7000;0.2751;2.9078;
-14.4000;0.2727;2.9312;
-14.1000;0.2743;2.9547;
-13.8000;0.2759;2.9547;
-13.5000;0.2719;2.8843;
-13.2000;0.2759;2.9547;
-12.9000;0.2751;2.9312;
-12.6000;0.2759;2.9312;
-12.3000;0.2727;2.9078;
-12.0000;0.2735;2.8843;
-11.7000;0.2751;2.9547;
-11.4000;0.2735;2.9078;
-11.1000;0.2743;2.9312;
-10.8000;0.2759;3.0016;
-10.5000;0.2735;2.9078;
-10.2000;0.2751;3.0016;
-9.9000;0.2743;2.9312;
-9.6000;0.2751;3.0016;
-9.3000;0.2743;2.9312;
-9.0000;0.2751;2.9547;
-8.7000;0.2743;2.9547;
-8.4000;0.2743;2.8609;
-8.1000;0.2743;2.8609;
-7.8000;0.2751;2.9312;
-7.5000;0.2727;2.8374;
-7.2000;0.2759;2.9547;
-6.9000;0.2743;2.9547;
-6.6000;0.2751;3.0016;
-6.3000;0.2735;2.9312;
-6.0000;0.2751;2.9781;
-5.7000;0.2751;2.8843;
-5.4000;0.2735;2.9078;
-5.1000;0.2743;2.8843;
-4.8000;0.2768;2.9312;
-4.5000;0.2751;2.8843;
-4.2000;0.2768;2.9781;
-3.9000;0.2759;2.9078;
-3.6000;0.2759;2.9312;
-3.3000;0.2751;2.8609;
-3.0000;0.2768;2.8843;
-2.7000;0.2759;2.9547;
-2.4000;0.2768;2.9312;
-2.1000;0.2768;2.9781;
-1.8000;0.2776;2.9547;
-1.5000;0.2759;2.9312;
-1.2000;0.2784;3.0016;
-0.9000;0.2759;2.9547;
-0.6000;0.2776;2.9312;
-0.3000;0.2759;2.8843;
0.0000;0.2784;2.9547;
0.3000;0.3207;3.2361;
0.6000;0.3915;3.6582;
0.9000;0.4477;4.0099;
1.2000;0.4941;4.2913;
1.5000;0.5283;4.5024;
1.8000;0.5568;4.7603;
2.1000;0.5771;4.8541;
2.4000;0.6015;4.9713;
2.7000;0.6146;4.9713;
3.0000;0.6300;5.0886;
3.3000;0.6431;5.0886;
3.6000;0.6545;5.0182;
3.9000;0.6699;5.0886;
4.2000;0.6821;5.1120;
4.5000;0.6952;5.0886;
4.8000;0.7106;5.1355;
5.1000;0.7204;5.0417;
5.4000;0.7293;5.0651;
5.7000;0.7350;5.0417;
6.0000;0.7456;5.0417;
6.3000;0.7497;5.0182;
6.6000;0.7546;5.1355;
6.9000;0.7586;5.0651;
7.2000;0.7652;5.1120;
7.5000;0.7676;5.1355;
7.8000;0.7741;5.2058;
8.1000;0.7766;5.1120;
8.4000;0.7823;5.1355;
8.7000;0.7871;5.1355;
9.0000;0.7945;5.1120;
9.3000;0.8018;5.1120;
9.6000;0.8075;5.0417;
9.9000;0.8156;5.0182;
10.2000;0.8197;5.0182;
10.5000;0.8221;4.9244;
10.8000;0.8287;5.0182;
11.1000;0.8319;4.9713;
11.4000;0.8352;4.9244;
11.7000;0.8368;4.9479;
12.0000;0.8425;5.0182;
12.3000;0.8466;5.0417;
12.6000;0.8449;5.0417;
12.9000;0.8514;5.1120;
13.2000;0.8539;5.1355;
13.5000;0.8563;5.0886;
13.8000;0.8620;5.1120;
14.1000;0.8628;5.0182;
14.4000;0.8710;5.0651;
14.7000;0.8775;4.9948;
15.0000;0.8816;5.0182;
15.3000;0.8864;5.0182;
15.6000;0.8889;4.9244;
15.9000;0.8946;5.0182;
16.2000;0.8978;4.9244;
16.5000;0.8995;4.9010;
16.8000;0.9035;4.9479;
17.1000;0.9035;4.8775;
17.4000;0.9068;4.9244;
17.7000;0.9076;4.9948;
18.0000;0.9117;4.9948;
18.3000;0.9084;4.9948;
18.6000;0.9125;5.0182;
18.9000;0.9125;4.9948;
19.2000;0.9133;4.9713;
19.5000;0.9158;4.9479;
19.8000;0.9214;4.9948;
20.1000;0.9247;4.9479;
20.4000;0.9280;4.9244;
20.7000;0.9304;4.9244;
21.0000;0.9345;4.8775;
21.3000;0.9385;4.9244;
21.6000;0.9385;4.8306;
21.9000;0.9434;4.8306;
22.2000;0.9467;4.8775;
22.5000;0.9459;4.8775;
22.8000;0.9483;4.9244;
23.1000;0.9467;4.8775;
23.4000;0.9483;4.9010;
23.7000;0.9491;4.9010;
24.0000;0.9483;4.9479;
24.3000;0.9459;4.9713;
24.6000;0.9475;4.9713;
24.9000;0.9467;4.9479;
25.2000;0.9499;4.9948;
25.5000;0.9499;4.9948;
25.8000;0.9524;4.9948;
26.1000;0.9540;4.9244;
26.4000;0.9573;4.9010;
26.7000;0.9589;4.8775;
27.0000;0.9621;4.9244;
27.3000;0.9597;4.8072;
27.6000;0.9630;4.8541;
27.9000;0.9646;4.7837;
28.2000;0.9654;4.7603;
28.5000;0.9670;4.7603;
28.8000;0.9678;4.7837;
29.1000;0.9695;4.7368;
29.4000;0.9687;4.8072;
29.7000;0.9662;4.8775;
30.0000;0.9678;4.9244;
30.3000;0.9646;4.8541;
30.6000;0.9670;4.9010;
30.9000;0.9646;4.8775;
31.2000;0.9638;4.8541;
31.5000;0.9646;4.8306;
31.8000;0.9654;4.8072;
32.1000;0.9662;4.7837;
32.4000;0.9678;4.7603;
32.7000;0.9711;4.7603;
33.0000;0.9727;4.7603;
33.3000;0.9752;4.7368;
33.6000;0.9752;4.6665;
33.9000;0.9784;4.6900;
34.2000;0.9792;4.5962;
34.5000;0.9817;4.6431;
34.8000;0.9817;4.5962;
35.1000;0.9809;4.5962;
35.4000;0.9792;4.6431;
35.7000;0.9792;4.6665;
36.0000;0.9792;4.7603;
36.3000;0.9752;4.7368;
36.6000;0.9760;4.8306;
36.9000;0.9744;4.8072;
37.2000;0.9727;4.7368;
37.5000;0.9744;4.7368;
37.8000;0.9744;4.6665;
38.1000;0.9768;4.6431;
38.4000;0.9776;4.6196;
38.7000;0.9825;4.6431;
39.0000;0.9817;4.5493;
39.3000;0.9849;4.5258;
39.6000;0.9849;4.4555;
39.9000;0.9890;4.4555;
40.2000;0.9866;4.4086;
40.5000;0.9890;4.4555;
40.8000;0.9874;4.4555;
41.1000;0.9874;4.4555;
41.4000;0.9849;4.4555;
41.7000;0.9866;4.5258;
42.0000;0.9849;4.5024;
42.3000;0.9866;4.5493;
42.6000;0.9841;4.5258;
42.9000;0.9866;4.6196;
43.2000;0.9841;4.5258;
43.5000;0.9817;4.5258;
43.8000;0.9833;4.4320;
44.1000;0.9825;4.4086;
44.4000;0.9833;4.3617;
44.7000;0.9882;4.3382;
45.0000;0.9890;4.3617;
45.3000;0.9890;4.1975;
45.6000;0.9931;4.2679;
45.9000;0.9931;4.2679;
46.2000;0.9939;4.2444;
46.5000;0.9955;4.2679;
46.8000;0.9931;4.1975;
47.1000;0.9939;4.2444;
47.4000;0.9939;4.2444;
47.7000;0.9939;4.3148;
48.0000;0.9890;4.2679;
48.3000;0.9890;4.2679;
48.6000;0.9882;4.2444;
48.9000;0.9890;4.2679;
49.2000;0.9874;4.1975;
49.5000;0.9874;4.1506;
49.8000;0.9858;4.0803;
50.1000;0.9890;4.0803;
50.4000;0.9898;4.0334;
50.7000;0.9955;4.0568;
51.0000;0.9980;4.0099;
51.3000;0.9972;3.8927;
51.6000;1.0004;3.8692;
51.9000;1.0012;3.8458;
52.2000;0.9988;3.7285;
52.5000;1.0020;3.8223;
52.8000;1.0012;3.7754;
