time/ms;Fluo/V;P700 deltaI/I x10³;
-165.3000;0.2678;0.5862;
-165.0000;0.2670;0.5628;
-164.7000;0.2686;0.5862;
-164.4000;0.2654;0.5393;
-164.1000;0.2670;0.5628;
-163.8000;0.2678;0.5628;
-163.5000;0.2670;0.5393;
-163.2000;0.2654;0.5862;
-162.9000;0.2670;0.5862;
-162.6000;0.2678;0.6097;
-162.3000;0.2670;0.5862;
-162.0000;0.2654;0.5862;
-161.7000;0.2686;0.6097;
-161.4000;0.2654;0.5628;
-161.1000;0.2670;0.5862;
-160.8000;0.2670;0.5862;
-160.5000;0.2678;0.6097;
-160.2000;0.2662;0.5628;
-159.9000;0.2678;0.6097;
-159.6000;0.2670;0.5393;
-159.3000;0.2670;0.5628;
-159.0000;0.2654;0.5159;
-158.7000;0.2686;0.5862;
-158.4000;0.2662;0.5393;
-158.1000;0.2678;0.5862;
-157.8000;0.2678;0.6097;
-157.5000;0.2670;0.5393;
-157.2000;0.2662;0.5862;
-156.9000;0.2678;0.6331;
-156.6000;0.2662;0.5628;
-156.3000;0.2654;0.5393;
-156.0000;0.2662;0.5628;
-155.7000;0.2686;0.5862;
-155.4000;0.2662;0.5393;
-155.1000;0.2670;0.5628;
-154.8000;0.2670;0.6097;
-154.5000;0.2662;0.5862;
-154.2000;0.2662;0.5628;
-153.9000;0.2662;0.5628;
-153.6000;0.2678;0.5628;
-153.3000;0.2678;0.5628;
-153.0000;0.2670;0.5628;
-152.7000;0.2678;0.6331;
-152.4000;0.2662;0.5862;
-152.1000;0.2686;0.6331;
-151.8000;0.2670;0.6097;
-151.5000;0.2686;0.6566;
-151.2000;0.2662;0.5628;
-150.9000;0.2678;0.6097;
-150.6000;0.2670;0.5628;
-150.3000;0.2662;0.5393;
-150.0000;0.2662;0.5862;
-149.7000;0.2702;0.5862;
-149.4000;0.2678;0.5628;
-149.1000;0.2711;0.6097;
-148.8000;0.2719;0.6097;
-148.5000;0.2727;0.6566;
-148.2000;0.2694;0.6097;
-147.9000;0.2719;0.6097;
-147.6000;0.2727;0.6097;
-147.3000;0.2719;0.5393;
-147.0000;0.2719;0.5862;
-146.7000;0.2735;0.6566;
-146.4000;0.2702;0.5628;
-146.1000;0.2727;0.6566;
-145.8000;0.2735;0.6566;
-145.5000;0.2727;0.6800;
-145.2000;0.2711;0.5628;
-144.9000;0.2735;0.5628;
-144.6000;0.2719;0.5862;
-144.3000;0.2719;0.6097;
-144.0000;0.2719;0.6097;
-143.7000;0.2735;0.6800;
-143.4000;0.2711;0.5393;
-143.1000;0.2743;0.6331;
-142.8000;0.2727;0.5862;
-142.5000;0.2735;0.6331;
-142.2000;0.2719;0.5628;
-141.9000;0.2727;0.5628;
-141.6000;0.2727;0.5862;
-141.3000;0.2719;0.5393;
-141.0000;0.2719;0.5393;
-140.7000;0.2751;0.5628;
-140.4000;0.2711;0.5159;
-140.1000;0.2743;0.5862;
-139.8000;0.2719;0.5628;
-139.5000;0.2735;0.5862;
-139.2000;0.2727;0.5159;
-138.9000;0.2743;0.6097;
-138.6000;0.2719;0.5393;
-138.3000;0.2719;0.5862;
-138.0000;0.2711;0.6331;
-137.7000;0.2751;0.7035;
-137.4000;0.2719;0.5862;
-137.1000;0.2751;0.7035;
-136.8000;0.2735;0.5862;
-136.5000;0.2735;0.6331;
-136.2000;0.2719;0.5862;
-135.9000;0.2727;0.5862;
-135.6000;0.2727;0.5393;
-135.3000;0.2711;0.5393;
-135.0000;0.2711;0.5628;
-134.7000;0.2735;0.6331;
-134.4000;0.2711;0.5862;
-134.1000;0.2743;0.6097;
-133.8000;0.2719;0.5862;
-133.5000;0.2735;0.6097;
-133.2000;0.2719;0.5393;
-132.9000;0.2727;0.5862;
-132.6000;0.2727;0.5393;
-132.3000;0.2727;0.5393;
-132.0000;0.2719;0.5628;
-131.7000;0.2743;0.6566;
-131.4000;0.2719;0.5628;
-131.1000;0.2743;0.6331;
-130.8000;0.2719;0.5862;
-130.5000;0.2735;0.6331;
-130.2000;0.2711;0.5862;
-129.9000;0.2727;0.6800;
-129.6000;0.2727;0.6097;
-129.3000;0.2719;0.5393;
-129.0000;0.2735;0.5628;
-128.7000;0.2751;0.6331;
-128.4000;0.2727;0.6097;
-128.1000;0.2735;0.6566;
-127.8000;0.2719;0.6331;
-127.5000;0.2735;0.6331;
-127.2000;0.2711;0.6097;
-126.9000;0.2735;0.6800;
-126.6000;0.2735;0.6566;
-126.3000;0.2727;0.6566;
-126.0000;0.2727;0.6097;
-125.7000;0.2735;0.5862;
-125.4000;0.2727;0.5159;
-125.1000;0.2751;0.6331;
-124.8000;0.2735;0.5862;
-124.5000;0.2727;0.5862;
-124.2000;0.2711;0.5159;
-123.9000;0.2735;0.6097;
-123.6000;0.2727;0.5862;
-123.3000;0.2719;0.5159;
-123.0000;0.2735;0.6331;
-122.7000;0.2735;0.5862;
-122.4000;0.2719;0.5393;
-122.1000;0.2735;0.6097;
-121.8000;0.2727;0.5862;
-121.5000;0.2727;0.6331;
-121.2000;0.2711;0.5393;
-120.9000;0.2727;0.6097;
-120.6000;0.2735;0.5862;
-120.3000;0.2743;0.6097;
-120.0000;0.2735;0.5862;
-119.7000;0.2735;0.5862;
-119.4000;0.2719;0.6097;
-119.1000;0.2743;0.6097;
-118.8000;0.2727;0.5862;
-118.5000;0.2727;0.6097;
-118.2000;0.2719;0.5159;
-117.9000;0.2735;0.6097;
-117.6000;0.2727;0.6097;
-117.3000;0.2719;0.5393;
-117.0000;0.2735;0.5862;
-116.7000;0.2727;0.6097;
-116.4000;0.2727;0.6097;
-116.1000;0.2735;0.6097;
-115.8000;0.2735;0.5393;
-115.5000;0.2743;0.6097;
-115.2000;0.2719;0.5393;
-114.9000;0.2735;0.5862;
-114.6000;0.2727;0.5628;
-114.3000;0.2743;0.6097;
-114.0000;0.2711;0.5393;
-113.7000;0.2735;0.6331;
-113.4000;0.2735;0.5628;
-113.1000;0.2751;0.6097;
-112.8000;0.2727;0.5862;
-112.5000;0.2727;0.6097;
-112.2000;0.2719;0.5862;
-111.9000;0.2727;0.6097;
-111.6000;0.2719;0.5628;
-111.3000;0.2735;0.6097;
-111.0000;0.2735;0.5862;
-110.7000;0.2727;0.5862;
-110.4000;0.2727;0.5862;
-110.1000;0.2735;0.5862;
-109.8000;0.2727;0.5628;
-109.5000;0.2727;0.5862;
-109.2000;0.2727;0.5862;
-108.9000;0.2719;0.5862;
-108.6000;0.2727;0.5628;
-108.3000;0.2719;0.5159;
-108.0000;0.2735;0.5628;
-107.7000;0.2727;0.6097;
-107.4000;0.2727;0.5393;
-107.1000;0.2743;0.5862;
-106.8000;0.2735;0.5862;
-106.5000;0.2727;0.6097;
-106.2000;0.2719;0.6331;
-105.9000;0.2727;0.6331;
-105.6000;0.2735;0.6331;
-105.3000;0.2727;0.6097;
-105.0000;0.2711;0.6800;
-104.7000;0.2727;0.7035;
-104.4000;0.2719;0.6331;
-104.1000;0.2743;0.6331;
-103.8000;0.2727;0.5862;
-103.5000;0.2735;0.5628;
-103.2000;0.2727;0.5862;
-102.9000;0.2735;0.6097;
-102.6000;0.2719;0.5393;
-102.3000;0.2735;0.6097;
-102.0000;0.2743;0.6097;
-101.7000;0.2735;0.5393;
-101.4000;0.2727;0.5628;
-101.1000;0.2735;0.5628;
-100.8000;0.2727;0.5628;
-100.5000;0.2727;0.5628;
-100.2000;0.2711;0.5628;
-99.9000;0.2735;0.5628;
-99.6000;0.2727;0.5628;
-99.3000;0.2711;0.5393;
-99.0000;0.2719;0.6097;
-98.7000;0.2711;0.5862;
-98.4000;0.2702;0.5862;
-98.1000;0.2694;0.5862;
-97.8000;0.2702;0.5628;
-97.5000;0.2702;0.5862;
-97.2000;0.2686;0.5159;
-96.9000;0.2694;0.5628;
-96.6000;0.2694;0.5862;
-96.3000;0.2694;0.5393;
-96.0000;0.2711;0.5628;
-95.7000;0.2694;0.5862;
-95.4000;0.2711;0.6097;
-95.1000;0.2694;0.5628;
-94.8000;0.2686;0.5628;
-94.5000;0.2686;0.5628;
-94.2000;0.2694;0.5862;
-93.9000;0.2711;0.5862;
-93.6000;0.2686;0.5393;
-93.3000;0.2694;0.5628;
-93.0000;0.2711;0.6097;
-92.7000;0.2711;0.5393;
-92.4000;0.2702;0.5862;
-92.1000;0.2694;0.5862;
-91.8000;0.2702;0.6097;
-91.5000;0.2694;0.5862;
-91.2000;0.2686;0.5628;
-90.9000;0.2694;0.5628;
-90.6000;0.2694;0.6097;
-90.3000;0.2694;0.5628;
-90.0000;0.2702;0.6566;
-89.7000;0.2686;0.6097;
-89.4000;0.2694;0.5628;
-89.1000;0.2694;0.5628;
-88.8000;0.2694;0.5393;
-88.5000;0.2694;0.5393;
-88.2000;0.2694;0.5628;
-87.9000;0.2711;0.6331;
-87.6000;0.2694;0.6097;
-87.3000;0.2694;0.6097;
-87.0000;0.2711;0.6331;
-86.7000;0.2686;0.5628;
-86.4000;0.2711;0.5862;
-86.1000;0.2694;0.5393;
-85.8000;0.2694;0.5628;
-85.5000;0.2694;0.5159;
-85.2000;0.2686;0.4924;
-84.9000;0.2686;0.4690;
-84.6000;0.2702;0.4690;
-84.3000;0.2686;0.4455;
-84.0000;0.2727;0.5393;
-83.7000;0.2686;0.4924;
-83.4000;0.2702;0.5628;
-83.1000;0.2694;0.5159;
-82.8000;0.2686;0.5393;
-82.5000;0.2694;0.4924;
-82.2000;0.2702;0.5159;
-81.9000;0.2711;0.5862;
-81.6000;0.2686;0.5628;
-81.3000;0.2702;0.6566;
-81.0000;0.2711;0.6566;
-80.7000;0.2686;0.5862;
-80.4000;0.2702;0.6097;
-80.1000;0.2694;0.6097;
-79.8000;0.2702;0.5862;
-79.5000;0.2686;0.5393;
-79.2000;0.2694;0.6097;
-78.9000;0.2711;0.6566;
-78.6000;0.2678;0.5862;
-78.3000;0.2711;0.6331;
-78.0000;0.2711;0.6331;
-77.7000;0.2686;0.6331;
-77.4000;0.2711;0.6331;
-77.1000;0.2678;0.6097;
-76.8000;0.2702;0.6097;
-76.5000;0.2686;0.5393;
-76.2000;0.2694;0.5862;
-75.9000;0.2686;0.5628;
-75.6000;0.2702;0.5628;
-75.3000;0.2711;0.5628;
-75.0000;0.2727;0.6331;
-74.7000;0.2686;0.5862;
-74.4000;0.2702;0.6331;
-74.1000;0.2694;0.6331;
-73.8000;0.2702;0.6097;
-73.5000;0.2694;0.5628;
-73.2000;0.2711;0.6097;
-72.9000;0.2711;0.6331;
-72.6000;0.2694;0.5862;
-72.3000;0.2694;0.5628;
-72.0000;0.2719;0.6097;
-71.7000;0.2686;0.5159;
-71.4000;0.2719;0.5862;
-71.1000;0.2686;0.5628;
-70.8000;0.2702;0.5393;
-70.5000;0.2686;0.5159;
-70.2000;0.2702;0.5862;
-69.9000;0.2686;0.5393;
-69.6000;0.2694;0.5628;
-69.3000;0.2702;0.5628;
-69.0000;0.2711;0.6331;
-68.7000;0.2694;0.5159;
-68.4000;0.2711;0.5628;
-68.1000;0.2686;0.5393;
-67.8000;0.2702;0.6097;
-67.5000;0.2694;0.5862;
-67.2000;0.2702;0.6097;
-66.9000;0.2719;0.6097;
-66.6000;0.2694;0.5862;
-66.3000;0.2694;0.6097;
-66.0000;0.2711;0.6566;
-65.7000;0.2678;0.5628;
-65.4000;0.2711;0.6331;
-65.1000;0.2694;0.6566;
-64.8000;0.2702;0.6097;
-64.5000;0.2686;0.5862;
-64.2000;0.2702;0.6566;
-63.9000;0.2686;0.6097;
-63.6000;0.2694;0.6097;
-63.3000;0.2711;0.5628;
-63.0000;0.2719;0.5628;
-62.7000;0.2694;0.5628;
-62.4000;0.2711;0.5393;
-62.1000;0.2711;0.5393;
-61.8000;0.2711;0.5393;
-61.5000;0.2694;0.5393;
-61.2000;0.2719;0.5628;
-60.9000;0.2686;0.5159;
-60.6000;0.2702;0.5862;
-60.3000;0.2702;0.6097;
-60.0000;0.2719;0.6331;
-59.7000;0.2702;0.5393;
-59.4000;0.2702;0.6097;
-59.1000;0.2694;0.6097;
-58.8000;0.2702;0.5628;
-58.5000;0.2694;0.5628;
-58.2000;0.2719;0.6331;
-57.9000;0.2711;0.6097;
-57.6000;0.2694;0.5862;
-57.3000;0.2702;0.5862;
-57.0000;0.2711;0.6331;
-56.7000;0.2678;0.5628;
-56.4000;0.2711;0.6097;
-56.1000;0.2694;0.5862;
-55.8000;0.2702;0.6097;
-55.5000;0.2678;0.5628;
-55.2000;0.2719;0.6800;
-54.9000;0.2694;0.5628;
-54.6000;0.2702;0.5628;
-54.3000;0.2702;0.5628;
-54.0000;0.2711;0.6331;
-53.7000;0.2678;0.5628;
-53.4000;0.2702;0.5862;
-53.1000;0.2702;0.6097;
-52.8000;0.2702;0.6097;
-52.5000;0.2678;0.5159;
-52.2000;0.2711;0.6331;
-51.9000;0.2702;0.6097;
-51.6000;0.2702;0.5159;
-51.3000;0.2702;0.5393;
-51.0000;0.2711;0.5393;
-50.7000;0.2686;0.4924;
-50.4000;0.2702;0.5393;
-50.1000;0.2694;0.5159;
-49.8000;0.2711;0.5862;
-49.5000;0.2702;0.4924;
-49.2000;0.2759;0.6097;
-48.9000;0.2759;0.5628;
-48.6000;0.2759;0.5393;
-48.3000;0.2759;0.5628;
-48.0000;0.2776;0.5862;
-47.7000;0.2759;0.5628;
-47.4000;0.2776;0.6331;
-47.1000;0.2768;0.5862;
-46.8000;0.2784;0.6331;
-46.5000;0.2751;0.5862;
-46.2000;0.2800;0.6800;
-45.9000;0.2776;0.6566;
-45.6000;0.2768;0.6097;
-45.3000;0.2800;0.6566;
-45.0000;0.2792;0.6331;
-44.7000;0.2768;0.5393;
-44.4000;0.2784;0.5862;
-44.1000;0.2768;0.5628;
-43.8000;0.2792;0.6331;
-43.5000;0.2768;0.5862;
-43.2000;0.2792;0.7269;
-42.9000;0.2792;0.6097;
-42.6000;0.2776;0.6331;
-42.3000;0.2792;0.6800;
-42.0000;0.2776;0.6331;
-41.7000;0.2759;0.5628;
-41.4000;0.2784;0.5862;
-41.1000;0.2776;0.5862;
-40.8000;0.2784;0.5628;
-40.5000;0.2759;0.5628;
-40.2000;0.2792;0.6331;
-39.9000;0.2784;0.6097;
-39.6000;0.2768;0.6097;
-39.3000;0.2776;0.5628;
-39.0000;0.2784;0.5862;
-38.7000;0.2768;0.4924;
-38.4000;0.2776;0.5862;
-38.1000;0.2784;0.5862;
-37.8000;0.2784;0.5628;
-37.5000;0.2768;0.5159;
-37.2000;0.2792;0.6097;
-36.9000;0.2776;0.6331;
-36.6000;0.2768;0.6097;
-36.3000;0.2784;0.5159;
-36.0000;0.2776;0.5862;
-35.7000;0.2776;0.5159;
-35.4000;0.2776;0.5393;
-35.1000;0.2776;0.5628;
-34.8000;0.2784;0.5862;
-34.5000;0.2776;0.5628;
-34.2000;0.2800;0.6097;
-33.9000;0.2792;0.5862;
-33.6000;0.2768;0.5159;
-33.3000;0.2784;0.5862;
-33.0000;0.2784;0.5393;
-32.7000;0.2759;0.5393;
-32.4000;0.2776;0.5628;
-32.1000;0.2784;0.5628;
-31.8000;0.2784;0.6097;
-31.5000;0.2776;0.5393;
-31.2000;0.2808;0.6097;
-30.9000;0.2768;0.6331;
-30.6000;0.2792;0.6097;
-30.3000;0.2784;0.6097;
-30.0000;0.2784;0.5862;
-29.7000;0.2776;0.5628;
-29.4000;0.2784;0.5628;
-29.1000;0.2768;0.6097;
-28.8000;0.2776;0.5862;
-28.5000;0.2768;0.5628;
-28.2000;0.2792;0.6331;
-27.9000;0.2784;0.6097;
-27.6000;0.2759;0.5628;
-27.3000;0.2800;0.6331;
-27.0000;0.2792;0.5862;
-26.7000;0.2776;0.5393;
-26.4000;0.2776;0.5393;
-26.1000;0.2776;0.5393;
-25.8000;0.2792;0.5628;
-25.5000;0.2776;0.5628;
-25.2000;0.2792;0.6331;
-24.9000;0.2759;0.5862;
-24.6000;0.2792;0.5862;
-24.3000;0.2776;0.5862;
-24.0000;0.2776;0.5628;
-23.7000;0.2768;0.5628;
-23.4000;0.2776;0.5628;
-23.1000;0.2784;0.6097;
-22.8000;0.2792;0.5862;
-22.5000;0.2768;0.5628;
-22.2000;0.2792;0.5862;
-21.9000;0.2784;0.5628;
-21.6000;0.2759;0.5628;
-21.3000;0.2784;0.6331;
-21.0000;0.2784;0.5862;
-20.7000;0.2776;0.5862;
-20.4000;0.2776;0.5862;
-20.1000;0.2776;0.5862;
-19.8000;0.2792;0.5862;
-19.5000;0.2776;0.5393;
-19.2000;0.2800;0.5862;
-18.9000;0.2784;0.5393;
-18.6000;0.2768;0.5393;
-18.3000;0.2792;0.6097;
-18.0000;0.2784;0.5628;
-17.7000;0.2768;0.4924;
-17.4000;0.2776;0.5159;
-17.1000;0.2776;0.6097;
-16.8000;0.2784;0.5862;
-16.5000;0.2776;0.6331;
-16.2000;0.2808;0.6566;
-15.9000;0.2776;0.6331;
-15.6000;0.2784;0.6566;
-15.3000;0.2776;0.6097;
-15.0000;0.2768;0.5628;
-14.7000;0.2776;0.5628;
-14.4000;0.2784;0.5393;
-14.1000;0.2776;0.5862;
-13.8000;0.2792;0.5628;
-13.5000;0.2784;0.5393;
-13.2000;0.2800;0.6097;
-12.9000;0.2784;0.5628;
-12.6000;0.2768;0.4924;
-12.3000;0.2792;0.5628;
-12.0000;0.2784;0.5159;
-11.7000;0.2768;0.4690;
-11.4000;0.2776;0.4924;
-11.1000;0.2784;0.5393;
-10.8000;0.2784;0.5159;
-10.5000;0.2784;0.5159;
-10.2000;0.2784;0.5393;
-9.9000;0.2759;0.4924;
-9.6000;0.2792;0.5393;
-9.3000;0.2768;0.5159;
-9.0000;0.2784;0.5393;
-8.7000;0.2776;0.5159;
-8.4000;0.2784;0.5159;
-8.1000;0.2792;0.5393;
-7.8000;0.2776;0.5393;
-7.5000;0.2784;0.5159;
-7.2000;0.2800;0.6097;
-6.9000;0.2768;0.5393;
-6.6000;0.2800;0.5628;
-6.3000;0.2776;0.5393;
-6.0000;0.2759;0.5393;
-5.7000;0.2792;0.5393;
-5.4000;0.2776;0.5393;
-5.1000;0.2808;0.6097;
-4.8000;0.2784;0.5393;
-4.5000;0.2776;0.5628;
-4.2000;0.2800;0.5628;
-3.9000;0.2768;0.5159;
-3.6000;0.2784;0.5393;
-3.3000;0.2776;0.4924;
-3.0000;0.2759;0.4690;
-2.7000;0.2784;0.5393;
-2.4000;0.2776;0.5393;
-2.1000;0.2792;0.5628;
-1.8000;0.2776;0.5628;
-1.5000;0.2792;0.5862;
-1.2000;0.2792;0.6097;
-0.9000;0.2792;0.5628;
-0.6000;0.2776;0.5628;
-0.3000;0.2808;0.6331;
0.0000;0.2759;0.6566;
0.3000;0.3223;0.9614;
0.6000;0.4249;1.4070;
0.9000;0.5161;1.9229;
1.2000;0.5812;2.3919;
1.5000;0.6309;2.8609;
1.8000;0.6642;3.2595;
2.1000;0.6862;3.5175;
2.4000;0.7049;3.7754;
2.7000;0.7204;3.9396;
3.0000;0.7269;4.0099;
3.3000;0.7375;4.2210;
3.6000;0.7456;4.2444;
3.9000;0.7546;4.3851;
4.2000;0.7603;4.3617;
4.5000;0.7700;4.4789;
4.8000;0.7766;4.5727;
5.1000;0.7847;4.6196;
5.4000;0.7896;4.5962;
5.7000;0.7969;4.6900;
6.0000;0.8026;4.6196;
6.3000;0.8140;4.7134;
6.6000;0.8221;4.6665;
6.9000;0.8303;4.7837;
7.2000;0.8352;4.7368;
7.5000;0.8400;4.8306;
7.8000;0.8441;4.9010;
8.1000;0.8498;4.8541;
8.4000;0.8563;4.7603;
8.7000;0.8637;4.7837;
9.0000;0.8653;4.6431;
9.3000;0.8718;4.6900;
9.6000;0.8734;4.7368;
9.9000;0.8783;4.8072;
10.2000;0.8799;4.7603;
10.5000;0.8840;4.8072;
10.8000;0.8881;4.7603;
11.1000;0.8913;4.7368;
11.4000;0.8978;4.7368;
11.7000;0.9003;4.7368;
12.0000;0.9027;4.6665;
12.3000;0.9068;4.7368;
12.6000;0.9092;4.8072;
12.9000;0.9125;4.8306;
13.2000;0.9141;4.7603;
13.5000;0.9174;4.8306;
13.8000;0.9223;4.7603;
14.1000;0.9239;4.6900;
14.4000;0.9271;4.7603;
14.7000;0.9312;4.7603;
15.0000;0.9296;4.7134;
15.3000;0.9304;4.8072;
15.6000;0.9320;4.8306;
15.9000;0.9385;4.8775;
16.2000;0.9402;4.8306;
16.5000;0.9475;4.8541;
16.8000;0.9483;4.7368;
17.1000;0.9499;4.7368;
17.4000;0.9491;4.7837;
17.7000;0.9499;4.8072;
18.0000;0.9483;4.7837;
18.3000;0.9499;4.8541;
18.6000;0.9532;4.8306;
18.9000;0.9589;4.8541;
19.2000;0.9581;4.7603;
19.5000;0.9646;4.7837;
19.8000;0.9646;4.6900;
20.1000;0.9654;4.7368;
20.4000;0.9630;4.7603;
20.7000;0.9630;4.7837;
21.0000;0.9621;4.7603;
21.3000;0.9654;4.7603;
21.6000;0.9670;4.7368;
21.9000;0.9711;4.7368;
22.2000;0.9703;4.6900;
22.5000;0.9719;4.7837;
22.8000;0.9703;4.8072;
23.1000;0.9695;4.8072;
23.4000;0.9695;4.8306;
23.7000;0.9719;4.7134;
24.0000;0.9703;4.6900;
24.3000;0.9760;4.7134;
24.6000;0.9776;4.6900;
24.9000;0.9792;4.6665;
25.2000;0.9776;4.6196;
25.5000;0.9792;4.7368;
25.8000;0.9768;4.6665;
26.1000;0.9760;4.6900;
26.4000;0.9760;4.7368;
26.7000;0.9792;4.7368;
27.0000;0.9792;4.6665;
27.3000;0.9841;4.7134;
27.6000;0.9833;4.6431;
27.9000;0.9858;4.6900;
28.2000;0.9817;4.6196;
28.5000;0.9825;4.7837;
28.8000;0.9792;4.6900;
29.1000;0.9776;4.7134;
29.4000;0.9792;4.7134;
29.7000;0.9825;4.6431;
30.0000;0.9825;4.5493;
30.3000;0.9866;4.5024;
30.6000;0.9866;4.4320;
30.9000;0.9874;4.5258;
31.2000;0.9841;4.5024;
31.5000;0.9841;4.5962;
31.8000;0.9817;4.5258;
32.1000;0.9841;4.4555;
32.4000;0.9866;4.3851;
32.7000;0.9906;4.3617;
33.0000;0.9898;4.3382;
33.3000;0.9906;4.3148;
33.6000;0.9890;4.3851;
33.9000;0.9882;4.4320;
34.2000;0.9849;4.3851;
34.5000;0.9874;4.5024;
34.8000;0.9858;4.4086;
35.1000;0.9890;4.3382;
35.4000;0.9923;4.3148;
35.7000;0.9923;4.2679;
36.0000;0.9915;4.2444;
36.3000;0.9931;4.2210;
36.6000;0.9898;4.2210;
36.9000;0.9874;4.2679;
37.2000;0.9849;4.1272;
37.5000;0.9915;4.1975;
37.8000;0.9882;4.1037;
38.1000;0.9898;4.0099;
38.4000;0.9939;4.0334;
38.7000;0.9955;4.1272;
39.0000;0.9931;4.0099;
39.3000;0.9923;4.0568;
39.6000;0.9906;4.0803;
39.9000;0.9898;4.0568;
40.2000;0.9866;3.9630;
40.5000;0.9915;4.0099;
40.8000;0.9915;3.8692;
41.1000;0.9947;3.8458;
41.4000;0.9963;3.7754;
41.7000;0.9963;3.8458;
42.0000;0.9947;3.8223;
42.3000;0.9931;3.8692;
42.6000;0.9915;3.8692;
42.9000;0.9939;3.8458;
43.2000;0.9939;3.6816;
43.5000;0.9996;3.7285;
43.8000;0.9980;3.6347;
44.1000;0.9972;3.5644;
44.4000;0.9988;3.6582;
44.7000;0.9972;3.6347;
45.0000;0.9963;3.6347;
45.3000;0.9963;3.6347;
45.6000;0.9972;3.6113;
45.9000;0.9980;3.5409;
46.2000;0.9980;3.4471;
46.5000;1.0045;3.4237;
46.8000;1.0020;3.3299;
47.1000;1.0012;3.3533;
47.4000;1.0012;3.4237;
47.7000;1.0004;3.3299;
48.0000;0.9972;3.3064;
48.3000;0.9980;3.3533;
48.6000;1.0012;3.3533;
48.9000;1.0012;3.2830;
49.2000;1.0020;3.1657;
49.5000;1.0077;3.2126;
49.8000;1.0045;3.1188;
50.1000;1.0045;3.0719;
50.4000;1.0053;3.1423;
50.7000;1.0004;3.0719;
51.0000;1.0020;3.0719;
