time/ms;Fluo/V;P700 deltaI/I x10³;
-130.8000;0.3810;1.3986;
-130.5000;0.3801;1.3986;
-130.2000;0.3810;1.3986;
-129.9000;0.3810;1.4223;
-129.6000;0.3801;1.3512;
-129.3000;0.3818;1.3986;
-129.0000;0.3793;1.3749;
-128.7000;0.3810;1.4223;
-128.4000;0.3793;1.3749;
-128.1000;0.3818;1.3986;
-127.8000;0.3801;1.3986;
-127.5000;0.3793;1.3749;
-127.2000;0.3810;1.4223;
-126.9000;0.3826;1.3749;
-126.6000;0.3801;1.3038;
-126.3000;0.3801;1.3512;
-126.0000;0.3793;1.3275;
-125.7000;0.3810;1.2801;
-125.4000;0.3793;1.2801;
-125.1000;0.3801;1.3038;
-124.8000;0.3801;1.3749;
-124.5000;0.3793;1.3512;
-124.2000;0.3826;1.3986;
-123.9000;0.3818;1.3512;
-123.6000;0.3801;1.3512;
-123.3000;0.3818;1.3749;
-123.0000;0.3801;1.3275;
-122.7000;0.3818;1.3749;
-122.4000;0.3793;1.3275;
-122.1000;0.3793;1.3749;
-121.8000;0.3801;1.3749;
-121.5000;0.3801;1.3275;
-121.2000;0.3818;1.4223;
-120.9000;0.3826;1.4223;
-120.6000;0.3785;1.3749;
-120.3000;0.3810;1.3986;
-120.0000;0.3810;1.3512;
-119.7000;0.3818;1.3749;
-119.4000;0.3793;1.3275;
-119.1000;0.3801;1.3749;
-118.8000;0.3810;1.3986;
-118.5000;0.3793;1.3512;
-118.2000;0.3810;1.3512;
-117.9000;0.3810;1.3986;
-117.6000;0.3801;1.3275;
-117.3000;0.3801;1.3749;
-117.0000;0.3793;1.3275;
-116.7000;0.3810;1.3512;
-116.4000;0.3801;1.3275;
-116.1000;0.3818;1.3986;
-115.8000;0.3818;1.3749;
-115.5000;0.3818;1.3986;
-115.2000;0.3801;1.3749;
-114.9000;0.3801;1.3749;
-114.6000;0.3801;1.3038;
-114.3000;0.3801;1.3275;
-114.0000;0.3793;1.3038;
-113.7000;0.3818;1.3749;
-113.4000;0.3801;1.3275;
-113.1000;0.3810;1.4223;
-112.8000;0.3793;1.3512;
-112.5000;0.3818;1.3512;
-112.2000;0.3801;1.3275;
-111.9000;0.3801;1.3749;
-111.6000;0.3801;1.3275;
-111.3000;0.3801;1.3275;
-111.0000;0.3801;1.3275;
-110.7000;0.3810;1.3512;
-110.4000;0.3801;1.3512;
-110.1000;0.3810;1.3749;
-109.8000;0.3818;1.3275;
-109.5000;0.3793;1.2564;
-109.2000;0.3826;1.3749;
-108.9000;0.3810;1.3512;
-108.6000;0.3801;1.3986;
-108.3000;0.3810;1.3749;
-108.0000;0.3801;1.3275;
-107.7000;0.3810;1.3275;
-107.4000;0.3801;1.3275;
-107.1000;0.3818;1.3512;
-106.8000;0.3810;1.3038;
-106.5000;0.3785;1.3038;
-106.2000;0.3826;1.3749;
-105.9000;0.3810;1.3749;
-105.6000;0.3793;1.3749;
-105.3000;0.3793;1.3512;
-105.0000;0.3793;1.4223;
-104.7000;0.3810;1.3986;
-104.4000;0.3801;1.4223;
-104.1000;0.3826;1.4460;
-103.8000;0.3801;1.4223;
-103.5000;0.3810;1.3749;
-103.2000;0.3793;1.3749;
-102.9000;0.3810;1.3749;
-102.6000;0.3810;1.3512;
-102.3000;0.3810;1.3512;
-102.0000;0.3810;1.3749;
-101.7000;0.3801;1.3275;
-101.4000;0.3810;1.3038;
-101.1000;0.3826;1.3512;
-100.8000;0.3793;1.3275;
-100.5000;0.3826;1.3512;
-100.2000;0.3801;1.3038;
-99.9000;0.3818;1.3512;
-99.6000;0.3801;1.3275;
-99.3000;0.3810;1.3512;
-99.0000;0.3826;1.3986;
-98.7000;0.3826;1.4460;
-98.4000;0.3842;1.4697;
-98.1000;0.3834;1.4223;
-97.8000;0.3834;1.4223;
-97.5000;0.3826;1.3986;
-97.2000;0.3834;1.4460;
-96.9000;0.3826;1.4223;
-96.6000;0.3826;1.3749;
-96.3000;0.3826;1.3749;
-96.0000;0.3842;1.3986;
-95.7000;0.3834;1.3749;
-95.4000;0.3842;1.4223;
-95.1000;0.3850;1.4697;
-94.8000;0.3818;1.3749;
-94.5000;0.3842;1.3986;
-94.2000;0.3834;1.3512;
-93.9000;0.3834;1.3275;
-93.6000;0.3834;1.3749;
-93.3000;0.3826;1.3275;
-93.0000;0.3834;1.3749;
-92.7000;0.3826;1.3512;
-92.4000;0.3834;1.3986;
-92.1000;0.3842;1.3986;
-91.8000;0.3842;1.3986;
-91.5000;0.3826;1.3275;
-91.2000;0.3842;1.3986;
-90.9000;0.3834;1.3512;
-90.6000;0.3850;1.3512;
-90.3000;0.3834;1.3749;
-90.0000;0.3834;1.4223;
-89.7000;0.3834;1.3986;
-89.4000;0.3834;1.3749;
-89.1000;0.3850;1.4460;
-88.8000;0.3826;1.3749;
-88.5000;0.3850;1.3749;
-88.2000;0.3834;1.3512;
-87.9000;0.3826;1.3512;
-87.6000;0.3834;1.3749;
-87.3000;0.3842;1.3749;
-87.0000;0.3834;1.3986;
-86.7000;0.3826;1.3986;
-86.4000;0.3842;1.4460;
-86.1000;0.3842;1.3986;
-85.8000;0.3818;1.3512;
-85.5000;0.3834;1.3986;
-85.2000;0.3818;1.3749;
-84.9000;0.3834;1.3512;
-84.6000;0.3834;1.3512;
-84.3000;0.3834;1.3275;
-84.0000;0.3842;1.3512;
-83.7000;0.3826;1.3038;
-83.4000;0.3842;1.3512;
-83.1000;0.3834;1.3512;
-82.8000;0.3834;1.3986;
-82.5000;0.3834;1.3986;
-82.2000;0.3834;1.3986;
-81.9000;0.3818;1.3512;
-81.6000;0.3850;1.3512;
-81.3000;0.3842;1.3512;
-81.0000;0.3842;1.3749;
-80.7000;0.3826;1.3275;
-80.4000;0.3842;1.3749;
-80.1000;0.3826;1.3749;
-79.8000;0.3850;1.3986;
-79.5000;0.3818;1.3749;
-79.2000;0.3834;1.3275;
-78.9000;0.3826;1.3275;
-78.6000;0.3850;1.3986;
-78.3000;0.3834;1.3749;
-78.0000;0.3834;1.3986;
-77.7000;0.3826;1.3512;
-77.4000;0.3842;1.4223;
-77.1000;0.3834;1.4223;
-76.8000;0.3842;1.3986;
-76.5000;0.3834;1.3512;
-76.2000;0.3842;1.4460;
-75.9000;0.3834;1.4223;
-75.6000;0.3834;1.4223;
-75.3000;0.3842;1.4223;
-75.0000;0.3850;1.4460;
-74.7000;0.3834;1.3986;
-74.4000;0.3850;1.4460;
-74.1000;0.3850;1.4460;
-73.8000;0.3826;1.3986;
-73.5000;0.3834;1.4223;
-73.2000;0.3826;1.3749;
-72.9000;0.3826;1.3749;
-72.6000;0.3842;1.3986;
-72.3000;0.3834;1.3986;
-72.0000;0.3842;1.3986;
-71.7000;0.3826;1.3749;
-71.4000;0.3842;1.4697;
-71.1000;0.3850;1.4934;
-70.8000;0.3826;1.3986;
-70.5000;0.3834;1.4697;
-70.2000;0.3834;1.4697;
-69.9000;0.3818;1.4223;
-69.6000;0.3834;1.4223;
-69.3000;0.3842;1.3986;
-69.0000;0.3850;1.3749;
-68.7000;0.3826;1.3512;
-68.4000;0.3842;1.4697;
-68.1000;0.3842;1.3749;
-67.8000;0.3826;1.3749;
-67.5000;0.3834;1.4223;
-67.2000;0.3826;1.3986;
-66.9000;0.3818;1.3275;
-66.6000;0.3842;1.4223;
-66.3000;0.3842;1.3749;
-66.0000;0.3842;1.3986;
-65.7000;0.3826;1.3512;
-65.4000;0.3842;1.4460;
-65.1000;0.3842;1.4697;
-64.8000;0.3842;1.4223;
-64.5000;0.3842;1.4460;
-64.2000;0.3834;1.4223;
-63.9000;0.3810;1.3749;
-63.6000;0.3858;1.4223;
-63.3000;0.3842;1.4460;
-63.0000;0.3842;1.4697;
-62.7000;0.3818;1.3986;
-62.4000;0.3858;1.4223;
-62.1000;0.3834;1.4223;
-61.8000;0.3818;1.4223;
-61.5000;0.3834;1.3986;
-61.2000;0.3834;1.4223;
-60.9000;0.3826;1.3986;
-60.6000;0.3850;1.4460;
-60.3000;0.3834;1.4223;
-60.0000;0.3850;1.4697;
-59.7000;0.3818;1.3275;
-59.4000;0.3858;1.4223;
-59.1000;0.3842;1.3986;
-58.8000;0.3834;1.3749;
-58.5000;0.3842;1.3749;
-58.2000;0.3834;1.3749;
-57.9000;0.3834;1.3512;
-57.6000;0.3850;1.4223;
-57.3000;0.3842;1.4223;
-57.0000;0.3834;1.4223;
-56.7000;0.3818;1.3512;
-56.4000;0.3842;1.4460;
-56.1000;0.3834;1.4934;
-55.8000;0.3842;1.4460;
-55.5000;0.3826;1.3986;
-55.2000;0.3834;1.4223;
-54.9000;0.3810;1.3275;
-54.6000;0.3842;1.3749;
-54.3000;0.3842;1.3512;
-54.0000;0.3850;1.3986;
-53.7000;0.3810;1.2801;
-53.4000;0.3850;1.4223;
-53.1000;0.3842;1.3749;
-52.8000;0.3834;1.3749;
-52.5000;0.3842;1.3986;
-52.2000;0.3834;1.3749;
-51.9000;0.3818;1.3749;
-51.6000;0.3842;1.3275;
-51.3000;0.3850;1.3986;
-51.0000;0.3850;1.4460;
-50.7000;0.3826;1.3749;
-50.4000;0.3858;1.4697;
-50.1000;0.3834;1.4460;
-49.8000;0.3826;1.4223;
-49.5000;0.3818;1.3986;
-49.2000;0.3826;1.4223;
-48.9000;0.3810;1.3749;
-48.6000;0.3801;1.4223;
-48.3000;0.3810;1.3749;
-48.0000;0.3810;1.3986;
-47.7000;0.3777;1.3275;
-47.4000;0.3810;1.4460;
-47.1000;0.3785;1.4223;
-46.8000;0.3793;1.4223;
-46.5000;0.3793;1.4223;
-46.2000;0.3810;1.4697;
-45.9000;0.3777;1.3986;
-45.6000;0.3793;1.4697;
-45.3000;0.3801;1.4460;
-45.0000;0.3793;1.4223;
-44.7000;0.3785;1.3275;
-44.4000;0.3810;1.3986;
-44.1000;0.3801;1.3275;
-43.8000;0.3785;1.3038;
-43.5000;0.3810;1.3986;
-43.2000;0.3785;1.3749;
-42.9000;0.3785;1.3275;
-42.6000;0.3785;1.3749;
-42.3000;0.3793;1.3512;
-42.0000;0.3810;1.3986;
-41.7000;0.3777;1.3275;
-41.4000;0.3801;1.3749;
-41.1000;0.3785;1.3038;
-40.8000;0.3810;1.3275;
-40.5000;0.3785;1.3038;
-40.2000;0.3810;1.4223;
-39.9000;0.3777;1.3749;
-39.6000;0.3801;1.4460;
-39.3000;0.3801;1.4697;
-39.0000;0.3793;1.4223;
-38.7000;0.3785;1.3986;
-38.4000;0.3801;1.4697;
-38.1000;0.3793;1.4223;
-37.8000;0.3793;1.3986;
-37.5000;0.3801;1.4697;
-37.2000;0.3793;1.4460;
-36.9000;0.3785;1.3986;
-36.6000;0.3785;1.4223;
-36.3000;0.3801;1.4223;
-36.0000;0.3810;1.3986;
-35.7000;0.3785;1.3512;
-35.4000;0.3801;1.4697;
-35.1000;0.3777;1.3749;
-34.8000;0.3793;1.3986;
-34.5000;0.3785;1.3749;
-34.2000;0.3810;1.4460;
-33.9000;0.3785;1.3749;
-33.6000;0.3793;1.3986;
-33.3000;0.3810;1.4697;
-33.0000;0.3801;1.3986;
-32.7000;0.3785;1.3749;
-32.4000;0.3801;1.4223;
-32.1000;0.3801;1.4223;
-31.8000;0.3777;1.3275;
-31.5000;0.3801;1.4460;
-31.2000;0.3785;1.3986;
-30.9000;0.3785;1.3749;
-30.6000;0.3801;1.4460;
-30.3000;0.3801;1.4934;
-30.0000;0.3801;1.4223;
-29.7000;0.3785;1.3986;
-29.4000;0.3801;1.4460;
-29.1000;0.3777;1.3749;
-28.8000;0.3793;1.3749;
-28.5000;0.3785;1.3512;
-28.2000;0.3801;1.4223;
-27.9000;0.3777;1.3512;
-27.6000;0.3793;1.3512;
-27.3000;0.3818;1.4223;
-27.0000;0.3793;1.3986;
-26.7000;0.3785;1.3275;
-26.4000;0.3801;1.3749;
-26.1000;0.3785;1.3275;
-25.8000;0.3777;1.2801;
-25.5000;0.3818;1.3512;
-25.2000;0.3793;1.3275;
-24.9000;0.3793;1.3275;
-24.6000;0.3785;1.3512;
-24.3000;0.3801;1.4460;
-24.0000;0.3793;1.4697;
-23.7000;0.3785;1.4223;
-23.4000;0.3793;1.3986;
-23.1000;0.3769;1.3038;
-22.8000;0.3785;1.3986;
-22.5000;0.3793;1.3512;
-22.2000;0.3810;1.4223;
-21.9000;0.3793;1.3275;
-21.6000;0.3785;1.3275;
-21.3000;0.3801;1.4223;
-21.0000;0.3793;1.3749;
-20.7000;0.3793;1.3986;
-20.4000;0.3801;1.3986;
-20.1000;0.3793;1.3749;
-19.8000;0.3777;1.3275;
-19.5000;0.3818;1.4460;
-19.2000;0.3793;1.3986;
-18.9000;0.3793;1.3275;
-18.6000;0.3793;1.3512;
-18.3000;0.3810;1.4223;
-18.0000;0.3793;1.3986;
-17.7000;0.3793;1.3986;
-17.4000;0.3801;1.4223;
-17.1000;0.3785;1.3275;
-16.8000;0.3810;1.3749;
-16.5000;0.3793;1.3275;
-16.2000;0.3801;1.4223;
-15.9000;0.3785;1.3749;
-15.6000;0.3785;1.3986;
-15.3000;0.3810;1.3986;
-15.0000;0.3785;1.3512;
-14.7000;0.3801;1.3512;
-14.4000;0.3793;1.3512;
-14.1000;0.3777;1.2801;
-13.8000;0.3810;1.3512;
-13.5000;0.3785;1.3275;
-13.2000;0.3801;1.3038;
-12.9000;0.3785;1.3038;
-12.6000;0.3801;1.3038;
-12.3000;0.3818;1.3749;
-12.0000;0.3793;1.2327;
-11.7000;0.3793;1.3038;
-11.4000;0.3801;1.3275;
-11.1000;0.3801;1.3275;
-10.8000;0.3793;1.3275;
-10.5000;0.3801;1.3986;
-10.2000;0.3793;1.3986;
-9.9000;0.3793;1.3749;
-9.6000;0.3793;1.3512;
-9.3000;0.3801;1.4223;
-9.0000;0.3785;1.3512;
-8.7000;0.3793;1.3986;
-8.4000;0.3801;1.3986;
-8.1000;0.3801;1.4460;
-7.8000;0.3785;1.3986;
-7.5000;0.3801;1.4460;
-7.2000;0.3801;1.3986;
-6.9000;0.3793;1.3986;
-6.6000;0.3793;1.4223;
-6.3000;0.3810;1.4697;
-6.0000;0.3793;1.3986;
-5.7000;0.3810;1.4223;
-5.4000;0.3793;1.3986;
-5.1000;0.3793;1.3749;
-4.8000;0.3777;1.3275;
-4.5000;0.3801;1.3749;
-4.2000;0.3793;1.3512;
-3.9000;0.3793;1.3275;
-3.6000;0.3793;1.3512;
-3.3000;0.3810;1.3986;
-3.0000;0.3793;1.3749;
-2.7000;0.3793;1.4223;
-2.4000;0.3801;1.4697;
-2.1000;0.3793;1.4460;
-1.8000;0.3801;1.4934;
-1.5000;0.3801;1.4697;
-1.2000;0.3793;1.4934;
-0.9000;0.3793;1.4460;
-0.6000;0.3793;1.3986;
-0.3000;0.3785;1.3512;
0.0000;0.3777;1.3986;
0.3000;0.4168;1.7542;
0.6000;0.4851;2.2283;
0.9000;0.5389;2.7498;
1.2000;0.5812;3.2713;
1.5000;0.6138;3.6743;
1.8000;0.6398;3.9825;
2.1000;0.6602;4.2432;
2.4000;0.6772;4.3854;
2.7000;0.6935;4.5751;
3.0000;0.7041;4.5277;
3.3000;0.7163;4.7410;
3.6000;0.7228;4.8121;
3.9000;0.7326;4.8121;
4.2000;0.7416;4.8833;
4.5000;0.7497;4.8833;
4.8000;0.7538;4.8595;
5.1000;0.7578;4.9781;
5.4000;0.7619;5.0018;
5.7000;0.7660;5.0729;
6.0000;0.7709;5.0018;
6.3000;0.7782;4.9781;
6.6000;0.7831;4.9781;
6.9000;0.7871;4.9544;
7.2000;0.7912;5.0255;
7.5000;0.7937;5.0255;
7.8000;0.7953;5.0966;
8.1000;0.7961;5.0966;
8.4000;0.7977;5.0729;
8.7000;0.8018;5.0729;
9.0000;0.8042;4.9781;
9.3000;0.8107;5.0255;
9.6000;0.8091;4.9781;
9.9000;0.8099;5.0255;
10.2000;0.8091;5.0966;
10.5000;0.8099;5.0966;
10.8000;0.8132;5.0729;
11.1000;0.8140;5.0255;
11.4000;0.8181;4.9544;
11.7000;0.8197;4.9781;
12.0000;0.8173;4.8595;
12.3000;0.8221;4.9544;
12.6000;0.8205;4.9544;
12.9000;0.8189;4.9781;
13.2000;0.8197;4.9781;
13.5000;0.8213;5.0255;
13.8000;0.8254;5.0255;
14.1000;0.8262;4.9781;
14.4000;0.8262;4.9307;
14.7000;0.8270;4.9544;
15.0000;0.8254;4.9070;
15.3000;0.8287;4.9781;
15.6000;0.8270;5.0018;
15.9000;0.8278;5.0018;
16.2000;0.8278;4.9781;
16.5000;0.8319;4.9781;
16.8000;0.8335;4.9307;
17.1000;0.8352;4.9781;
17.4000;0.8335;4.9307;
17.7000;0.8344;4.9781;
18.0000;0.8295;4.9070;
18.3000;0.8319;5.0018;
18.6000;0.8303;4.9070;
18.9000;0.8319;4.8595;
19.2000;0.8360;4.8121;
19.5000;0.8400;4.7647;
19.8000;0.8400;4.7647;
20.1000;0.8400;4.8358;
20.4000;0.8392;4.8595;
20.7000;0.8376;4.9070;
21.0000;0.8352;4.9307;
21.3000;0.8376;4.9781;
21.6000;0.8376;4.8358;
21.9000;0.8400;4.8121;
22.2000;0.8409;4.8121;
22.5000;0.8409;4.7884;
22.8000;0.8433;4.8358;
23.1000;0.8425;4.8358;
23.4000;0.8417;4.8121;
23.7000;0.8400;4.8358;
24.0000;0.8384;4.7410;
24.3000;0.8441;4.7884;
24.6000;0.8433;4.6936;
24.9000;0.8441;4.7410;
25.2000;0.8441;4.6699;
25.5000;0.8441;4.7173;
25.8000;0.8425;4.7410;
26.1000;0.8441;4.7884;
26.4000;0.8441;4.7647;
26.7000;0.8441;4.6936;
27.0000;0.8457;4.5751;
27.3000;0.8506;4.6225;
27.6000;0.8482;4.5277;
27.9000;0.8506;4.5751;
28.2000;0.8482;4.5751;
28.5000;0.8498;4.6225;
28.8000;0.8449;4.5751;
29.1000;0.8466;4.6699;
29.4000;0.8457;4.6462;
29.7000;0.8466;4.6225;
30.0000;0.8474;4.5040;
30.3000;0.8523;4.5751;
30.6000;0.8506;4.5040;
30.9000;0.8514;4.5514;
31.2000;0.8514;4.5514;
31.5000;0.8474;4.5514;
31.8000;0.8474;4.5988;
32.1000;0.8474;4.5514;
32.4000;0.8490;4.5277;
32.7000;0.8506;4.4329;
33.0000;0.8514;4.3617;
33.3000;0.8547;4.4092;
33.6000;0.8539;4.4329;
33.9000;0.8514;4.4803;
34.2000;0.8490;4.4566;
34.5000;0.8506;4.5277;
34.8000;0.8490;4.4329;
35.1000;0.8498;4.4566;
35.4000;0.8531;4.4092;
35.7000;0.8539;4.3143;
36.0000;0.8523;4.3143;
36.3000;0.8547;4.4092;
36.6000;0.8531;4.4566;
36.9000;0.8506;4.4566;
37.2000;0.8531;4.5277;
37.5000;0.8490;4.4329;
37.8000;0.8539;4.4092;
38.1000;0.8539;4.3617;
38.4000;0.8580;4.3617;
38.7000;0.8555;4.2669;
39.0000;0.8563;4.2432;
39.3000;0.8571;4.3143;
39.6000;0.8555;4.3143;
39.9000;0.8547;4.3617;
40.2000;0.8523;4.3143;
40.5000;0.8539;4.3143;
40.8000;0.8514;4.2195;
41.1000;0.8571;4.2432;
41.4000;0.8571;4.1721;
41.7000;0.8563;4.1958;
42.0000;0.8563;4.2432;
42.3000;0.8571;4.3380;
42.6000;0.8547;4.3143;
42.9000;0.8531;4.3143;
43.2000;0.8555;4.3617;
43.5000;0.8555;4.2906;
43.8000;0.8580;4.2669;
44.1000;0.8588;4.2195;
44.4000;0.8588;4.2432;
44.7000;0.8563;4.1958;
45.0000;0.8571;4.2195;
45.3000;0.8571;4.2906;
45.6000;0.8531;4.3143;
45.9000;0.8539;4.3380;
46.2000;0.8531;4.1958;
46.5000;0.8588;4.2669;
46.8000;0.8571;4.1247;
47.1000;0.8596;4.1484;
47.4000;0.8604;4.1247;
47.7000;0.8571;4.1484;
48.0000;0.8571;4.1958;
48.3000;0.8563;4.2906;
48.6000;0.8563;4.2432;
48.9000;0.8596;4.1484;
49.2000;0.8604;4.0299;
49.5000;0.8637;4.0536;
49.8000;0.8612;3.9588;
50.1000;0.8637;4.0062;
50.4000;0.8620;4.0773;
50.7000;0.8580;4.0773;
51.0000;0.8588;4.1010;
51.3000;0.8588;4.1247;
51.6000;0.8571;4.1247;
51.9000;0.8596;4.0536;
52.2000;0.8620;4.0062;
52.5000;0.8620;3.9588;
52.8000;0.8604;3.9588;
53.1000;0.8588;4.0536;
