time/ms;Fluo/V;P700 deltaI/I x10³;
-178.8000;0.3850;0.6800;
-178.5000;0.3875;0.7738;
-178.2000;0.3842;0.6800;
-177.9000;0.3850;0.6566;
-177.6000;0.3867;0.7269;
-177.3000;0.3858;0.6800;
-177.0000;0.3850;0.6800;
-176.7000;0.3858;0.7269;
-176.4000;0.3867;0.7269;
-176.1000;0.3867;0.7269;
-175.8000;0.3842;0.6566;
-175.5000;0.3883;0.7504;
-175.2000;0.3858;0.6566;
-174.9000;0.3850;0.7269;
-174.6000;0.3875;0.7738;
-174.3000;0.3867;0.6800;
-174.0000;0.3858;0.6566;
-173.7000;0.3858;0.7269;
-173.4000;0.3867;0.7269;
-173.1000;0.3850;0.6800;
-172.8000;0.3842;0.7035;
-172.5000;0.3875;0.7738;
-172.2000;0.3858;0.7269;
-171.9000;0.3850;0.7504;
-171.6000;0.3858;0.6800;
-171.3000;0.3875;0.7035;
-171.0000;0.3867;0.6800;
-170.7000;0.3850;0.7504;
-170.4000;0.3883;0.7504;
-170.1000;0.3850;0.7035;
-169.8000;0.3842;0.6331;
-169.5000;0.3875;0.6566;
-169.2000;0.3858;0.6097;
-168.9000;0.3850;0.6331;
-168.6000;0.3875;0.7035;
-168.3000;0.3850;0.6566;
-168.0000;0.3875;0.6800;
-167.7000;0.3867;0.6800;
-167.4000;0.3867;0.6800;
-167.1000;0.3858;0.6331;
-166.8000;0.3858;0.6566;
-166.5000;0.3875;0.7269;
-166.2000;0.3858;0.6566;
-165.9000;0.3875;0.6800;
-165.6000;0.3858;0.6800;
-165.3000;0.3875;0.7269;
-165.0000;0.3867;0.7035;
-164.7000;0.3858;0.7269;
-164.4000;0.3875;0.7504;
-164.1000;0.3858;0.6800;
-163.8000;0.3850;0.6800;
-163.5000;0.3875;0.7035;
-163.2000;0.3858;0.6566;
-162.9000;0.3867;0.7035;
-162.6000;0.3850;0.6800;
-162.3000;0.3875;0.7504;
-162.0000;0.3858;0.7269;
-161.7000;0.3867;0.6800;
-161.4000;0.3883;0.7035;
-161.1000;0.3867;0.6331;
-160.8000;0.3858;0.6097;
-160.5000;0.3858;0.6800;
-160.2000;0.3850;0.6097;
-159.9000;0.3842;0.5862;
-159.6000;0.3875;0.6331;
-159.3000;0.3858;0.6331;
-159.0000;0.3858;0.7035;
-158.7000;0.3867;0.6566;
-158.4000;0.3883;0.6800;
-158.1000;0.3850;0.6097;
-157.8000;0.3850;0.6331;
-157.5000;0.3867;0.6800;
-157.2000;0.3850;0.6331;
-156.9000;0.3842;0.6097;
-156.6000;0.3875;0.6800;
-156.3000;0.3858;0.6566;
-156.0000;0.3875;0.7738;
-155.7000;0.3867;0.7269;
-155.4000;0.3883;0.7504;
-155.1000;0.3842;0.7035;
-154.8000;0.3850;0.7035;
-154.5000;0.3867;0.7504;
-154.2000;0.3850;0.7035;
-153.9000;0.3867;0.7504;
-153.6000;0.3858;0.6800;
-153.3000;0.3867;0.7035;
-153.0000;0.3875;0.7035;
-152.7000;0.3850;0.7035;
-152.4000;0.3875;0.7738;
-152.1000;0.3842;0.6566;
-151.8000;0.3867;0.7035;
-151.5000;0.3867;0.7269;
-151.2000;0.3858;0.6800;
-150.9000;0.3842;0.6566;
-150.6000;0.3875;0.7738;
-150.3000;0.3867;0.7269;
-150.0000;0.3875;0.6800;
-149.7000;0.3883;0.6800;
-149.4000;0.3907;0.7035;
-149.1000;0.3891;0.6331;
-148.8000;0.3932;0.7035;
-148.5000;0.3932;0.7504;
-148.2000;0.3932;0.7738;
-147.9000;0.3940;0.7973;
-147.6000;0.3956;0.7269;
-147.3000;0.3956;0.7504;
-147.0000;0.3956;0.7504;
-146.7000;0.3948;0.7035;
-146.4000;0.3972;0.7269;
-146.1000;0.3932;0.6331;
-145.8000;0.3948;0.6331;
-145.5000;0.3956;0.6800;
-145.2000;0.3948;0.6566;
-144.9000;0.3940;0.6566;
-144.6000;0.3972;0.7504;
-144.3000;0.3956;0.7504;
-144.0000;0.3956;0.7738;
-143.7000;0.3948;0.7269;
-143.4000;0.3972;0.7738;
-143.1000;0.3932;0.6331;
-142.8000;0.3956;0.7269;
-142.5000;0.3956;0.7504;
-142.2000;0.3956;0.7504;
-141.9000;0.3964;0.7504;
-141.6000;0.3964;0.7269;
-141.3000;0.3972;0.7504;
-141.0000;0.3956;0.7504;
-140.7000;0.3956;0.7035;
-140.4000;0.3980;0.7504;
-140.1000;0.3940;0.6800;
-139.8000;0.3956;0.7035;
-139.5000;0.3956;0.6800;
-139.2000;0.3964;0.6566;
-138.9000;0.3964;0.7035;
-138.6000;0.3956;0.7504;
-138.3000;0.3956;0.7504;
-138.0000;0.3956;0.7738;
-137.7000;0.3948;0.7035;
-137.4000;0.3972;0.7504;
-137.1000;0.3940;0.6800;
-136.8000;0.3964;0.7035;
-136.5000;0.3956;0.6800;
-136.2000;0.3956;0.7269;
-135.9000;0.3948;0.6331;
-135.6000;0.3964;0.7504;
-135.3000;0.3956;0.7269;
-135.0000;0.3972;0.7738;
-134.7000;0.3956;0.7269;
-134.4000;0.3972;0.7504;
-134.1000;0.3948;0.6566;
-133.8000;0.3956;0.7269;
-133.5000;0.3948;0.7035;
-133.2000;0.3964;0.6566;
-132.9000;0.3972;0.7035;
-132.6000;0.3964;0.6800;
-132.3000;0.3956;0.6331;
-132.0000;0.3956;0.7269;
-131.7000;0.3956;0.7504;
-131.4000;0.3964;0.7504;
-131.1000;0.3940;0.6566;
-130.8000;0.3964;0.7035;
-130.5000;0.3948;0.6800;
-130.2000;0.3972;0.7504;
-129.9000;0.3948;0.6800;
-129.6000;0.3972;0.7504;
-129.3000;0.3956;0.7269;
-129.0000;0.3964;0.7738;
-128.7000;0.3948;0.7504;
-128.4000;0.3972;0.7504;
-128.1000;0.3940;0.6331;
-127.8000;0.3956;0.7269;
-127.5000;0.3948;0.6331;
-127.2000;0.3964;0.7035;
-126.9000;0.3948;0.7035;
-126.6000;0.3964;0.7035;
-126.3000;0.3956;0.7269;
-126.0000;0.3964;0.7035;
-125.7000;0.3964;0.6800;
-125.4000;0.3972;0.7269;
-125.1000;0.3940;0.6800;
-124.8000;0.3972;0.7269;
-124.5000;0.3940;0.7269;
-124.2000;0.3972;0.7738;
-123.9000;0.3948;0.7738;
-123.6000;0.3964;0.8207;
-123.3000;0.3940;0.7738;
-123.0000;0.3964;0.7738;
-122.7000;0.3948;0.7504;
-122.4000;0.3964;0.7973;
-122.1000;0.3932;0.7035;
-121.8000;0.3964;0.7738;
-121.5000;0.3956;0.7035;
-121.2000;0.3972;0.7504;
-120.9000;0.3972;0.7504;
-120.6000;0.3964;0.6800;
-120.3000;0.3956;0.6800;
-120.0000;0.3964;0.7035;
-119.7000;0.3956;0.7035;
-119.4000;0.3948;0.7738;
-119.1000;0.3940;0.7269;
-118.8000;0.3972;0.8442;
-118.5000;0.3948;0.8207;
-118.2000;0.3964;0.8207;
-117.9000;0.3956;0.7504;
-117.6000;0.3964;0.7269;
-117.3000;0.3972;0.7738;
-117.0000;0.3972;0.7269;
-116.7000;0.3964;0.6800;
-116.4000;0.3964;0.7035;
-116.1000;0.3940;0.6331;
-115.8000;0.3972;0.7738;
-115.5000;0.3956;0.7504;
-115.2000;0.3956;0.7738;
-114.9000;0.3964;0.7269;
-114.6000;0.3948;0.7035;
-114.3000;0.3972;0.7738;
-114.0000;0.3956;0.7269;
-113.7000;0.3964;0.7504;
-113.4000;0.3956;0.7738;
-113.1000;0.3948;0.7035;
-112.8000;0.3972;0.7738;
-112.5000;0.3940;0.6331;
-112.2000;0.3972;0.7269;
-111.9000;0.3956;0.7504;
-111.6000;0.3964;0.7504;
-111.3000;0.3940;0.6331;
-111.0000;0.3956;0.7269;
-110.7000;0.3956;0.6800;
-110.4000;0.3964;0.6800;
-110.1000;0.3948;0.6331;
-109.8000;0.3972;0.7035;
-109.5000;0.3956;0.6800;
-109.2000;0.3980;0.7269;
-108.9000;0.3956;0.7035;
-108.6000;0.3948;0.6800;
-108.3000;0.3980;0.7269;
-108.0000;0.3956;0.7035;
-107.7000;0.3972;0.7035;
-107.4000;0.3964;0.6800;
-107.1000;0.3940;0.6566;
-106.8000;0.3980;0.7738;
-106.5000;0.3948;0.6800;
-106.2000;0.3972;0.7269;
-105.9000;0.3956;0.7269;
-105.6000;0.3972;0.6800;
-105.3000;0.3948;0.6331;
-105.0000;0.3956;0.7035;
-104.7000;0.3956;0.7269;
-104.4000;0.3956;0.7269;
-104.1000;0.3948;0.6566;
-103.8000;0.3972;0.7269;
-103.5000;0.3956;0.6800;
-103.2000;0.3956;0.6566;
-102.9000;0.3948;0.6331;
-102.6000;0.3972;0.7269;
-102.3000;0.3948;0.7035;
-102.0000;0.3956;0.7504;
-101.7000;0.3964;0.7738;
-101.4000;0.3956;0.7269;
-101.1000;0.3956;0.7504;
-100.8000;0.3972;0.8207;
-100.5000;0.3956;0.7269;
-100.2000;0.3956;0.7269;
-99.9000;0.3964;0.7504;
-99.6000;0.3964;0.7035;
-99.3000;0.3997;0.7035;
-99.0000;0.3989;0.6566;
-98.7000;0.3989;0.6800;
-98.4000;0.3989;0.6331;
-98.1000;0.3989;0.6566;
-97.8000;0.4029;0.7738;
-97.5000;0.3989;0.7035;
-97.2000;0.4005;0.7504;
-96.9000;0.3997;0.7035;
-96.6000;0.4005;0.7035;
-96.3000;0.3997;0.6566;
-96.0000;0.3989;0.6566;
-95.7000;0.4013;0.7504;
-95.4000;0.3997;0.7035;
-95.1000;0.3997;0.7738;
-94.8000;0.4021;0.7973;
-94.5000;0.4013;0.7035;
-94.2000;0.4005;0.7269;
-93.9000;0.4013;0.7269;
-93.6000;0.3997;0.6800;
-93.3000;0.4013;0.7504;
-93.0000;0.4005;0.6800;
-92.7000;0.3997;0.7035;
-92.4000;0.3997;0.6566;
-92.1000;0.4005;0.6566;
-91.8000;0.4029;0.7035;
-91.5000;0.3997;0.6566;
-91.2000;0.4005;0.7035;
-90.9000;0.4005;0.6566;
-90.6000;0.4021;0.7035;
-90.3000;0.4005;0.6097;
-90.0000;0.4005;0.6566;
-89.7000;0.4013;0.6800;
-89.4000;0.3997;0.6566;
-89.1000;0.4005;0.6800;
-88.8000;0.4013;0.7035;
-88.5000;0.4005;0.6331;
-88.2000;0.4005;0.6800;
-87.9000;0.4021;0.7035;
-87.6000;0.4005;0.6566;
-87.3000;0.4005;0.6800;
-87.0000;0.3997;0.6566;
-86.7000;0.4013;0.6800;
-86.4000;0.3997;0.6331;
-86.1000;0.3997;0.7035;
-85.8000;0.4013;0.7035;
-85.5000;0.4005;0.6800;
-85.2000;0.4013;0.6566;
-84.9000;0.4005;0.5862;
-84.6000;0.4021;0.7035;
-84.3000;0.3997;0.6566;
-84.0000;0.3997;0.6566;
-83.7000;0.4013;0.7035;
-83.4000;0.3997;0.6566;
-83.1000;0.4013;0.7269;
-82.8000;0.4021;0.7738;
-82.5000;0.4005;0.7269;
-82.2000;0.3997;0.7504;
-81.9000;0.4021;0.7738;
-81.6000;0.3997;0.7269;
-81.3000;0.4005;0.7504;
-81.0000;0.4005;0.7269;
-80.7000;0.4013;0.7035;
-80.4000;0.3997;0.6331;
-80.1000;0.4013;0.6800;
-79.8000;0.4021;0.7035;
-79.5000;0.3997;0.7035;
-79.2000;0.3997;0.6800;
-78.9000;0.3997;0.6566;
-78.6000;0.4021;0.7035;
-78.3000;0.3997;0.6800;
-78.0000;0.3997;0.6566;
-77.7000;0.4021;0.7269;
-77.4000;0.3989;0.6566;
-77.1000;0.4013;0.7035;
-76.8000;0.4021;0.7738;
-76.5000;0.4021;0.7035;
-76.2000;0.4013;0.7035;
-75.9000;0.4029;0.7738;
-75.6000;0.4013;0.7738;
-75.3000;0.4005;0.7504;
-75.0000;0.3997;0.7504;
-74.7000;0.4013;0.8207;
-74.4000;0.4013;0.7269;
-74.1000;0.4021;0.7035;
-73.8000;0.4021;0.7035;
-73.5000;0.3997;0.6800;
-73.2000;0.3997;0.6566;
-72.9000;0.4005;0.6800;
-72.6000;0.4021;0.7269;
-72.3000;0.3997;0.6800;
-72.0000;0.4005;0.7035;
-71.7000;0.4021;0.8207;
-71.4000;0.3997;0.7269;
-71.1000;0.4021;0.7973;
-70.8000;0.4021;0.7973;
-70.5000;0.3997;0.7504;
-70.2000;0.4005;0.7504;
-69.9000;0.4029;0.7504;
-69.6000;0.4005;0.7504;
-69.3000;0.4005;0.7504;
-69.0000;0.3980;0.7269;
-68.7000;0.4021;0.7504;
-68.4000;0.3997;0.6800;
-68.1000;0.4021;0.7504;
-67.8000;0.4021;0.7035;
-67.5000;0.4005;0.6566;
-67.2000;0.4013;0.6800;
-66.9000;0.4005;0.7035;
-66.6000;0.4013;0.7035;
-66.3000;0.4005;0.6566;
-66.0000;0.3989;0.6566;
-65.7000;0.4013;0.7269;
-65.4000;0.3997;0.6566;
-65.1000;0.4021;0.7269;
-64.8000;0.4013;0.7269;
-64.5000;0.4005;0.7269;
-64.2000;0.4013;0.7035;
-63.9000;0.3997;0.6800;
-63.6000;0.4021;0.7269;
-63.3000;0.4005;0.6566;
-63.0000;0.3997;0.6800;
-62.7000;0.4029;0.7035;
-62.4000;0.3997;0.6097;
-62.1000;0.4021;0.7035;
-61.8000;0.4013;0.7035;
-61.5000;0.4013;0.6800;
-61.2000;0.4005;0.7269;
-60.9000;0.4021;0.7738;
-60.6000;0.3997;0.7035;
-60.3000;0.4005;0.6566;
-60.0000;0.3997;0.6800;
-59.7000;0.4021;0.7035;
-59.4000;0.3997;0.6097;
-59.1000;0.4021;0.7035;
-58.8000;0.4005;0.7035;
-58.5000;0.4013;0.7504;
-58.2000;0.3997;0.7035;
-57.9000;0.4005;0.7035;
-57.6000;0.4013;0.7269;
-57.3000;0.4005;0.7035;
-57.0000;0.4005;0.6800;
-56.7000;0.4029;0.7738;
-56.4000;0.4005;0.6800;
-56.1000;0.4021;0.7504;
-55.8000;0.4013;0.7504;
-55.5000;0.4021;0.7738;
-55.2000;0.3997;0.7738;
-54.9000;0.4005;0.7269;
-54.6000;0.4005;0.7269;
-54.3000;0.3997;0.6566;
-54.0000;0.4005;0.6800;
-53.7000;0.4013;0.7269;
-53.4000;0.3997;0.6800;
-53.1000;0.4021;0.7504;
-52.8000;0.4013;0.7035;
-52.5000;0.4029;0.7738;
-52.2000;0.3997;0.7035;
-51.9000;0.4021;0.7973;
-51.6000;0.3997;0.7504;
-51.3000;0.4005;0.6800;
-51.0000;0.4005;0.7269;
-50.7000;0.4029;0.7269;
-50.4000;0.4005;0.6331;
-50.1000;0.4021;0.7035;
-49.8000;0.3989;0.7504;
-49.5000;0.3964;0.7504;
-49.2000;0.3923;0.7035;
-48.9000;0.3915;0.7269;
-48.6000;0.3891;0.7035;
-48.3000;0.3875;0.6800;
-48.0000;0.3875;0.7269;
-47.7000;0.3891;0.7738;
-47.4000;0.3858;0.7035;
-47.1000;0.3883;0.7738;
-46.8000;0.3850;0.7035;
-46.5000;0.3867;0.7504;
-46.2000;0.3850;0.6566;
-45.9000;0.3850;0.6331;
-45.6000;0.3867;0.6800;
-45.3000;0.3858;0.6800;
-45.0000;0.3850;0.6566;
-44.7000;0.3875;0.7269;
-44.4000;0.3842;0.7035;
-44.1000;0.3858;0.6566;
-43.8000;0.3850;0.6800;
-43.5000;0.3858;0.7035;
-43.2000;0.3842;0.6566;
-42.9000;0.3858;0.6800;
-42.6000;0.3858;0.6097;
-42.3000;0.3842;0.5862;
-42.0000;0.3858;0.6331;
-41.7000;0.3858;0.6800;
-41.4000;0.3850;0.6097;
-41.1000;0.3858;0.7035;
-40.8000;0.3850;0.6800;
-40.5000;0.3858;0.7035;
-40.2000;0.3834;0.6097;
-39.9000;0.3858;0.6331;
-39.6000;0.3858;0.6331;
-39.3000;0.3867;0.7035;
-39.0000;0.3858;0.6800;
-38.7000;0.3883;0.7504;
-38.4000;0.3842;0.6331;
-38.1000;0.3867;0.7269;
-37.8000;0.3850;0.7035;
-37.5000;0.3858;0.7269;
-37.2000;0.3842;0.6331;
-36.9000;0.3867;0.6800;
-36.6000;0.3858;0.6566;
-36.3000;0.3867;0.7035;
-36.0000;0.3867;0.7504;
-35.7000;0.3867;0.7035;
-35.4000;0.3850;0.7269;
-35.1000;0.3867;0.7738;
-34.8000;0.3858;0.7269;
-34.5000;0.3867;0.7269;
-34.2000;0.3834;0.6566;
-33.9000;0.3858;0.6800;
-33.6000;0.3858;0.6566;
-33.3000;0.3842;0.6097;
-33.0000;0.3867;0.6800;
-32.7000;0.3867;0.6800;
-32.4000;0.3842;0.6800;
-32.1000;0.3875;0.7504;
-31.8000;0.3850;0.7269;
-31.5000;0.3867;0.7035;
-31.2000;0.3842;0.5862;
-30.9000;0.3858;0.6800;
-30.6000;0.3858;0.6566;
-30.3000;0.3858;0.6800;
-30.0000;0.3875;0.6800;
-29.7000;0.3858;0.7269;
-29.4000;0.3850;0.6566;
-29.1000;0.3858;0.7269;
-28.8000;0.3850;0.7269;
-28.5000;0.3858;0.7035;
-28.2000;0.3842;0.6800;
-27.9000;0.3858;0.7035;
-27.6000;0.3858;0.7504;
-27.3000;0.3842;0.7035;
-27.0000;0.3867;0.7035;
-26.7000;0.3867;0.6800;
-26.4000;0.3858;0.6800;
-26.1000;0.3867;0.7269;
-25.8000;0.3858;0.7035;
-25.5000;0.3858;0.6800;
-25.2000;0.3850;0.6097;
-24.9000;0.3850;0.6800;
-24.6000;0.3850;0.6331;
-24.3000;0.3858;0.7035;
-24.0000;0.3858;0.7035;
-23.7000;0.3867;0.6800;
-23.4000;0.3858;0.6800;
-23.1000;0.3867;0.7035;
-22.8000;0.3850;0.7035;
-22.5000;0.3858;0.6800;
-22.2000;0.3842;0.6800;
-21.9000;0.3850;0.7269;
-21.6000;0.3867;0.7738;
-21.3000;0.3834;0.6800;
-21.0000;0.3858;0.7738;
-20.7000;0.3858;0.7504;
-20.4000;0.3850;0.6800;
-20.1000;0.3867;0.7269;
-19.8000;0.3850;0.7269;
-19.5000;0.3850;0.7738;
-19.2000;0.3850;0.7035;
-18.9000;0.3867;0.7504;
-18.6000;0.3850;0.6566;
-18.3000;0.3858;0.7504;
-18.0000;0.3867;0.7035;
-17.7000;0.3867;0.7035;
-17.4000;0.3850;0.6566;
-17.1000;0.3858;0.7035;
-16.8000;0.3850;0.6800;
-16.5000;0.3858;0.6800;
-16.2000;0.3850;0.6800;
-15.9000;0.3842;0.6800;
-15.6000;0.3867;0.7035;
-15.3000;0.3842;0.6566;
-15.0000;0.3867;0.6800;
-14.7000;0.3867;0.6800;
-14.4000;0.3867;0.6566;
-14.1000;0.3858;0.7269;
-13.8000;0.3850;0.7269;
-13.5000;0.3850;0.7035;
-13.2000;0.3858;0.6800;
-12.9000;0.3867;0.7269;
-12.6000;0.3850;0.6800;
-12.3000;0.3858;0.7504;
-12.0000;0.3875;0.7738;
-11.7000;0.3842;0.7035;
-11.4000;0.3858;0.7269;
-11.1000;0.3858;0.7035;
-10.8000;0.3858;0.6800;
-10.5000;0.3850;0.7269;
-10.2000;0.3850;0.7035;
-9.9000;0.3842;0.7035;
-9.6000;0.3858;0.7035;
-9.3000;0.3850;0.6566;
-9.0000;0.3875;0.7269;
-8.7000;0.3858;0.7035;
-8.4000;0.3858;0.7269;
-8.1000;0.3858;0.7269;
-7.8000;0.3858;0.6800;
-7.5000;0.3842;0.6800;
-7.2000;0.3850;0.6800;
-6.9000;0.3875;0.7269;
-6.6000;0.3850;0.6566;
-6.3000;0.3850;0.7035;
-6.0000;0.3875;0.7738;
-5.7000;0.3850;0.7504;
-5.4000;0.3858;0.7738;
-5.1000;0.3850;0.7738;
-4.8000;0.3842;0.7504;
-4.5000;0.3858;0.7035;
-4.2000;0.3842;0.7035;
-3.9000;0.3842;0.6800;
-3.6000;0.3867;0.7269;
-3.3000;0.3850;0.7035;
-3.0000;0.3875;0.7504;
-2.7000;0.3850;0.6331;
-2.4000;0.3875;0.7035;
-2.1000;0.3850;0.6800;
-1.8000;0.3850;0.7035;
-1.5000;0.3842;0.7035;
-1.2000;0.3858;0.6566;
-0.9000;0.3883;0.7035;
-0.6000;0.3850;0.6097;
-0.3000;0.3858;0.5628;
0.0000;0.3850;0.6331;
0.3000;0.4282;1.0083;
0.6000;0.5104;1.5477;
0.9000;0.5722;2.0167;
1.2000;0.6211;2.4622;
1.5000;0.6593;2.7905;
1.8000;0.6895;3.1188;
2.1000;0.7123;3.3064;
2.4000;0.7318;3.6113;
2.7000;0.7448;3.7754;
3.0000;0.7603;3.9396;
3.3000;0.7741;3.9865;
3.6000;0.7855;4.1272;
3.9000;0.7937;4.1741;
4.2000;0.7977;4.2444;
4.5000;0.8042;4.2913;
4.8000;0.8116;4.3148;
5.1000;0.8197;4.3382;
5.4000;0.8246;4.2444;
5.7000;0.8311;4.2679;
6.0000;0.8368;4.2913;
6.3000;0.8392;4.3148;
6.6000;0.8441;4.3851;
6.9000;0.8474;4.3382;
7.2000;0.8531;4.3382;
7.5000;0.8547;4.2210;
7.8000;0.8612;4.2210;
8.1000;0.8628;4.2444;
8.4000;0.8661;4.3148;
8.7000;0.8653;4.4086;
9.0000;0.8685;4.4789;
9.3000;0.8669;4.4086;
9.6000;0.8718;4.4320;
9.9000;0.8742;4.3382;
10.2000;0.8799;4.3617;
10.5000;0.8799;4.2444;
10.8000;0.8824;4.2913;
11.1000;0.8840;4.3382;
11.4000;0.8791;4.2913;
11.7000;0.8791;4.3382;
12.0000;0.8832;4.3851;
12.3000;0.8816;4.3148;
12.6000;0.8864;4.3617;
12.9000;0.8873;4.2679;
13.2000;0.8897;4.3148;
13.5000;0.8889;4.2679;
13.8000;0.8905;4.2913;
14.1000;0.8913;4.3617;
14.4000;0.8881;4.2913;
14.7000;0.8889;4.3148;
15.0000;0.8921;4.3148;
15.3000;0.8913;4.1741;
15.6000;0.8938;4.1975;
15.9000;0.8962;4.1506;
16.2000;0.8970;4.1506;
16.5000;0.8962;4.2210;
16.8000;0.8978;4.3148;
17.1000;0.8970;4.2913;
17.4000;0.8978;4.3148;
17.7000;0.8987;4.2679;
18.0000;0.9035;4.2913;
18.3000;0.9019;4.1741;
18.6000;0.9052;4.1506;
18.9000;0.9052;4.0568;
19.2000;0.9052;4.1272;
19.5000;0.9044;4.1037;
19.8000;0.9027;4.1741;
20.1000;0.9035;4.1975;
20.4000;0.9027;4.1037;
20.7000;0.9060;4.0568;
21.0000;0.9101;4.1037;
21.3000;0.9076;3.9630;
21.6000;0.9084;3.9630;
21.9000;0.9084;3.9396;
22.2000;0.9060;4.0099;
22.5000;0.9044;3.9865;
22.8000;0.9060;4.0568;
23.1000;0.9052;3.9865;
23.4000;0.9076;4.0568;
23.7000;0.9092;4.0334;
24.0000;0.9125;4.0099;
24.3000;0.9117;3.9630;
24.6000;0.9141;4.0334;
24.9000;0.9101;4.0099;
25.2000;0.9101;3.9865;
25.5000;0.9060;3.9396;
25.8000;0.9092;4.0099;
26.1000;0.9117;3.9865;
26.4000;0.9109;3.8458;
26.7000;0.9125;3.7989;
27.0000;0.9158;3.8458;
27.3000;0.9125;3.7989;
27.6000;0.9149;3.8692;
27.9000;0.9101;3.8223;
28.2000;0.9092;3.8692;
28.5000;0.9068;3.8458;
28.8000;0.9149;3.9396;
29.1000;0.9117;3.7754;
29.4000;0.9158;3.7520;
29.7000;0.9198;3.7989;
30.0000;0.9182;3.7285;
30.3000;0.9174;3.6816;
30.6000;0.9182;3.7520;
30.9000;0.9182;3.7754;
31.2000;0.9190;3.7754;
31.5000;0.9166;3.6816;
31.8000;0.9190;3.6816;
32.1000;0.9223;3.7051;
32.4000;0.9223;3.6582;
32.7000;0.9214;3.6113;
33.0000;0.9231;3.6347;
33.3000;0.9190;3.5878;
33.6000;0.9198;3.6816;
33.9000;0.9158;3.6816;
34.2000;0.9174;3.7051;
34.5000;0.9166;3.6347;
34.8000;0.9223;3.6816;
35.1000;0.9231;3.5644;
35.4000;0.9223;3.5175;
35.7000;0.9255;3.5644;
36.0000;0.9255;3.5644;
36.3000;0.9223;3.5878;
36.6000;0.9231;3.6113;
36.9000;0.9206;3.5409;
37.2000;0.9223;3.6347;
37.5000;0.9214;3.5644;
37.8000;0.9271;3.6113;
38.1000;0.9271;3.5644;
38.4000;0.9255;3.4940;
38.7000;0.9247;3.5175;
39.0000;0.9263;3.5878;
39.3000;0.9231;3.5644;
39.6000;0.9247;3.5644;
39.9000;0.9239;3.5175;
40.2000;0.9280;3.4940;
40.5000;0.9255;3.4237;
40.8000;0.9304;3.4940;
41.1000;0.9304;3.4471;
41.4000;0.9304;3.4002;
41.7000;0.9296;3.4002;
42.0000;0.9304;3.4706;
42.3000;0.9280;3.4237;
42.6000;0.9271;3.5175;
42.9000;0.9255;3.4706;
43.2000;0.9280;3.4940;
43.5000;0.9288;3.3533;
43.8000;0.9337;3.4237;
44.1000;0.9328;3.4002;
44.4000;0.9320;3.4002;
44.7000;0.9288;3.3299;
45.0000;0.9304;3.4002;
45.3000;0.9263;3.3768;
45.6000;0.9271;3.4237;
45.9000;0.9271;3.3768;
46.2000;0.9304;3.3533;
46.5000;0.9312;3.2830;
46.8000;0.9369;3.3533;
47.1000;0.9353;3.2830;
47.4000;0.9328;3.2361;
47.7000;0.9328;3.3533;
48.0000;0.9312;3.3064;
48.3000;0.9263;3.2361;
48.6000;0.9271;3.2361;
48.9000;0.9280;3.2830;
49.2000;0.9320;3.2595;
49.5000;0.9312;3.1892;
49.8000;0.9345;3.2361;
50.1000;0.9328;3.1657;
