time/ms;Fluo/V;P700 deltaI/I x10³;
-154.2000;0.3508;1.0787;
-153.9000;0.3500;1.0787;
-153.6000;0.3508;1.1021;
-153.3000;0.3492;1.0318;
-153.0000;0.3492;0.9849;
-152.7000;0.3508;1.0318;
-152.4000;0.3500;1.0552;
-152.1000;0.3516;1.0552;
-151.8000;0.3508;1.0552;
-151.5000;0.3516;1.1021;
-151.2000;0.3500;1.0083;
-150.9000;0.3500;1.0318;
-150.6000;0.3516;1.1256;
-150.3000;0.3492;1.0318;
-150.0000;0.3508;1.0552;
-149.7000;0.3492;1.0552;
-149.4000;0.3492;1.0318;
-149.1000;0.3468;0.9614;
-148.8000;0.3500;1.1021;
-148.5000;0.3476;1.0318;
-148.2000;0.3484;1.0787;
-147.9000;0.3476;1.0552;
-147.6000;0.3500;1.0552;
-147.3000;0.3468;0.9849;
-147.0000;0.3468;0.9849;
-146.7000;0.3484;1.0318;
-146.4000;0.3484;1.0318;
-146.1000;0.3468;1.0552;
-145.8000;0.3492;1.0552;
-145.5000;0.3476;1.0318;
-145.2000;0.3476;1.0083;
-144.9000;0.3476;1.0552;
-144.6000;0.3492;1.1021;
-144.3000;0.3476;1.0083;
-144.0000;0.3476;1.1021;
-143.7000;0.3484;1.1490;
-143.4000;0.3484;1.1021;
-143.1000;0.3484;1.1021;
-142.8000;0.3476;1.0787;
-142.5000;0.3492;1.1256;
-142.2000;0.3468;1.0552;
-141.9000;0.3468;1.0552;
-141.6000;0.3492;1.1256;
-141.3000;0.3460;1.1021;
-141.0000;0.3468;1.0787;
-140.7000;0.3476;1.0787;
-140.4000;0.3484;1.0787;
-140.1000;0.3476;1.0318;
-139.8000;0.3492;1.1021;
-139.5000;0.3476;1.0552;
-139.2000;0.3468;1.0318;
-138.9000;0.3476;1.0318;
-138.6000;0.3500;1.0787;
-138.3000;0.3460;1.0083;
-138.0000;0.3484;1.0318;
-137.7000;0.3476;1.0083;
-137.4000;0.3484;1.0787;
-137.1000;0.3484;1.0083;
-136.8000;0.3484;0.9614;
-136.5000;0.3484;1.0083;
-136.2000;0.3460;0.9145;
-135.9000;0.3476;1.0083;
-135.6000;0.3484;1.0552;
-135.3000;0.3468;1.0083;
-135.0000;0.3476;1.0787;
-134.7000;0.3484;1.0787;
-134.4000;0.3492;1.1256;
-134.1000;0.3476;1.0787;
-133.8000;0.3484;1.1256;
-133.5000;0.3476;1.1021;
-133.2000;0.3476;1.0318;
-132.9000;0.3460;1.0787;
-132.6000;0.3492;1.1490;
-132.3000;0.3468;1.0083;
-132.0000;0.3476;1.1021;
-131.7000;0.3492;1.1021;
-131.4000;0.3484;1.1021;
-131.1000;0.3476;1.1021;
-130.8000;0.3476;1.0787;
-130.5000;0.3484;1.1021;
-130.2000;0.3451;1.0552;
-129.9000;0.3476;1.0318;
-129.6000;0.3492;1.1256;
-129.3000;0.3476;1.0787;
-129.0000;0.3476;1.0787;
-128.7000;0.3468;1.0318;
-128.4000;0.3492;1.0787;
-128.1000;0.3484;1.0787;
-127.8000;0.3484;1.1021;
-127.5000;0.3476;1.0787;
-127.2000;0.3468;1.0083;
-126.9000;0.3460;1.0083;
-126.6000;0.3492;1.0787;
-126.3000;0.3468;1.0552;
-126.0000;0.3492;1.1490;
-125.7000;0.3476;1.0787;
-125.4000;0.3484;1.1256;
-125.1000;0.3476;1.1021;
-124.8000;0.3484;1.0787;
-124.5000;0.3476;1.0318;
-124.2000;0.3468;0.9849;
-123.9000;0.3476;1.0083;
-123.6000;0.3492;1.0787;
-123.3000;0.3468;1.0083;
-123.0000;0.3492;1.1256;
-122.7000;0.3476;1.0083;
-122.4000;0.3484;1.1021;
-122.1000;0.3476;1.0787;
-121.8000;0.3484;1.0552;
-121.5000;0.3484;1.0787;
-121.2000;0.3460;1.0552;
-120.9000;0.3476;1.0318;
-120.6000;0.3492;1.0787;
-120.3000;0.3476;1.0318;
-120.0000;0.3476;1.0552;
-119.7000;0.3468;1.0552;
-119.4000;0.3484;1.0552;
-119.1000;0.3484;1.0552;
-118.8000;0.3484;1.1021;
-118.5000;0.3476;1.0787;
-118.2000;0.3476;1.0552;
-117.9000;0.3476;1.0318;
-117.6000;0.3492;1.1021;
-117.3000;0.3476;1.0083;
-117.0000;0.3492;1.0787;
-116.7000;0.3468;1.0318;
-116.4000;0.3492;1.1021;
-116.1000;0.3484;1.1021;
-115.8000;0.3476;1.1256;
-115.5000;0.3476;1.0787;
-115.2000;0.3468;1.0552;
-114.9000;0.3468;1.0787;
-114.6000;0.3484;1.1256;
-114.3000;0.3484;1.0318;
-114.0000;0.3476;1.0787;
-113.7000;0.3468;1.0552;
-113.4000;0.3492;1.1021;
-113.1000;0.3484;1.0552;
-112.8000;0.3484;1.1021;
-112.5000;0.3476;1.0318;
-112.2000;0.3468;1.0787;
-111.9000;0.3476;1.0552;
-111.6000;0.3492;1.1021;
-111.3000;0.3460;0.9849;
-111.0000;0.3508;1.1021;
-110.7000;0.3476;1.1021;
-110.4000;0.3492;1.1256;
-110.1000;0.3476;1.0787;
-109.8000;0.3476;1.0552;
-109.5000;0.3492;1.1256;
-109.2000;0.3484;1.0552;
-108.9000;0.3476;1.0787;
-108.6000;0.3484;1.1256;
-108.3000;0.3468;1.0552;
-108.0000;0.3484;1.1021;
-107.7000;0.3476;1.0318;
-107.4000;0.3476;1.0552;
-107.1000;0.3476;1.0787;
-106.8000;0.3484;1.0787;
-106.5000;0.3492;1.0787;
-106.2000;0.3460;1.0083;
-105.9000;0.3484;1.0083;
-105.6000;0.3500;1.1021;
-105.3000;0.3484;1.0318;
-105.0000;0.3500;1.1021;
-104.7000;0.3476;1.0083;
-104.4000;0.3484;1.0318;
-104.1000;0.3484;1.0787;
-103.8000;0.3484;1.0552;
-103.5000;0.3484;1.0787;
-103.2000;0.3460;1.0318;
-102.9000;0.3476;1.0318;
-102.6000;0.3484;1.0552;
-102.3000;0.3468;1.0318;
-102.0000;0.3500;1.0787;
-101.7000;0.3476;0.9849;
-101.4000;0.3484;1.0318;
-101.1000;0.3476;1.0083;
-100.8000;0.3484;1.1021;
-100.5000;0.3468;1.0787;
-100.2000;0.3492;1.0787;
-99.9000;0.3468;1.1021;
-99.6000;0.3476;1.1021;
-99.3000;0.3476;1.0318;
-99.0000;0.3492;1.1021;
-98.7000;0.3476;1.0787;
-98.4000;0.3492;1.0552;
-98.1000;0.3492;1.0318;
-97.8000;0.3492;1.0787;
-97.5000;0.3492;1.0552;
-97.2000;0.3476;1.0318;
-96.9000;0.3484;1.0318;
-96.6000;0.3492;1.0787;
-96.3000;0.3476;1.0083;
-96.0000;0.3508;1.0787;
-95.7000;0.3484;1.0552;
-95.4000;0.3500;1.0787;
-95.1000;0.3476;1.1021;
-94.8000;0.3492;1.0787;
-94.5000;0.3476;1.0787;
-94.2000;0.3492;1.0787;
-93.9000;0.3484;1.0318;
-93.6000;0.3492;1.0552;
-93.3000;0.3468;0.9849;
-93.0000;0.3508;1.0787;
-92.7000;0.3492;1.0552;
-92.4000;0.3492;1.0552;
-92.1000;0.3484;1.0787;
-91.8000;0.3492;1.0318;
-91.5000;0.3492;1.0318;
-91.2000;0.3476;0.9849;
-90.9000;0.3492;1.0552;
-90.6000;0.3492;1.1021;
-90.3000;0.3484;1.0787;
-90.0000;0.3516;1.1021;
-89.7000;0.3492;1.0787;
-89.4000;0.3484;1.0787;
-89.1000;0.3492;1.0318;
-88.8000;0.3492;1.0318;
-88.5000;0.3476;1.0083;
-88.2000;0.3492;1.0787;
-87.9000;0.3484;1.0787;
-87.6000;0.3508;1.1021;
-87.3000;0.3484;1.0318;
-87.0000;0.3500;1.1021;
-86.7000;0.3484;1.0083;
-86.4000;0.3492;1.0318;
-86.1000;0.3484;1.0083;
-85.8000;0.3492;1.0787;
-85.5000;0.3492;1.1021;
-85.2000;0.3492;1.0083;
-84.9000;0.3492;1.0083;
-84.6000;0.3492;1.0318;
-84.3000;0.3492;1.0318;
-84.0000;0.3500;1.1021;
-83.7000;0.3484;1.0552;
-83.4000;0.3484;1.0787;
-83.1000;0.3484;1.0083;
-82.8000;0.3500;1.0318;
-82.5000;0.3484;0.9849;
-82.2000;0.3500;1.0083;
-81.9000;0.3492;1.0318;
-81.6000;0.3500;1.0318;
-81.3000;0.3492;1.0552;
-81.0000;0.3492;1.0787;
-80.7000;0.3484;1.0552;
-80.4000;0.3492;1.0787;
-80.1000;0.3476;1.0318;
-79.8000;0.3484;1.0787;
-79.5000;0.3492;1.0552;
-79.2000;0.3492;1.0083;
-78.9000;0.3492;1.0318;
-78.6000;0.3484;1.0552;
-78.3000;0.3500;1.0552;
-78.0000;0.3492;1.0552;
-77.7000;0.3484;1.0318;
-77.4000;0.3484;1.1021;
-77.1000;0.3484;1.0552;
-76.8000;0.3492;1.0787;
-76.5000;0.3500;1.1021;
-76.2000;0.3484;1.0552;
-75.9000;0.3500;1.0552;
-75.6000;0.3500;1.0318;
-75.3000;0.3492;1.0787;
-75.0000;0.3508;1.1021;
-74.7000;0.3484;1.0787;
-74.4000;0.3492;1.0787;
-74.1000;0.3492;1.0552;
-73.8000;0.3484;1.0552;
-73.5000;0.3500;1.0552;
-73.2000;0.3492;1.0318;
-72.9000;0.3484;1.0552;
-72.6000;0.3492;1.0083;
-72.3000;0.3492;1.0318;
-72.0000;0.3492;1.0318;
-71.7000;0.3484;1.0083;
-71.4000;0.3492;1.0318;
-71.1000;0.3476;1.0318;
-70.8000;0.3508;1.1021;
-70.5000;0.3492;1.0552;
-70.2000;0.3500;1.1256;
-69.9000;0.3492;1.0787;
-69.6000;0.3492;1.0552;
-69.3000;0.3492;1.0787;
-69.0000;0.3500;1.1021;
-68.7000;0.3492;1.0552;
-68.4000;0.3492;1.1021;
-68.1000;0.3476;1.0318;
-67.8000;0.3492;1.1256;
-67.5000;0.3484;1.0318;
-67.2000;0.3508;1.1021;
-66.9000;0.3492;1.0318;
-66.6000;0.3484;1.0083;
-66.3000;0.3500;1.0787;
-66.0000;0.3492;1.1021;
-65.7000;0.3492;1.1021;
-65.4000;0.3476;1.0552;
-65.1000;0.3476;1.0552;
-64.8000;0.3508;1.1256;
-64.5000;0.3484;1.0083;
-64.2000;0.3508;1.1256;
-63.9000;0.3492;1.0318;
-63.6000;0.3484;1.0318;
-63.3000;0.3492;1.0787;
-63.0000;0.3500;1.1256;
-62.7000;0.3492;1.0787;
-62.4000;0.3476;1.0552;
-62.1000;0.3500;1.0787;
-61.8000;0.3484;1.0787;
-61.5000;0.3500;1.0787;
-61.2000;0.3492;1.0787;
-60.9000;0.3500;1.0318;
-60.6000;0.3492;1.0083;
-60.3000;0.3508;1.0787;
-60.0000;0.3500;1.0552;
-59.7000;0.3484;1.0318;
-59.4000;0.3492;1.0083;
-59.1000;0.3484;1.0552;
-58.8000;0.3508;1.1256;
-58.5000;0.3484;1.0552;
-58.2000;0.3508;1.1021;
-57.9000;0.3500;1.1021;
-57.6000;0.3484;1.0318;
-57.3000;0.3508;1.0552;
-57.0000;0.3500;1.0552;
-56.7000;0.3492;1.1021;
-56.4000;0.3476;0.9849;
-56.1000;0.3508;1.0318;
-55.8000;0.3484;1.0318;
-55.5000;0.3492;1.0318;
-55.2000;0.3492;1.0552;
-54.9000;0.3500;1.0083;
-54.6000;0.3484;1.0552;
-54.3000;0.3500;1.0787;
-54.0000;0.3500;1.0787;
-53.7000;0.3500;1.0318;
-53.4000;0.3476;1.0083;
-53.1000;0.3508;1.0318;
-52.8000;0.3492;1.0083;
-52.5000;0.3492;0.9849;
-52.2000;0.3500;1.0083;
-51.9000;0.3492;1.0318;
-51.6000;0.3492;0.9849;
-51.3000;0.3492;1.0552;
-51.0000;0.3500;1.0787;
-50.7000;0.3508;1.0318;
-50.4000;0.3492;1.0083;
-50.1000;0.3492;1.0318;
-49.8000;0.3508;1.0787;
-49.5000;0.3484;1.0318;
-49.2000;0.3500;1.0552;
-48.9000;0.3492;1.1021;
-48.6000;0.3484;1.0787;
-48.3000;0.3492;1.1256;
-48.0000;0.3476;1.0787;
-47.7000;0.3484;1.1725;
-47.4000;0.3476;1.1256;
-47.1000;0.3492;1.1256;
-46.8000;0.3492;1.1021;
-46.5000;0.3484;1.1021;
-46.2000;0.3492;1.1256;
-45.9000;0.3492;1.1490;
-45.6000;0.3476;1.0787;
-45.3000;0.3492;1.1256;
-45.0000;0.3484;1.1021;
-44.7000;0.3484;1.1256;
-44.4000;0.3476;1.0787;
-44.1000;0.3492;1.1256;
-43.8000;0.3500;1.1490;
-43.5000;0.3476;1.0787;
-43.2000;0.3500;1.1256;
-42.9000;0.3508;1.1490;
-42.6000;0.3476;1.0787;
-42.3000;0.3492;1.0787;
-42.0000;0.3492;1.0787;
-41.7000;0.3492;1.0787;
-41.4000;0.3468;1.0552;
-41.1000;0.3500;1.1021;
-40.8000;0.3484;1.1021;
-40.5000;0.3484;1.1021;
-40.2000;0.3492;1.1021;
-39.9000;0.3500;1.1490;
-39.6000;0.3484;1.0083;
-39.3000;0.3492;1.0552;
-39.0000;0.3476;1.0787;
-38.7000;0.3484;1.0318;
-38.4000;0.3484;1.0083;
-38.1000;0.3492;1.0787;
-37.8000;0.3508;1.1021;
-37.5000;0.3484;1.0787;
-37.2000;0.3492;1.1490;
-36.9000;0.3508;1.0787;
-36.6000;0.3484;1.0318;
-36.3000;0.3492;1.0787;
-36.0000;0.3476;1.0787;
-35.7000;0.3484;1.1256;
-35.4000;0.3476;1.0552;
-35.1000;0.3500;1.1490;
-34.8000;0.3500;1.1490;
-34.5000;0.3484;1.1021;
-34.2000;0.3500;1.1021;
-33.9000;0.3500;1.1490;
-33.6000;0.3484;1.0787;
-33.3000;0.3492;1.1256;
-33.0000;0.3500;1.1256;
-32.7000;0.3508;1.1021;
-32.4000;0.3468;1.0552;
-32.1000;0.3492;1.1021;
-31.8000;0.3500;1.0787;
-31.5000;0.3484;1.0552;
-31.2000;0.3492;1.1490;
-30.9000;0.3500;1.1725;
-30.6000;0.3476;1.1021;
-30.3000;0.3492;1.1256;
-30.0000;0.3476;1.1021;
-29.7000;0.3492;1.1725;
-29.4000;0.3476;1.1256;
-29.1000;0.3500;1.1725;
-28.8000;0.3500;1.1725;
-28.5000;0.3484;1.1021;
-28.2000;0.3500;1.1256;
-27.9000;0.3500;1.1490;
-27.6000;0.3492;1.1021;
-27.3000;0.3492;1.1490;
-27.0000;0.3484;1.1021;
-26.7000;0.3500;1.1490;
-26.4000;0.3476;1.0318;
-26.1000;0.3484;1.1021;
-25.8000;0.3500;1.1021;
-25.5000;0.3468;1.0787;
-25.2000;0.3508;1.1725;
-24.9000;0.3500;1.1256;
-24.6000;0.3476;1.0552;
-24.3000;0.3500;1.1021;
-24.0000;0.3468;1.0787;
-23.7000;0.3492;1.1490;
-23.4000;0.3484;1.0787;
-23.1000;0.3492;1.1021;
-22.8000;0.3492;1.1256;
-22.5000;0.3476;1.0787;
-22.2000;0.3508;1.1256;
-21.9000;0.3508;1.1256;
-21.6000;0.3484;1.0552;
-21.3000;0.3492;1.1021;
-21.0000;0.3484;1.0787;
-20.7000;0.3500;1.1021;
-20.4000;0.3484;1.0787;
-20.1000;0.3492;1.0787;
-19.8000;0.3500;1.0552;
-19.5000;0.3476;1.0083;
-19.2000;0.3508;1.1021;
-18.9000;0.3500;1.0787;
-18.6000;0.3484;0.9849;
-18.3000;0.3492;1.0083;
-18.0000;0.3476;0.9614;
-17.7000;0.3500;1.0552;
-17.4000;0.3484;0.9849;
-17.1000;0.3508;1.0552;
-16.8000;0.3492;1.0552;
-16.5000;0.3492;1.0787;
-16.2000;0.3500;1.1021;
-15.9000;0.3500;1.1959;
-15.6000;0.3492;1.1021;
-15.3000;0.3492;1.1256;
-15.0000;0.3468;1.0787;
-14.7000;0.3492;1.0787;
-14.4000;0.3476;1.0787;
-14.1000;0.3492;1.0787;
-13.8000;0.3484;1.0787;
-13.5000;0.3476;1.0552;
-13.2000;0.3492;1.0787;
-12.9000;0.3508;1.1021;
-12.6000;0.3484;1.0083;
-12.3000;0.3492;1.0787;
-12.0000;0.3484;1.0318;
-11.7000;0.3508;1.0552;
-11.4000;0.3476;1.0552;
-11.1000;0.3492;1.0787;
-10.8000;0.3492;1.0787;
-10.5000;0.3476;0.9849;
-10.2000;0.3492;1.1021;
-9.9000;0.3500;1.1256;
-9.6000;0.3476;1.0787;
-9.3000;0.3500;1.0787;
-9.0000;0.3484;1.0552;
-8.7000;0.3500;1.1725;
-8.4000;0.3476;1.1256;
-8.1000;0.3508;1.1725;
-7.8000;0.3500;1.1256;
-7.5000;0.3492;1.1490;
-7.2000;0.3500;1.1021;
-6.9000;0.3508;1.1256;
-6.6000;0.3484;1.0552;
-6.3000;0.3484;1.0552;
-6.0000;0.3476;1.0318;
-5.7000;0.3492;1.0552;
-5.4000;0.3484;1.0318;
-5.1000;0.3500;1.1021;
-4.8000;0.3492;1.0318;
-4.5000;0.3484;1.0318;
-4.2000;0.3508;1.1021;
-3.9000;0.3492;1.1021;
-3.6000;0.3484;1.0318;
-3.3000;0.3500;1.0787;
-3.0000;0.3484;1.0552;
-2.7000;0.3500;1.1021;
-2.4000;0.3476;1.0787;
-2.1000;0.3508;1.1490;
-1.8000;0.3492;1.1021;
-1.5000;0.3468;1.0552;
-1.2000;0.3516;1.1959;
-0.9000;0.3500;1.1256;
-0.6000;0.3484;1.0787;
-0.3000;0.3492;1.1256;
0.0000;0.3484;1.1021;
0.3000;0.3818;1.4070;
0.6000;0.4363;1.8056;
0.9000;0.4835;2.3919;
1.2000;0.5177;2.8374;
1.5000;0.5462;3.2126;
1.8000;0.5690;3.4940;
2.1000;0.5877;3.7285;
2.4000;0.5991;3.8927;
2.7000;0.6121;4.1037;
3.0000;0.6186;4.2210;
3.3000;0.6292;4.3617;
3.6000;0.6357;4.3851;
3.9000;0.6447;4.4789;
4.2000;0.6496;4.5258;
4.5000;0.6520;4.5024;
4.8000;0.6602;4.5962;
5.1000;0.6642;4.5493;
5.4000;0.6675;4.5493;
5.7000;0.6724;4.5962;
6.0000;0.6756;4.5493;
6.3000;0.6797;4.5493;
6.6000;0.6805;4.5727;
6.9000;0.6846;4.7134;
7.2000;0.6870;4.5727;
7.5000;0.6895;4.6196;
7.8000;0.6919;4.5493;
8.1000;0.6960;4.5493;
8.4000;0.6968;4.5024;
8.7000;0.6984;4.6196;
9.0000;0.6984;4.6665;
9.3000;0.7000;4.6900;
9.6000;0.6992;4.5962;
9.9000;0.7041;4.5962;
10.2000;0.7041;4.5962;
10.5000;0.7066;4.5258;
10.8000;0.7123;4.5727;
11.1000;0.7114;4.5962;
11.4000;0.7090;4.6196;
11.7000;0.7098;4.6900;
12.0000;0.7098;4.6900;
12.3000;0.7123;4.6900;
12.6000;0.7155;4.6196;
12.9000;0.7179;4.6431;
13.2000;0.7179;4.5258;
13.5000;0.7188;4.5727;
13.8000;0.7179;4.5258;
14.1000;0.7188;4.5727;
14.4000;0.7163;4.5727;
14.7000;0.7188;4.5962;
15.0000;0.7196;4.5962;
15.3000;0.7220;4.5493;
15.6000;0.7228;4.5024;
15.9000;0.7245;4.5024;
16.2000;0.7269;4.5258;
16.5000;0.7245;4.4789;
16.8000;0.7269;4.5727;
17.1000;0.7245;4.6196;
17.4000;0.7228;4.5258;
17.7000;0.7253;4.5024;
18.0000;0.7277;4.5258;
18.3000;0.7310;4.4789;
18.6000;0.7318;4.4789;
18.9000;0.7342;4.5258;
19.2000;0.7318;4.4555;
19.5000;0.7318;4.5493;
19.8000;0.7285;4.4789;
20.1000;0.7293;4.4789;
20.4000;0.7293;4.4086;
20.7000;0.7326;4.3851;
21.0000;0.7367;4.3617;
21.3000;0.7359;4.3382;
21.6000;0.7359;4.3382;
21.9000;0.7375;4.4789;
22.2000;0.7326;4.4320;
22.5000;0.7334;4.4789;
22.8000;0.7326;4.4555;
23.1000;0.7359;4.4320;
23.4000;0.7399;4.4320;
23.7000;0.7383;4.3382;
24.0000;0.7399;4.3382;
24.3000;0.7391;4.3617;
24.6000;0.7375;4.3148;
24.9000;0.7367;4.4086;
25.2000;0.7375;4.3382;
25.5000;0.7367;4.2913;
25.8000;0.7375;4.2679;
26.1000;0.7383;4.2679;
26.4000;0.7407;4.2210;
26.7000;0.7399;4.2210;
27.0000;0.7407;4.2679;
27.3000;0.7391;4.2913;
27.6000;0.7391;4.2913;
27.9000;0.7383;4.3851;
28.2000;0.7399;4.3617;
28.5000;0.7375;4.2913;
28.8000;0.7407;4.2913;
29.1000;0.7432;4.2444;
29.4000;0.7440;4.2679;
29.7000;0.7424;4.2444;
30.0000;0.7416;4.3382;
30.3000;0.7416;4.3382;
30.6000;0.7407;4.3382;
30.9000;0.7416;4.2679;
31.2000;0.7440;4.2913;
31.5000;0.7440;4.2210;
31.8000;0.7464;4.2444;
32.1000;0.7464;4.1975;
32.4000;0.7464;4.1741;
32.7000;0.7440;4.1975;
33.0000;0.7448;4.2444;
33.3000;0.7448;4.3148;
33.6000;0.7448;4.2679;
33.9000;0.7481;4.3148;
34.2000;0.7473;4.1272;
34.5000;0.7497;4.1272;
34.8000;0.7489;4.0334;
35.1000;0.7481;4.0803;
35.4000;0.7481;4.1037;
35.7000;0.7473;4.1037;
36.0000;0.7440;4.0803;
36.3000;0.7440;4.1272;
36.6000;0.7464;4.1506;
36.9000;0.7473;4.1272;
37.2000;0.7489;4.0334;
37.5000;0.7497;4.0568;
37.8000;0.7497;4.1037;
38.1000;0.7489;4.0803;
38.4000;0.7481;4.1272;
38.7000;0.7481;4.1272;
39.0000;0.7464;4.1272;
39.3000;0.7473;4.1037;
39.6000;0.7513;4.1037;
39.9000;0.7513;4.0568;
40.2000;0.7521;4.0568;
40.5000;0.7489;4.0099;
40.8000;0.7497;4.0334;
41.1000;0.7473;4.0334;
41.4000;0.7489;4.0803;
41.7000;0.7464;4.0803;
42.0000;0.7489;4.0568;
42.3000;0.7505;4.0099;
42.6000;0.7538;4.0099;
42.9000;0.7554;4.0099;
43.2000;0.7546;3.8927;
43.5000;0.7546;3.9865;
43.8000;0.7530;4.0099;
44.1000;0.7497;4.0099;
44.4000;0.7497;4.0803;
44.7000;0.7505;4.0568;
45.0000;0.7521;4.0334;
45.3000;0.7513;3.9396;
45.6000;0.7546;3.9865;
45.9000;0.7554;3.9865;
46.2000;0.7513;3.9161;
46.5000;0.7521;4.0099;
46.8000;0.7497;3.9630;
47.1000;0.7456;3.9396;
47.4000;0.7489;4.0334;
47.7000;0.7505;4.0334;
48.0000;0.7538;4.0334;
48.3000;0.7530;3.9396;
48.6000;0.7554;3.9865;
48.9000;0.7538;3.9396;
49.2000;0.7521;3.9396;
49.5000;0.7497;3.9630;
49.8000;0.7473;3.9396;
50.1000;0.7464;3.9161;
50.4000;0.7489;3.9396;
50.7000;0.7489;3.9161;
51.0000;0.7521;3.9161;
51.3000;0.7521;3.8223;
51.6000;0.7578;3.8692;
