time/ms;Fluo/V;P700 deltaI/I x10³;
-165.9000;0.2361;1.0828;
-165.6000;0.2352;1.0570;
-165.3000;0.2344;0.9797;
-165.0000;0.2361;1.0312;
-164.7000;0.2369;1.0570;
-164.4000;0.2352;1.0312;
-164.1000;0.2361;1.1086;
-163.8000;0.2361;1.0570;
-163.5000;0.2377;1.1343;
-163.2000;0.2336;1.0570;
-162.9000;0.2361;1.1343;
-162.6000;0.2344;1.0828;
-162.3000;0.2352;1.1343;
-162.0000;0.2361;1.1343;
-161.7000;0.2361;1.0570;
-161.4000;0.2344;1.0312;
-161.1000;0.2385;1.1601;
-160.8000;0.2344;1.1086;
-160.5000;0.2361;1.1343;
-160.2000;0.2336;1.1086;
-159.9000;0.2361;1.1601;
-159.6000;0.2352;1.1086;
-159.3000;0.2352;1.1086;
-159.0000;0.2361;1.1086;
-158.7000;0.2361;1.1343;
-158.4000;0.2352;1.0828;
-158.1000;0.2377;1.1601;
-157.8000;0.2352;1.1343;
-157.5000;0.2369;1.1343;
-157.2000;0.2336;1.0570;
-156.9000;0.2361;1.1601;
-156.6000;0.2344;1.1086;
-156.3000;0.2369;1.1086;
-156.0000;0.2361;1.1343;
-155.7000;0.2361;1.1086;
-155.4000;0.2352;1.0828;
-155.1000;0.2377;1.1859;
-154.8000;0.2352;1.0570;
-154.5000;0.2361;1.1343;
-154.2000;0.2352;1.0828;
-153.9000;0.2369;1.1343;
-153.6000;0.2352;1.0312;
-153.3000;0.2369;1.1343;
-153.0000;0.2352;1.1601;
-152.7000;0.2361;1.1343;
-152.4000;0.2352;1.1343;
-152.1000;0.2369;1.2375;
-151.8000;0.2352;1.1343;
-151.5000;0.2352;1.1086;
-151.2000;0.2361;1.1086;
-150.9000;0.2361;1.1601;
-150.6000;0.2344;1.1086;
-150.3000;0.2369;1.1601;
-150.0000;0.2361;1.1086;
-149.7000;0.2369;1.0828;
-149.4000;0.2385;1.0828;
-149.1000;0.2401;1.1601;
-148.8000;0.2393;1.0828;
-148.5000;0.2409;1.0828;
-148.2000;0.2401;1.0828;
-147.9000;0.2434;1.1343;
-147.6000;0.2418;1.0828;
-147.3000;0.2426;1.1086;
-147.0000;0.2409;1.1086;
-146.7000;0.2409;1.1086;
-146.4000;0.2426;1.1086;
-146.1000;0.2434;1.1086;
-145.8000;0.2409;1.0312;
-145.5000;0.2426;1.0828;
-145.2000;0.2418;1.0312;
-144.9000;0.2442;1.1343;
-144.6000;0.2409;1.1086;
-144.3000;0.2426;1.1343;
-144.0000;0.2418;1.1343;
-143.7000;0.2409;1.1086;
-143.4000;0.2426;1.1343;
-143.1000;0.2418;1.1601;
-142.8000;0.2409;1.0312;
-142.5000;0.2418;1.0570;
-142.2000;0.2409;1.0312;
-141.9000;0.2434;1.0828;
-141.6000;0.2409;1.0570;
-141.3000;0.2426;1.1086;
-141.0000;0.2418;1.0570;
-140.7000;0.2409;1.0828;
-140.4000;0.2426;1.1343;
-140.1000;0.2418;1.0828;
-139.8000;0.2418;1.0828;
-139.5000;0.2409;1.0570;
-139.2000;0.2434;1.1601;
-138.9000;0.2409;1.1086;
-138.6000;0.2418;1.1343;
-138.3000;0.2418;1.0312;
-138.0000;0.2426;1.0828;
-137.7000;0.2409;1.0828;
-137.4000;0.2418;1.1086;
-137.1000;0.2434;1.1086;
-136.8000;0.2418;1.1086;
-136.5000;0.2409;1.1086;
-136.2000;0.2434;1.1343;
-135.9000;0.2418;1.1086;
-135.6000;0.2418;1.1343;
-135.3000;0.2418;1.1086;
-135.0000;0.2418;1.1601;
-134.7000;0.2418;1.1343;
-134.4000;0.2426;1.1086;
-134.1000;0.2426;1.1859;
-133.8000;0.2418;1.1601;
-133.5000;0.2409;1.0828;
-133.2000;0.2434;1.1601;
-132.9000;0.2409;1.1343;
-132.6000;0.2434;1.1343;
-132.3000;0.2426;1.1086;
-132.0000;0.2434;1.1859;
-131.7000;0.2418;1.1086;
-131.4000;0.2426;1.1859;
-131.1000;0.2426;1.1601;
-130.8000;0.2409;1.1601;
-130.5000;0.2418;1.1086;
-130.2000;0.2434;1.1601;
-129.9000;0.2409;1.1086;
-129.6000;0.2426;1.1343;
-129.3000;0.2418;1.1086;
-129.0000;0.2418;1.1343;
-128.7000;0.2418;1.1343;
-128.4000;0.2426;1.1601;
-128.1000;0.2426;1.1859;
-127.8000;0.2426;1.0828;
-127.5000;0.2418;1.0828;
-127.2000;0.2418;1.1343;
-126.9000;0.2434;1.1601;
-126.6000;0.2409;1.0570;
-126.3000;0.2426;1.1086;
-126.0000;0.2426;1.1086;
-125.7000;0.2401;1.0828;
-125.4000;0.2426;1.1086;
-125.1000;0.2426;1.1086;
-124.8000;0.2434;1.0570;
-124.5000;0.2418;1.0054;
-124.2000;0.2434;1.1086;
-123.9000;0.2409;1.0312;
-123.6000;0.2426;1.0570;
-123.3000;0.2418;1.0570;
-123.0000;0.2426;1.0828;
-122.7000;0.2418;1.0312;
-122.4000;0.2434;1.0828;
-122.1000;0.2434;1.1343;
-121.8000;0.2418;1.1086;
-121.5000;0.2409;1.1086;
-121.2000;0.2418;1.1086;
-120.9000;0.2434;1.1859;
-120.6000;0.2418;1.0312;
-120.3000;0.2418;1.0828;
-120.0000;0.2418;1.0828;
-119.7000;0.2409;1.0570;
-119.4000;0.2418;1.1086;
-119.1000;0.2426;1.0828;
-118.8000;0.2426;1.0570;
-118.5000;0.2401;1.0054;
-118.2000;0.2442;1.1086;
-117.9000;0.2434;1.1601;
-117.6000;0.2418;1.0570;
-117.3000;0.2426;1.1086;
-117.0000;0.2434;1.1086;
-116.7000;0.2409;1.0570;
-116.4000;0.2426;1.1343;
-116.1000;0.2418;1.1086;
-115.8000;0.2426;1.0570;
-115.5000;0.2418;1.0054;
-115.2000;0.2442;1.1086;
-114.9000;0.2418;1.0054;
-114.6000;0.2434;1.0570;
-114.3000;0.2426;1.0828;
-114.0000;0.2434;1.1343;
-113.7000;0.2409;1.1086;
-113.4000;0.2434;1.1859;
-113.1000;0.2426;1.1086;
-112.8000;0.2426;1.1343;
-112.5000;0.2401;1.0570;
-112.2000;0.2434;1.1343;
-111.9000;0.2434;1.1343;
-111.6000;0.2418;1.0312;
-111.3000;0.2426;1.0828;
-111.0000;0.2442;1.1343;
-110.7000;0.2409;1.1086;
-110.4000;0.2426;1.1859;
-110.1000;0.2409;1.1859;
-109.8000;0.2426;1.2117;
-109.5000;0.2409;1.1086;
-109.2000;0.2450;1.2375;
-108.9000;0.2434;1.1343;
-108.6000;0.2418;1.0828;
-108.3000;0.2426;1.1086;
-108.0000;0.2434;1.1343;
-107.7000;0.2409;1.0570;
-107.4000;0.2426;1.1086;
-107.1000;0.2418;1.1086;
-106.8000;0.2434;1.1343;
-106.5000;0.2401;1.0570;
-106.2000;0.2442;1.1343;
-105.9000;0.2426;1.0828;
-105.6000;0.2418;1.0570;
-105.3000;0.2418;1.1086;
-105.0000;0.2442;1.1859;
-104.7000;0.2409;1.0828;
-104.4000;0.2426;1.0828;
-104.1000;0.2409;1.1086;
-103.8000;0.2418;1.1601;
-103.5000;0.2409;1.0570;
-103.2000;0.2442;1.1343;
-102.9000;0.2434;1.1343;
-102.6000;0.2418;1.0570;
-102.3000;0.2418;1.0570;
-102.0000;0.2434;1.1343;
-101.7000;0.2409;1.0828;
-101.4000;0.2426;1.1343;
-101.1000;0.2393;1.1086;
-100.8000;0.2442;1.1859;
-100.5000;0.2409;1.0570;
-100.2000;0.2442;1.1343;
-99.9000;0.2434;1.1086;
-99.6000;0.2426;1.1086;
-99.3000;0.2409;1.1086;
-99.0000;0.2426;1.1343;
-98.7000;0.2409;1.0570;
-98.4000;0.2418;1.1086;
-98.1000;0.2393;1.0312;
-97.8000;0.2418;1.0828;
-97.5000;0.2409;1.0054;
-97.2000;0.2434;1.1086;
-96.9000;0.2409;1.0570;
-96.6000;0.2418;1.1086;
-96.3000;0.2409;1.0828;
-96.0000;0.2434;1.1086;
-95.7000;0.2401;1.0570;
-95.4000;0.2418;1.0570;
-95.1000;0.2409;0.9797;
-94.8000;0.2426;1.0828;
-94.5000;0.2401;1.0054;
-94.2000;0.2434;1.1343;
-93.9000;0.2409;1.0828;
-93.6000;0.2418;1.1086;
-93.3000;0.2418;1.1086;
-93.0000;0.2409;1.1086;
-92.7000;0.2409;1.0570;
-92.4000;0.2401;1.1086;
-92.1000;0.2409;1.0828;
-91.8000;0.2418;1.1086;
-91.5000;0.2409;1.1086;
-91.2000;0.2426;1.1601;
-90.9000;0.2401;1.0312;
-90.6000;0.2426;1.1343;
-90.3000;0.2418;1.0570;
-90.0000;0.2418;1.1343;
-89.7000;0.2409;1.0570;
-89.4000;0.2409;1.0570;
-89.1000;0.2409;1.0570;
-88.8000;0.2418;1.0828;
-88.5000;0.2401;1.0312;
-88.2000;0.2434;1.1601;
-87.9000;0.2409;1.0570;
-87.6000;0.2426;1.1086;
-87.3000;0.2418;1.0570;
-87.0000;0.2418;1.0570;
-86.7000;0.2409;1.0054;
-86.4000;0.2409;1.0054;
-86.1000;0.2418;1.0312;
-85.8000;0.2418;1.0312;
-85.5000;0.2418;1.0054;
-85.2000;0.2434;1.1086;
-84.9000;0.2393;1.0828;
-84.6000;0.2426;1.1343;
-84.3000;0.2409;1.0828;
-84.0000;0.2418;1.1086;
-83.7000;0.2409;1.0828;
-83.4000;0.2401;1.0570;
-83.1000;0.2418;1.0312;
-82.8000;0.2418;1.0828;
-82.5000;0.2426;1.0570;
-82.2000;0.2418;1.1601;
-81.9000;0.2401;1.0828;
-81.6000;0.2418;1.1343;
-81.3000;0.2409;1.0570;
-81.0000;0.2418;1.0828;
-80.7000;0.2418;1.0828;
-80.4000;0.2401;1.0312;
-80.1000;0.2409;1.1086;
-79.8000;0.2409;1.1086;
-79.5000;0.2418;1.0570;
-79.2000;0.2426;1.0828;
-78.9000;0.2409;1.0828;
-78.6000;0.2409;1.0828;
-78.3000;0.2401;1.0828;
-78.0000;0.2418;1.0828;
-77.7000;0.2426;1.0570;
-77.4000;0.2409;1.0570;
-77.1000;0.2418;1.0312;
-76.8000;0.2409;1.0828;
-76.5000;0.2409;1.0570;
-76.2000;0.2401;1.0570;
-75.9000;0.2426;1.0828;
-75.6000;0.2409;1.0312;
-75.3000;0.2426;1.0828;
-75.0000;0.2418;1.0828;
-74.7000;0.2418;1.1086;
-74.4000;0.2409;1.0828;
-74.1000;0.2418;1.0570;
-73.8000;0.2409;1.0570;
-73.5000;0.2418;1.0828;
-73.2000;0.2418;1.1343;
-72.9000;0.2409;1.0570;
-72.6000;0.2426;1.1086;
-72.3000;0.2418;1.1086;
-72.0000;0.2409;1.0570;
-71.7000;0.2426;1.0828;
-71.4000;0.2418;1.1086;
-71.1000;0.2426;1.1343;
-70.8000;0.2409;1.1086;
-70.5000;0.2426;1.1343;
-70.2000;0.2426;1.1343;
-69.9000;0.2401;1.0570;
-69.6000;0.2418;1.1086;
-69.3000;0.2426;1.1086;
-69.0000;0.2409;1.0828;
-68.7000;0.2426;1.0570;
-68.4000;0.2418;1.0828;
-68.1000;0.2418;1.1343;
-67.8000;0.2401;1.0570;
-67.5000;0.2426;1.0828;
-67.2000;0.2426;1.1086;
-66.9000;0.2409;1.0570;
-66.6000;0.2418;1.1343;
-66.3000;0.2418;1.1859;
-66.0000;0.2409;1.1343;
-65.7000;0.2426;1.1601;
-65.4000;0.2409;1.1086;
-65.1000;0.2418;1.1601;
-64.8000;0.2409;1.0570;
-64.5000;0.2426;1.1343;
-64.2000;0.2418;1.0312;
-63.9000;0.2426;1.0570;
-63.6000;0.2426;1.0312;
-63.3000;0.2418;1.0828;
-63.0000;0.2393;1.0054;
-62.7000;0.2426;1.0312;
-62.4000;0.2401;0.9797;
-62.1000;0.2434;1.0312;
-61.8000;0.2401;1.0570;
-61.5000;0.2442;1.1601;
-61.2000;0.2409;1.0570;
-60.9000;0.2393;1.0054;
-60.6000;0.2418;1.0570;
-60.3000;0.2426;1.0312;
-60.0000;0.2401;1.0054;
-59.7000;0.2426;1.0828;
-59.4000;0.2409;1.0570;
-59.1000;0.2442;1.1601;
-58.8000;0.2409;1.0570;
-58.5000;0.2434;1.1859;
-58.2000;0.2418;1.1343;
-57.9000;0.2401;1.0828;
-57.6000;0.2426;1.0828;
-57.3000;0.2426;1.1086;
-57.0000;0.2409;1.0570;
-56.7000;0.2426;1.1343;
-56.4000;0.2418;1.1086;
-56.1000;0.2426;1.1086;
-55.8000;0.2401;1.0828;
-55.5000;0.2442;1.1343;
-55.2000;0.2418;1.1343;
-54.9000;0.2401;1.0828;
-54.6000;0.2418;1.1086;
-54.3000;0.2434;1.1601;
-54.0000;0.2393;1.0828;
-53.7000;0.2434;1.1601;
-53.4000;0.2418;1.1086;
-53.1000;0.2442;1.1601;
-52.8000;0.2418;1.0312;
-52.5000;0.2442;1.1086;
-52.2000;0.2409;1.0054;
-51.9000;0.2409;1.0312;
-51.6000;0.2418;1.0312;
-51.3000;0.2434;1.1086;
-51.0000;0.2409;1.0312;
-50.7000;0.2409;1.1086;
-50.4000;0.2409;1.0828;
-50.1000;0.2434;1.1086;
-49.8000;0.2401;0.9797;
-49.5000;0.2434;1.1086;
-49.2000;0.2401;1.0312;
-48.9000;0.2409;1.0570;
-48.6000;0.2393;1.0828;
-48.3000;0.2393;1.0312;
-48.0000;0.2385;1.0054;
-47.7000;0.2401;1.1343;
-47.4000;0.2393;1.1343;
-47.1000;0.2418;1.1086;
-46.8000;0.2377;1.0312;
-46.5000;0.2418;1.1601;
-46.2000;0.2393;1.0828;
-45.9000;0.2401;1.1343;
-45.6000;0.2401;1.1343;
-45.3000;0.2393;1.1343;
-45.0000;0.2385;1.1086;
-44.7000;0.2401;1.1343;
-44.4000;0.2401;1.1601;
-44.1000;0.2409;1.1859;
-43.8000;0.2377;1.1086;
-43.5000;0.2418;1.2375;
-43.2000;0.2393;1.1343;
-42.9000;0.2393;1.1601;
-42.6000;0.2401;1.1859;
-42.3000;0.2393;1.1086;
-42.0000;0.2377;1.0828;
-41.7000;0.2409;1.1343;
-41.4000;0.2385;1.1086;
-41.1000;0.2409;1.1859;
-40.8000;0.2377;1.1086;
-40.5000;0.2409;1.1859;
-40.2000;0.2377;1.1601;
-39.9000;0.2393;1.1086;
-39.6000;0.2401;1.1343;
-39.3000;0.2401;1.1859;
-39.0000;0.2385;1.0312;
-38.7000;0.2401;1.1343;
-38.4000;0.2409;1.1601;
-38.1000;0.2418;1.1601;
-37.8000;0.2385;1.0312;
-37.5000;0.2409;1.1601;
-37.2000;0.2385;1.0570;
-36.9000;0.2385;1.0570;
-36.6000;0.2385;1.0828;
-36.3000;0.2418;1.0570;
-36.0000;0.2377;1.0312;
-35.7000;0.2401;1.1086;
-35.4000;0.2401;1.0828;
-35.1000;0.2418;1.1343;
-34.8000;0.2377;1.0312;
-34.5000;0.2409;1.1601;
-34.2000;0.2377;1.1086;
-33.9000;0.2393;1.0828;
-33.6000;0.2393;1.1343;
-33.3000;0.2409;1.1601;
-33.0000;0.2369;1.1086;
-32.7000;0.2409;1.1086;
-32.4000;0.2401;1.1601;
-32.1000;0.2401;1.1601;
-31.8000;0.2393;1.0570;
-31.5000;0.2401;1.1086;
-31.2000;0.2393;1.0570;
-30.9000;0.2393;1.0312;
-30.6000;0.2418;1.1343;
-30.3000;0.2393;1.0828;
-30.0000;0.2377;1.0312;
-29.7000;0.2409;1.1086;
-29.4000;0.2401;1.1086;
-29.1000;0.2401;1.1601;
-28.8000;0.2385;1.0570;
-28.5000;0.2409;1.1601;
-28.2000;0.2385;1.1086;
-27.9000;0.2401;1.1343;
-27.6000;0.2393;1.1343;
-27.3000;0.2418;1.1601;
-27.0000;0.2385;1.1086;
-26.7000;0.2385;1.1343;
-26.4000;0.2418;1.1859;
-26.1000;0.2393;1.0828;
-25.8000;0.2385;1.0312;
-25.5000;0.2409;1.0828;
-25.2000;0.2385;1.0054;
-24.9000;0.2401;1.0312;
-24.6000;0.2401;1.0570;
-24.3000;0.2409;1.1343;
-24.0000;0.2385;1.0570;
-23.7000;0.2393;1.1086;
-23.4000;0.2409;1.1086;
-23.1000;0.2401;1.0570;
-22.8000;0.2377;1.0054;
-22.5000;0.2409;1.1086;
-22.2000;0.2401;1.0570;
-21.9000;0.2385;1.0054;
-21.6000;0.2418;1.0828;
-21.3000;0.2393;1.0312;
-21.0000;0.2385;1.0570;
-20.7000;0.2409;1.0828;
-20.4000;0.2418;1.1086;
-20.1000;0.2401;1.0312;
-19.8000;0.2385;1.0312;
-19.5000;0.2401;1.1086;
-19.2000;0.2385;1.0570;
-18.9000;0.2409;1.0828;
-18.6000;0.2385;1.1086;
-18.3000;0.2401;1.1343;
-18.0000;0.2377;1.0570;
-17.7000;0.2393;1.1086;
-17.4000;0.2409;1.1601;
-17.1000;0.2401;1.0828;
-16.8000;0.2393;1.1086;
-16.5000;0.2393;1.1859;
-16.2000;0.2393;1.0828;
-15.9000;0.2418;1.1601;
-15.6000;0.2385;1.1343;
-15.3000;0.2401;1.1343;
-15.0000;0.2393;1.0828;
-14.7000;0.2401;1.0570;
-14.4000;0.2409;1.1343;
-14.1000;0.2401;1.0570;
-13.8000;0.2385;1.0828;
-13.5000;0.2401;1.1086;
-13.2000;0.2401;1.1086;
-12.9000;0.2401;1.1601;
-12.6000;0.2401;1.0828;
-12.3000;0.2409;1.1086;
-12.0000;0.2401;1.1343;
-11.7000;0.2393;1.1086;
-11.4000;0.2409;1.1343;
-11.1000;0.2393;1.0312;
-10.8000;0.2393;1.0570;
-10.5000;0.2401;1.0312;
-10.2000;0.2418;1.0054;
-9.9000;0.2409;1.0570;
-9.6000;0.2385;1.0312;
-9.3000;0.2409;1.0312;
-9.0000;0.2401;1.1086;
-8.7000;0.2393;1.0570;
-8.4000;0.2401;1.1086;
-8.1000;0.2393;1.0312;
-7.8000;0.2401;1.0570;
-7.5000;0.2409;1.1086;
-7.2000;0.2409;1.0828;
-6.9000;0.2401;1.1086;
-6.6000;0.2401;1.1086;
-6.3000;0.2393;1.0828;
-6.0000;0.2401;1.1086;
-5.7000;0.2401;1.0828;
-5.4000;0.2409;1.1343;
-5.1000;0.2385;1.0828;
-4.8000;0.2401;1.0570;
-4.5000;0.2401;1.0828;
-4.2000;0.2409;1.1343;
-3.9000;0.2385;1.0828;
-3.6000;0.2409;1.1343;
-3.3000;0.2401;1.1343;
-3.0000;0.2409;1.1343;
-2.7000;0.2401;1.1086;
-2.4000;0.2409;1.1343;
-2.1000;0.2393;1.0570;
-1.8000;0.2401;1.0570;
-1.5000;0.2401;1.0054;
-1.2000;0.2409;1.0828;
-0.9000;0.2409;1.0828;
-0.6000;0.2409;1.0312;
-0.3000;0.2418;1.0054;
0.0000;0.2418;1.0570;
0.3000;0.2662;1.2633;
0.6000;0.3215;1.7789;
0.9000;0.3679;2.1398;
1.2000;0.4070;2.6554;
1.5000;0.4339;3.1710;
1.8000;0.4599;3.5320;
2.1000;0.4778;3.8155;
2.4000;0.4892;4.0733;
2.7000;0.4998;4.3569;
3.0000;0.5096;4.5890;
3.3000;0.5185;4.7694;
3.6000;0.5267;4.8468;
3.9000;0.5332;4.8210;
4.2000;0.5421;5.0530;
4.5000;0.5462;5.1046;
4.8000;0.5527;5.2077;
5.1000;0.5584;5.2850;
5.4000;0.5665;5.3108;
5.7000;0.5731;5.2850;
6.0000;0.5796;5.3108;
6.3000;0.5820;5.3108;
6.6000;0.5853;5.4139;
6.9000;0.5853;5.3624;
7.2000;0.5918;5.4655;
7.5000;0.5950;5.3882;
7.8000;0.5999;5.4139;
8.1000;0.6040;5.3882;
8.4000;0.6097;5.4139;
8.7000;0.6129;5.3624;
9.0000;0.6186;5.5171;
9.3000;0.6186;5.5171;
9.6000;0.6219;5.5686;
9.9000;0.6211;5.4139;
10.2000;0.6300;5.5171;
10.5000;0.6341;5.4397;
10.8000;0.6406;5.3882;
11.1000;0.6406;5.3366;
11.4000;0.6463;5.3882;
11.7000;0.6496;5.4139;
12.0000;0.6520;5.4655;
12.3000;0.6528;5.4655;
12.6000;0.6569;5.4655;
12.9000;0.6585;5.3624;
13.2000;0.6667;5.4655;
13.5000;0.6691;5.3366;
13.8000;0.6716;5.3624;
14.1000;0.6748;5.4397;
14.4000;0.6756;5.4139;
14.7000;0.6748;5.4139;
15.0000;0.6764;5.4397;
15.3000;0.6789;5.4139;
15.6000;0.6829;5.4139;
15.9000;0.6862;5.3108;
16.2000;0.6935;5.3624;
16.5000;0.6935;5.3108;
16.8000;0.6943;5.3624;
17.1000;0.6952;5.3624;
17.4000;0.6960;5.3882;
17.7000;0.6960;5.3624;
18.0000;0.7009;5.4139;
18.3000;0.7033;5.3366;
18.6000;0.7082;5.2593;
18.9000;0.7090;5.1561;
19.2000;0.7147;5.2335;
19.5000;0.7131;5.2335;
19.8000;0.7147;5.2593;
20.1000;0.7139;5.3108;
20.4000;0.7163;5.3882;
20.7000;0.7147;5.2850;
21.0000;0.7179;5.3366;
21.3000;0.7204;5.2593;
21.6000;0.7236;5.2077;
21.9000;0.7236;5.1819;
22.2000;0.7293;5.3366;
22.5000;0.7253;5.2850;
22.8000;0.7245;5.3366;
23.1000;0.7253;5.3366;
23.4000;0.7285;5.3108;
23.7000;0.7285;5.2077;
24.0000;0.7326;5.2335;
24.3000;0.7350;5.1561;
24.6000;0.7350;5.0530;
24.9000;0.7326;5.0272;
25.2000;0.7375;5.1819;
25.5000;0.7350;5.2077;
25.8000;0.7342;5.1819;
26.1000;0.7375;5.2077;
26.4000;0.7383;5.1819;
26.7000;0.7383;5.1304;
27.0000;0.7448;5.1819;
27.3000;0.7464;5.1304;
27.6000;0.7448;5.1046;
27.9000;0.7456;5.1561;
28.2000;0.7464;5.2593;
28.5000;0.7432;5.1561;
28.8000;0.7432;5.1819;
29.1000;0.7481;5.1561;
29.4000;0.7473;5.0788;
29.7000;0.7497;5.0788;
30.0000;0.7497;5.0530;
30.3000;0.7513;5.0788;
30.6000;0.7505;5.0530;
30.9000;0.7481;5.1046;
31.2000;0.7513;5.2335;
31.5000;0.7497;5.1561;
31.8000;0.7513;5.1304;
32.1000;0.7530;5.1046;
32.4000;0.7530;5.0015;
32.7000;0.7578;5.0015;
33.0000;0.7586;4.9757;
33.3000;0.7595;5.0015;
33.6000;0.7562;5.0015;
33.9000;0.7554;5.0015;
34.2000;0.7562;5.1046;
34.5000;0.7546;5.0530;
34.8000;0.7562;5.0530;
35.1000;0.7578;4.9757;
35.4000;0.7603;4.9499;
35.7000;0.7586;4.9241;
36.0000;0.7635;5.0015;
36.3000;0.7619;4.9757;
36.6000;0.7611;4.9499;
36.9000;0.7586;5.0015;
37.2000;0.7595;5.0530;
37.5000;0.7586;4.9757;
37.8000;0.7611;4.9499;
38.1000;0.7627;4.7952;
38.4000;0.7668;4.8983;
38.7000;0.7652;4.7952;
39.0000;0.7660;4.8725;
39.3000;0.7611;4.9241;
39.6000;0.7595;4.8983;
39.9000;0.7603;4.8725;
40.2000;0.7627;4.9241;
40.5000;0.7619;4.8468;
40.8000;0.7668;4.8468;
41.1000;0.7676;4.7952;
41.4000;0.7709;4.8468;
41.7000;0.7668;4.6921;
42.0000;0.7700;4.8210;
42.3000;0.7692;4.8725;
42.6000;0.7668;4.8210;
42.9000;0.7643;4.8725;
43.2000;0.7692;4.7952;
43.5000;0.7684;4.6921;
43.8000;0.7668;4.4858;
44.1000;0.7717;4.6921;
44.4000;0.7733;4.7179;
44.7000;0.7709;4.6405;
45.0000;0.7668;4.6147;
45.3000;0.7676;4.6921;
45.6000;0.7660;4.6147;
45.9000;0.7709;4.7179;
46.2000;0.7733;4.6663;
46.5000;0.7741;4.6147;
46.8000;0.7741;4.5374;
47.1000;0.7741;4.5632;
47.4000;0.7749;4.5890;
47.7000;0.7741;4.6147;
48.0000;0.7741;4.6405;
48.3000;0.7741;4.7179;
48.6000;0.7717;4.5890;
48.9000;0.7741;4.5890;
49.2000;0.7766;4.5632;
49.5000;0.7774;4.5890;
49.8000;0.7782;4.4601;
50.1000;0.7766;4.5116;
50.4000;0.7774;4.5632;
50.7000;0.7757;4.5374;
51.0000;0.7741;4.5890;
