time/ms;Fluo/V;P700 deltaI/I x10³;
-134.1000;0.3199;1.2428;
-133.8000;0.3183;1.2663;
-133.5000;0.3191;1.3132;
-133.2000;0.3199;1.2663;
-132.9000;0.3199;1.2897;
-132.6000;0.3191;1.3132;
-132.3000;0.3191;1.3366;
-132.0000;0.3166;1.2194;
-131.7000;0.3191;1.3132;
-131.4000;0.3191;1.3132;
-131.1000;0.3183;1.2897;
-130.8000;0.3191;1.3132;
-130.5000;0.3183;1.2897;
-130.2000;0.3191;1.3132;
-129.9000;0.3199;1.2897;
-129.6000;0.3191;1.3132;
-129.3000;0.3191;1.3835;
-129.0000;0.3158;1.3132;
-128.7000;0.3215;1.3835;
-128.4000;0.3191;1.3366;
-128.1000;0.3175;1.3601;
-127.8000;0.3191;1.3835;
-127.5000;0.3191;1.4070;
-127.2000;0.3191;1.3132;
-126.9000;0.3199;1.3601;
-126.6000;0.3191;1.3601;
-126.3000;0.3191;1.3835;
-126.0000;0.3158;1.2897;
-125.7000;0.3215;1.4070;
-125.4000;0.3175;1.3132;
-125.1000;0.3183;1.2897;
-124.8000;0.3183;1.3601;
-124.5000;0.3183;1.3835;
-124.2000;0.3199;1.3835;
-123.9000;0.3191;1.3601;
-123.6000;0.3191;1.3132;
-123.3000;0.3191;1.3601;
-123.0000;0.3158;1.3132;
-122.7000;0.3215;1.4304;
-122.4000;0.3191;1.3366;
-122.1000;0.3191;1.3366;
-121.8000;0.3183;1.3366;
-121.5000;0.3191;1.3601;
-121.2000;0.3191;1.3366;
-120.9000;0.3199;1.3601;
-120.6000;0.3183;1.2897;
-120.3000;0.3191;1.3132;
-120.0000;0.3175;1.2194;
-119.7000;0.3199;1.3366;
-119.4000;0.3183;1.3132;
-119.1000;0.3183;1.2897;
-118.8000;0.3191;1.3366;
-118.5000;0.3199;1.3366;
-118.2000;0.3175;1.3601;
-117.9000;0.3199;1.4070;
-117.6000;0.3183;1.3601;
-117.3000;0.3199;1.4070;
-117.0000;0.3175;1.3366;
-116.7000;0.3199;1.4070;
-116.4000;0.3183;1.3132;
-116.1000;0.3191;1.3132;
-115.8000;0.3199;1.3132;
-115.5000;0.3199;1.3835;
-115.2000;0.3191;1.3132;
-114.9000;0.3199;1.3835;
-114.6000;0.3199;1.3366;
-114.3000;0.3199;1.3132;
-114.0000;0.3175;1.3366;
-113.7000;0.3199;1.4304;
-113.4000;0.3191;1.3366;
-113.1000;0.3183;1.3366;
-112.8000;0.3191;1.3366;
-112.5000;0.3175;1.2897;
-112.2000;0.3199;1.3366;
-111.9000;0.3199;1.3132;
-111.6000;0.3199;1.2897;
-111.3000;0.3199;1.3132;
-111.0000;0.3166;1.2663;
-110.7000;0.3207;1.3132;
-110.4000;0.3191;1.2428;
-110.1000;0.3199;1.2897;
-109.8000;0.3191;1.2663;
-109.5000;0.3207;1.3132;
-109.2000;0.3191;1.3601;
-108.9000;0.3207;1.3835;
-108.6000;0.3191;1.4070;
-108.3000;0.3183;1.3601;
-108.0000;0.3183;1.3132;
-107.7000;0.3199;1.4304;
-107.4000;0.3183;1.3835;
-107.1000;0.3191;1.3835;
-106.8000;0.3191;1.3601;
-106.5000;0.3183;1.3366;
-106.2000;0.3199;1.4304;
-105.9000;0.3199;1.3835;
-105.6000;0.3191;1.3366;
-105.3000;0.3175;1.3366;
-105.0000;0.3183;1.3601;
-104.7000;0.3207;1.4539;
-104.4000;0.3191;1.4070;
-104.1000;0.3199;1.4070;
-103.8000;0.3183;1.3366;
-103.5000;0.3207;1.3366;
-103.2000;0.3183;1.2428;
-102.9000;0.3199;1.3132;
-102.6000;0.3191;1.3366;
-102.3000;0.3183;1.3366;
-102.0000;0.3183;1.2663;
-101.7000;0.3207;1.3835;
-101.4000;0.3191;1.2663;
-101.1000;0.3191;1.2428;
-100.8000;0.3215;1.3132;
-100.5000;0.3183;1.3132;
-100.2000;0.3207;1.4070;
-99.9000;0.3199;1.3835;
-99.6000;0.3240;1.4070;
-99.3000;0.3256;1.3366;
-99.0000;0.3289;1.3601;
-98.7000;0.3321;1.3835;
-98.4000;0.3321;1.3366;
-98.1000;0.3337;1.3366;
-97.8000;0.3370;1.3132;
-97.5000;0.3346;1.2897;
-97.2000;0.3362;1.3132;
-96.9000;0.3362;1.2897;
-96.6000;0.3362;1.3132;
-96.3000;0.3354;1.2897;
-96.0000;0.3362;1.3132;
-95.7000;0.3386;1.3835;
-95.4000;0.3370;1.3132;
-95.1000;0.3370;1.3132;
-94.8000;0.3370;1.3366;
-94.5000;0.3386;1.4070;
-94.2000;0.3362;1.2897;
-93.9000;0.3378;1.3366;
-93.6000;0.3386;1.3132;
-93.3000;0.3362;1.2897;
-93.0000;0.3362;1.3132;
-92.7000;0.3378;1.3132;
-92.4000;0.3370;1.3132;
-92.1000;0.3362;1.3132;
-91.8000;0.3378;1.3835;
-91.5000;0.3362;1.3132;
-91.2000;0.3378;1.3366;
-90.9000;0.3370;1.3601;
-90.6000;0.3378;1.3366;
-90.3000;0.3362;1.2897;
-90.0000;0.3362;1.3366;
-89.7000;0.3386;1.4070;
-89.4000;0.3370;1.3366;
-89.1000;0.3378;1.3601;
-88.8000;0.3362;1.2663;
-88.5000;0.3378;1.2897;
-88.2000;0.3362;1.2897;
-87.9000;0.3370;1.3132;
-87.6000;0.3378;1.3366;
-87.3000;0.3354;1.2897;
-87.0000;0.3362;1.3132;
-86.7000;0.3378;1.3601;
-86.4000;0.3378;1.3835;
-86.1000;0.3378;1.4070;
-85.8000;0.3354;1.3835;
-85.5000;0.3378;1.4539;
-85.2000;0.3346;1.3601;
-84.9000;0.3370;1.3601;
-84.6000;0.3378;1.4539;
-84.3000;0.3354;1.3835;
-84.0000;0.3362;1.4304;
-83.7000;0.3386;1.4070;
-83.4000;0.3370;1.3366;
-83.1000;0.3370;1.3132;
-82.8000;0.3394;1.3366;
-82.5000;0.3378;1.2663;
-82.2000;0.3370;1.3132;
-81.9000;0.3378;1.2897;
-81.6000;0.3378;1.2897;
-81.3000;0.3354;1.2663;
-81.0000;0.3378;1.2897;
-80.7000;0.3370;1.3132;
-80.4000;0.3378;1.3132;
-80.1000;0.3370;1.3132;
-79.8000;0.3370;1.2663;
-79.5000;0.3386;1.2897;
-79.2000;0.3354;1.2428;
-78.9000;0.3370;1.2663;
-78.6000;0.3386;1.3132;
-78.3000;0.3362;1.2428;
-78.0000;0.3370;1.3132;
-77.7000;0.3370;1.3835;
-77.4000;0.3362;1.3366;
-77.1000;0.3362;1.3132;
-76.8000;0.3386;1.3366;
-76.5000;0.3362;1.2428;
-76.2000;0.3370;1.2897;
-75.9000;0.3370;1.2897;
-75.6000;0.3386;1.3366;
-75.3000;0.3354;1.2428;
-75.0000;0.3370;1.2663;
-74.7000;0.3386;1.3132;
-74.4000;0.3370;1.2663;
-74.1000;0.3362;1.2663;
-73.8000;0.3386;1.3366;
-73.5000;0.3362;1.2428;
-73.2000;0.3362;1.2428;
-72.9000;0.3362;1.2428;
-72.6000;0.3386;1.3132;
-72.3000;0.3354;1.2428;
-72.0000;0.3362;1.2663;
-71.7000;0.3386;1.3132;
-71.4000;0.3370;1.2663;
-71.1000;0.3378;1.3132;
-70.8000;0.3370;1.3132;
-70.5000;0.3378;1.3601;
-70.2000;0.3354;1.2663;
-69.9000;0.3378;1.3132;
-69.6000;0.3394;1.4070;
-69.3000;0.3370;1.3601;
-69.0000;0.3378;1.3835;
-68.7000;0.3370;1.3601;
-68.4000;0.3378;1.3601;
-68.1000;0.3370;1.3132;
-67.8000;0.3378;1.3366;
-67.5000;0.3370;1.3132;
-67.2000;0.3370;1.3366;
-66.9000;0.3370;1.3835;
-66.6000;0.3378;1.4304;
-66.3000;0.3354;1.3835;
-66.0000;0.3378;1.3835;
-65.7000;0.3378;1.3601;
-65.4000;0.3370;1.3132;
-65.1000;0.3370;1.2897;
-64.8000;0.3370;1.2897;
-64.5000;0.3378;1.3132;
-64.2000;0.3354;1.2428;
-63.9000;0.3362;1.3132;
-63.6000;0.3386;1.3366;
-63.3000;0.3370;1.2428;
-63.0000;0.3378;1.3366;
-62.7000;0.3370;1.2897;
-62.4000;0.3370;1.2897;
-62.1000;0.3378;1.2428;
-61.8000;0.3370;1.2663;
-61.5000;0.3386;1.3366;
-61.2000;0.3362;1.2428;
-60.9000;0.3370;1.2897;
-60.6000;0.3386;1.3366;
-60.3000;0.3354;1.2428;
-60.0000;0.3394;1.3132;
-59.7000;0.3370;1.2897;
-59.4000;0.3378;1.3366;
-59.1000;0.3378;1.3366;
-58.8000;0.3386;1.3366;
-58.5000;0.3378;1.3132;
-58.2000;0.3362;1.2897;
-57.9000;0.3370;1.2428;
-57.6000;0.3386;1.3366;
-57.3000;0.3346;1.2428;
-57.0000;0.3386;1.3132;
-56.7000;0.3370;1.2897;
-56.4000;0.3394;1.3132;
-56.1000;0.3378;1.2663;
-55.8000;0.3386;1.3601;
-55.5000;0.3378;1.3132;
-55.2000;0.3354;1.2663;
-54.9000;0.3362;1.2663;
-54.6000;0.3386;1.3366;
-54.3000;0.3362;1.2663;
-54.0000;0.3386;1.3366;
-53.7000;0.3378;1.2897;
-53.4000;0.3378;1.3132;
-53.1000;0.3378;1.2663;
-52.8000;0.3386;1.3132;
-52.5000;0.3370;1.2897;
-52.2000;0.3370;1.2897;
-51.9000;0.3370;1.2663;
-51.6000;0.3386;1.3366;
-51.3000;0.3354;1.2897;
-51.0000;0.3386;1.3366;
-50.7000;0.3378;1.3366;
-50.4000;0.3378;1.3601;
-50.1000;0.3370;1.3132;
-49.8000;0.3370;1.2897;
-49.5000;0.3378;1.3366;
-49.2000;0.3337;1.2428;
-48.9000;0.3337;1.2897;
-48.6000;0.3354;1.3366;
-48.3000;0.3329;1.3132;
-48.0000;0.3346;1.3601;
-47.7000;0.3329;1.3601;
-47.4000;0.3337;1.3601;
-47.1000;0.3337;1.3601;
-46.8000;0.3329;1.3601;
-46.5000;0.3329;1.3835;
-46.2000;0.3329;1.3132;
-45.9000;0.3329;1.3132;
-45.6000;0.3354;1.3835;
-45.3000;0.3329;1.3132;
-45.0000;0.3362;1.3601;
-44.7000;0.3337;1.3601;
-44.4000;0.3346;1.4070;
-44.1000;0.3346;1.4070;
-43.8000;0.3346;1.3835;
-43.5000;0.3329;1.3601;
-43.2000;0.3329;1.3366;
-42.9000;0.3329;1.3601;
-42.6000;0.3346;1.4304;
-42.3000;0.3329;1.3601;
-42.0000;0.3346;1.4070;
-41.7000;0.3329;1.3601;
-41.4000;0.3346;1.4304;
-41.1000;0.3329;1.3601;
-40.8000;0.3337;1.3366;
-40.5000;0.3329;1.3835;
-40.2000;0.3337;1.2897;
-39.9000;0.3337;1.2897;
-39.6000;0.3337;1.2897;
-39.3000;0.3321;1.3132;
-39.0000;0.3354;1.4539;
-38.7000;0.3329;1.3366;
-38.4000;0.3354;1.3601;
-38.1000;0.3346;1.3366;
-37.8000;0.3337;1.3366;
-37.5000;0.3329;1.2663;
-37.2000;0.3346;1.2428;
-36.9000;0.3329;1.2428;
-36.6000;0.3337;1.2897;
-36.3000;0.3329;1.2428;
-36.0000;0.3362;1.3132;
-35.7000;0.3337;1.2663;
-35.4000;0.3337;1.3366;
-35.1000;0.3337;1.3132;
-34.8000;0.3337;1.3601;
-34.5000;0.3337;1.3835;
-34.2000;0.3321;1.2897;
-33.9000;0.3337;1.3366;
-33.6000;0.3346;1.3366;
-33.3000;0.3337;1.2897;
-33.0000;0.3346;1.3366;
-32.7000;0.3321;1.2663;
-32.4000;0.3337;1.3132;
-32.1000;0.3337;1.2663;
-31.8000;0.3337;1.2663;
-31.5000;0.3346;1.2897;
-31.2000;0.3321;1.2428;
-30.9000;0.3329;1.3132;
-30.6000;0.3337;1.3132;
-30.3000;0.3329;1.3132;
-30.0000;0.3346;1.4070;
-29.7000;0.3329;1.3366;
-29.4000;0.3337;1.3835;
-29.1000;0.3346;1.3132;
-28.8000;0.3337;1.3132;
-28.5000;0.3321;1.3366;
-28.2000;0.3337;1.3366;
-27.9000;0.3329;1.3132;
-27.6000;0.3337;1.3366;
-27.3000;0.3329;1.3132;
-27.0000;0.3346;1.4070;
-26.7000;0.3337;1.3601;
-26.4000;0.3337;1.3835;
-26.1000;0.3337;1.3835;
-25.8000;0.3329;1.3601;
-25.5000;0.3337;1.3601;
-25.2000;0.3329;1.3601;
-24.9000;0.3329;1.3601;
-24.6000;0.3337;1.3601;
-24.3000;0.3337;1.3835;
-24.0000;0.3346;1.4539;
-23.7000;0.3329;1.3835;
-23.4000;0.3346;1.3835;
-23.1000;0.3329;1.2897;
-22.8000;0.3337;1.3132;
-22.5000;0.3321;1.2663;
-22.2000;0.3337;1.3835;
-21.9000;0.3337;1.3366;
-21.6000;0.3321;1.3835;
-21.3000;0.3329;1.3366;
-21.0000;0.3346;1.3835;
-20.7000;0.3329;1.3132;
-20.4000;0.3329;1.3132;
-20.1000;0.3329;1.2663;
-19.8000;0.3346;1.2897;
-19.5000;0.3321;1.2897;
-19.2000;0.3346;1.3835;
-18.9000;0.3337;1.3366;
-18.6000;0.3346;1.3132;
-18.3000;0.3337;1.3601;
-18.0000;0.3354;1.3835;
-17.7000;0.3329;1.2897;
-17.4000;0.3329;1.3366;
-17.1000;0.3329;1.3366;
-16.8000;0.3321;1.3601;
-16.5000;0.3337;1.3366;
-16.2000;0.3321;1.3601;
-15.9000;0.3337;1.3835;
-15.6000;0.3329;1.3601;
-15.3000;0.3337;1.3835;
-15.0000;0.3354;1.3835;
-14.7000;0.3329;1.3601;
-14.4000;0.3337;1.4070;
-14.1000;0.3337;1.3601;
-13.8000;0.3329;1.3601;
-13.5000;0.3346;1.3835;
-13.2000;0.3329;1.3132;
-12.9000;0.3329;1.3132;
-12.6000;0.3337;1.3366;
-12.3000;0.3337;1.2897;
-12.0000;0.3354;1.3835;
-11.7000;0.3329;1.3366;
-11.4000;0.3337;1.3601;
-11.1000;0.3329;1.3366;
-10.8000;0.3346;1.3835;
-10.5000;0.3329;1.2897;
-10.2000;0.3354;1.3601;
-9.9000;0.3337;1.3835;
-9.6000;0.3321;1.3366;
-9.3000;0.3337;1.3601;
-9.0000;0.3354;1.3835;
-8.7000;0.3337;1.3366;
-8.4000;0.3337;1.3601;
-8.1000;0.3313;1.2663;
-7.8000;0.3362;1.3601;
-7.5000;0.3321;1.3132;
-7.2000;0.3362;1.3601;
-6.9000;0.3337;1.3601;
-6.6000;0.3337;1.3601;
-6.3000;0.3337;1.3601;
-6.0000;0.3329;1.3601;
-5.7000;0.3337;1.3366;
-5.4000;0.3329;1.3366;
-5.1000;0.3337;1.3132;
-4.8000;0.3329;1.2194;
-4.5000;0.3337;1.3132;
-4.2000;0.3321;1.2194;
-3.9000;0.3346;1.2663;
-3.6000;0.3329;1.2663;
-3.3000;0.3337;1.3366;
-3.0000;0.3370;1.3601;
-2.7000;0.3337;1.2428;
-2.4000;0.3329;1.2428;
-2.1000;0.3272;1.1490;
-1.8000;0.3346;1.3601;
-1.5000;0.3313;1.2897;
-1.2000;0.3354;1.3601;
-0.9000;0.3337;1.2663;
-0.6000;0.3329;1.2194;
-0.3000;0.3321;1.1959;
0.0000;0.3280;1.3132;
0.3000;0.3614;1.7587;
0.6000;0.4282;2.2277;
0.9000;0.4835;2.7671;
1.2000;0.5258;3.2361;
1.5000;0.5584;3.5644;
1.8000;0.5836;3.8927;
2.1000;0.6015;4.1272;
2.4000;0.6170;4.3148;
2.7000;0.6333;4.4789;
3.0000;0.6471;4.5962;
3.3000;0.6569;4.6900;
3.6000;0.6626;4.6900;
3.9000;0.6716;4.7368;
4.2000;0.6821;4.8306;
4.5000;0.6903;4.7837;
4.8000;0.7009;4.8541;
5.1000;0.7090;4.8775;
5.4000;0.7106;4.9244;
5.7000;0.7188;4.9244;
6.0000;0.7228;4.9244;
6.3000;0.7285;4.8775;
6.6000;0.7350;4.8541;
6.9000;0.7424;4.8541;
7.2000;0.7432;4.8072;
7.5000;0.7489;4.8306;
7.8000;0.7521;4.8306;
8.1000;0.7554;4.8306;
8.4000;0.7586;4.8072;
8.7000;0.7652;4.8306;
9.0000;0.7717;4.8306;
9.3000;0.7757;4.8072;
9.6000;0.7790;4.7837;
9.9000;0.7839;4.8541;
10.2000;0.7855;4.8306;
10.5000;0.7880;4.8541;
10.8000;0.7904;4.8541;
11.1000;0.7945;4.8775;
11.4000;0.7961;4.7368;
11.7000;0.8050;4.8072;
12.0000;0.8107;4.8072;
12.3000;0.8107;4.7603;
12.6000;0.8116;4.7368;
12.9000;0.8140;4.8306;
13.2000;0.8189;4.8541;
13.5000;0.8181;4.8306;
13.8000;0.8246;4.8541;
14.1000;0.8278;4.8306;
14.4000;0.8287;4.7837;
14.7000;0.8335;4.8541;
15.0000;0.8376;4.8541;
15.3000;0.8368;4.8541;
15.6000;0.8352;4.8072;
15.9000;0.8384;4.8306;
16.2000;0.8425;4.8541;
16.5000;0.8425;4.7837;
16.8000;0.8482;4.8306;
17.1000;0.8506;4.7837;
17.4000;0.8506;4.7134;
17.7000;0.8555;4.7603;
18.0000;0.8571;4.8306;
18.3000;0.8555;4.8306;
18.6000;0.8547;4.8306;
18.9000;0.8580;4.8306;
19.2000;0.8612;4.8306;
19.5000;0.8604;4.8072;
19.8000;0.8653;4.8541;
20.1000;0.8677;4.8306;
20.4000;0.8669;4.7368;
20.7000;0.8702;4.8306;
21.0000;0.8685;4.9010;
21.3000;0.8694;4.9010;
21.6000;0.8677;4.7837;
21.9000;0.8726;4.8541;
22.2000;0.8718;4.7603;
22.5000;0.8742;4.7368;
22.8000;0.8791;4.8072;
23.1000;0.8799;4.8072;
23.4000;0.8775;4.7368;
23.7000;0.8783;4.8306;
24.0000;0.8791;4.9010;
24.3000;0.8783;4.9010;
24.6000;0.8791;4.8306;
24.9000;0.8848;4.8306;
25.2000;0.8848;4.7134;
25.5000;0.8856;4.7134;
25.8000;0.8856;4.7837;
26.1000;0.8897;4.8072;
26.4000;0.8856;4.7603;
26.7000;0.8864;4.8306;
27.0000;0.8873;4.7368;
27.3000;0.8873;4.7368;
27.6000;0.8873;4.6196;
27.9000;0.8938;4.7368;
28.2000;0.8930;4.6196;
28.5000;0.8962;4.6900;
28.8000;0.8954;4.6900;
29.1000;0.8938;4.7368;
29.4000;0.8905;4.6900;
29.7000;0.8913;4.7368;
30.0000;0.8913;4.6900;
30.3000;0.8946;4.7134;
30.6000;0.8946;4.6196;
30.9000;0.8995;4.6900;
31.2000;0.8987;4.6900;
31.5000;0.8954;4.6665;
31.8000;0.8938;4.7134;
32.1000;0.8962;4.8072;
32.4000;0.8930;4.7603;
32.7000;0.8954;4.7134;
33.0000;0.8954;4.6196;
33.3000;0.9003;4.6431;
33.6000;0.8978;4.5493;
33.9000;0.9035;4.6196;
34.2000;0.9027;4.6196;
34.5000;0.8995;4.6196;
34.8000;0.8978;4.6900;
35.1000;0.8995;4.7368;
35.4000;0.8970;4.6196;
35.7000;0.9019;4.6900;
36.0000;0.9027;4.5962;
36.3000;0.9052;4.5962;
36.6000;0.9052;4.5493;
36.9000;0.9060;4.6665;
37.2000;0.9027;4.6431;
37.5000;0.9011;4.6196;
37.8000;0.9019;4.7603;
38.1000;0.9011;4.7837;
38.4000;0.9003;4.6196;
38.7000;0.9027;4.6665;
39.0000;0.9052;4.5493;
39.3000;0.9084;4.5962;
39.6000;0.9060;4.5258;
39.9000;0.9101;4.6431;
40.2000;0.9044;4.7134;
40.5000;0.9019;4.6900;
40.8000;0.9044;4.6196;
41.1000;0.9084;4.6900;
41.4000;0.9084;4.5727;
41.7000;0.9117;4.5727;
42.0000;0.9092;4.5727;
42.3000;0.9084;4.6431;
42.6000;0.9060;4.6431;
42.9000;0.9076;4.7603;
43.2000;0.9060;4.6900;
43.5000;0.9052;4.5962;
43.8000;0.9092;4.6431;
44.1000;0.9125;4.6665;
44.4000;0.9109;4.5024;
44.7000;0.9125;4.5727;
45.0000;0.9109;4.5727;
45.3000;0.9101;4.6196;
45.6000;0.9076;4.6196;
45.9000;0.9109;4.7837;
46.2000;0.9101;4.7134;
46.5000;0.9092;4.6431;
46.8000;0.9109;4.5258;
47.1000;0.9158;4.5493;
47.4000;0.9125;4.4789;
47.7000;0.9125;4.5258;
48.0000;0.9109;4.5962;
48.3000;0.9101;4.6665;
48.6000;0.9076;4.6665;
48.9000;0.9092;4.6900;
49.2000;0.9109;4.5962;
49.5000;0.9109;4.5258;
49.8000;0.9174;4.6196;
50.1000;0.9174;4.5493;
50.4000;0.9149;4.5727;
50.7000;0.9133;4.6431;
51.0000;0.9109;4.6196;
51.3000;0.9109;4.6900;
51.6000;0.9109;4.6196;
51.9000;0.9158;4.6900;
52.2000;0.9141;4.5258;
52.5000;0.9158;4.5493;
52.8000;0.9166;4.5493;
